,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,LB__LBexp,6.958333333333333,0.14062220071287937,3.0,0.0,6.9437,1.0,6.8256,2.0,7.1057,,,,,,,,,,
1,LB__LBtran,7.130533333333333,0.09540022711363598,3.0,3.0,7.1901,4.0,7.0205,5.0,7.181,,,,,,,,,,
2,LB__LBstat,7.280633333333333,0.13305887168217412,3.0,6.0,7.1314,7.0,7.3236,8.0,7.3869,,,,,,,,,,
3,LB__LBGexp,6.923166666666667,0.1393135432516643,3.0,9.0,6.7734,10.0,6.9472,11.0,7.0489,,,,,,,,,,
4,LB__LBGtran,7.4444,0.12954196231337506,2.0,12.0,7.536,13.0,7.3528,,,,,,,,,,,,
5,LB__LBGstat,7.355133333333334,0.24694319859703245,3.0,14.0,7.3047,15.0,7.1373,16.0,7.6234,,,,,,,,,,
6,Life Cycle__S0,6.975533333333334,0.2040002042482641,3.0,17.0,6.7997,18.0,6.9277,19.0,7.1992,,,,,,,,,,
7,Life Cycle__S1,6.8363000000000005,0.2774852969077824,3.0,20.0,6.9670000000000005,21.0,7.0243,22.0,6.5176,,,,,,,,,,
8,Life Cycle__S2,7.144266666666667,0.28250728014218246,3.0,23.0,7.4499,24.0,6.8927,25.0,7.0902,,,,,,,,,,
9,Life Cycle__S3,7.9816,0.0550129075763133,2.0,26.0,8.0205,27.0,7.9427,,,,,,,,,,,,
10,Life Cycle__S4,9.183466666666666,0.34287837979862945,3.0,28.0,9.5633,29.0,9.0903,30.0,8.8968,,,,,,,,,,
11,Life Cycle__S5,10.5145,0.15044557155330301,3.0,31.0,10.3858,32.0,10.4778,33.0,10.6799,,,,,,,,,,
12,Life Cycle__S6,11.12295,0.5644802033729793,8.0,34.0,11.7345,35.0,11.4545,36.0,11.8056,37.0,11.4508,38.0,10.8229,39.0,10.2386,40.0,10.7889,41.0,10.6878
13,Life Cycle__S7,10.349466666666666,0.1454358048533215,3.0,42.0,10.3836,43.0,10.19,44.0,10.4748,,,,,,,,,,
14,Life Cycle__S8,10.01515,0.18137288937434878,2.0,45.0,9.8869,46.0,10.1434,,,,,,,,,,,,
15,Life Cycle__G135,7.40365,0.09496444071335308,2.0,47.0,7.3365,48.0,7.4708,,,,,,,,,,,,
16,Life Cycle__G150,7.208033333333333,0.401080407566031,3.0,49.0,7.2723,50.0,6.7787,51.0,7.5731,,,,,,,,,,
