,-0.09035698500165186,-0.05421419100099111,-0.018071397000330364,0.018071397000330378,0.05421419100099113,0.09035698500165189,0.12649977900231263,0.1626425730029734,0.19878536700363414,0.23492816100429487,0.27107095500495565,0.3072137490056164,0.3433565430062771,0.3794993370069379,0.41564213100759867,0.45178492500825934,0.4879277190089201,0.5240705130095809,0.5602133070102415,0.5963561010109023
thresh,-0.10842838200198224,0.10842838200198224,1,,,,,,,,,,,,,,,,,
unreg,1,38,2102,2145,36,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
unreg_genes,[],[],[],[],[],[],['sunI'],[],[],[],[],[],[],[],[],[],['yizD'],[],[],[]
