sample,new_1744182_1744236
LBexp_1,7.5602
LBexp_2,7.3459
LBexp_3,7.4536
LBtran_1,7.2408
LBtran_2,7.0745
LBtran_3,7.3042
LBstat_1,7.1398
LBstat_2,7.4055
LBstat_3,7.4906
LBGexp_1,7.3954
LBGexp_2,7.7662
LBGexp_3,8.1995
LBGtran_2,7.6326
LBGtran_3,7.605
LBGstat_1,7.1707
LBGstat_2,7.2578
LBGstat_3,7.7823
S0_1,6.9759
S0_2,7.3115
S0_3,7.4834
S1_1,6.9849
S1_2,7.0227
S1_3,7.0589
S2_1,8.2401
S2_2,8.103
S2_3,8.3888
S3_1,13.9307
S3_2,13.9901
S4_1,14.5221
S4_2,14.7446
S4_3,14.6518
S5_1,13.9804
S5_2,14.4642
S5_3,14.3637
S6_1,14.0456
S6_2,13.502
S6_3,14.1812
S6/t_1,13.6026
S6/t_2,12.8602
S6_4,13.291
S6_5,13.7008
S6_6,13.9766
S7_4,13.5505
S7_5,13.1683
S7_6,13.2819
S8_4,13.0421
S8_5,12.2209
G135_1,8.2056
G135_3,7.7691
G150_1,7.8585
G150_2,8.2475
G150_3,8.3232
G180_1,8.3025
G180_2,8.3203
G180_3,7.9536
C30_1,8.4853
C30_2,8.2872
C90_1,7.349
C90_2,6.825
BI_1,7.1672
BI_2,6.9866
BC_2,9.0627
BC/t_1,8.9143
BC/t_2,9.0612
BC_1,8.8511
Sw_1,6.8455
Sw_2,6.8121
BT_1,13.0714
BT_2,12.9504
B36_1,13.6602
B36_2,13.3998
B60_1,12.4658
B60_2,12.0265
M9exp_1,7.5355
M9exp_2,7.5162
M9exp_3,7.2392
M9tran_1,7.3973
M9tran_2,7.4458
M9tran_3,7.2147
M9stat_1,11.4214
M9stat_2,9.433
M9stat_3,9.2085
M+G_1,8.334
M+G_2,7.3795
M+G_3,7.4263
Glu_1,7.3929
Glu_2,7.3986
Glu_3,7.5379
Fru_1,7.2572
Fru_2,7.5424
Fru_3,7.528
Mal_1,7.1549
Mal_2,7.5342
Mal_3,7.2929
G+S_2,11.747
G+S_3,12.6914
Pyr_1,12.1737
Pyr_2,12.1504
Pyr_3,11.8455
Gly_1,7.8707
Gly_2,7.7288
Gly_3,8.0576
Glucon_1,9.1536
Glucon_2,8.9465
Glucon_3,8.0897
aero_1,8.0099
aero_2,7.5952
aero_3,7.8159
nit_1,9.854
nit_2,8.4944
nit_3,9.3968
ferm_1,9.9371
ferm_2,7.9715
ferm_3,9.958
T-5.40H_1,9.0564
T-4.40H_1,8.3432
T-3.40H_1,7.8393
T-2.40H_1,7.5275
T-1.40H_1,7.1971
T-1.10H_1,6.7528
T-0.40H_1,6.8176
T0.0H_1,6.7892
T0.30H_1,7.7147
T1.0H_1,7.2478
T1.30H_1,7.8132
T2.0H_1,8.0005
T2.30H_1,8.4389
T3.0H_1,9.557
T3.30H_1,10.5596
T4.0H_1,11.244000000000002
T5.0H_1,11.2364
HPh_1,8.1568
HPh_2,7.7212
HPh_3,8.0256
LPh_1,8.2179
LPh_2,8.181000000000001
LPh_3,8.4351
LPhT_1,7.5787
LPhT_2,7.1966
LPhT_3,7.3754
SMMPr_1,9.6081
SMMPr_2,9.4703
SMMPr_3,9.0604
HiTm_1,7.9234
HiTm_2,7.5003
HiTm_3,7.7824
LoTm_1,12.3501
LoTm_2,12.4889
LoTm_3,12.5597
HiOs_1,9.5872
HiOs_2,9.8789
HiOs_3,8.9551
BMM_1,7.6576
BMM_2,7.4852
BMM_3,7.6123
Heat_1,8.0793
Heat_2,7.9392
Heat_3,7.9220000000000015
Cold_1,7.316
Cold_2,7.4081
Cold_3,7.4839
Etha_1,8.5644
Etha_2,8.5787
Etha_3,8.6175
SMM_1,7.5981
SMM_2,7.9011
SMM_3,8.0756
Salt_1,7.774
Salt_2,7.9648
Salt_3,7.2329
Mt0_1,7.4661
Mt0_3,7.2528
M0t45_1,7.2377
M0t45_2,7.1248
M0t45_3,6.9529999999999985
M0t90_1,7.5107
M0t90_2,6.9718
M0t90_3,7.1224
M40t45_1,7.4364
M40t45_2,7.2208
M40t45_3,6.9965
M40t90_1,7.1431
M40t90_2,7.0395
M40t90_3,7.0847
dia0_1,7.5205
dia0_2,7.5061
dia0_3,7.3854
dia5_1,7.3655
dia5_2,7.3653
dia5_3,6.8766
dia15_1,7.3469
