,SP5448_00565
SRX1726505,-0.059192115100000005
SRX1726506,-0.0014766897
SRX1726507,0.060668804800000004
SRX1726508,-1.1115389232
SRX1726509,-1.0831431709000001
SRX1726510,0.0639105878
SRX1726511,-1.6238321026
SRX1726512,-1.5039438140999999
SRX1726513,-1.1530896105
SRX1081650,-0.034640070200000005
SRX1081651,-0.1758875687
SRX1081652,-0.3033929134
SRX1081653,-0.0697800662
SRX1081654,-0.1626773758
SRX1081655,-0.0464148211
SRX1081656,0.1133694356
SRX1081657,-0.1023980344
SRX1081658,-0.12117578250000001
SRX1081659,0.34542789020000003
SRX1081660,-0.5249872519000001
SRX1081661,0.0866992188
SRX1081662,0.1785078058
SRX1081663,0.058966038500000005
SRX1081664,0.1750402609
SRX1081665,0.2221573235
SRX1081666,-0.0039930178
SRX1081668,0.2287966381
SRX1081669,-0.1459445835
SRX1081670,0.24308551020000002
SRX1081671,0.0392413641
SRX1081672,-0.7592697577
SRX1081673,-0.4898913908
SRX1081674,-0.8617377243000001
SRX1081675,-0.7104211370000001
SRX1081676,-0.20259721590000002
SRX1081677,-0.6618362922000001
SRX1081678,-0.6117272053
SRX1081679,-0.5985034884
SRX1081680,-0.8616242816
SRX1081681,-0.7653591691
SRX1081682,-0.5752881655000001
SRX1081683,-0.5953592396
SRX1081684,-0.6802343625
SRX1081685,-1.0188169183
SRX1081686,-1.0413031216
SRX1081687,-0.6688595948
SRX1081688,-1.661036594
SRX1081689,-0.6613138119
SRX1081690,-0.9436534241000001
SRX1081691,-0.9404433646
SRX1081692,-1.0843887978
SRX1962715,-0.0059198579000000005
SRX1962716,-0.027985374900000002
SRX1962717,0.033905232800000004
SRX1962718,-0.27835223200000003
SRX1962719,-0.4859729769
SRX1962720,-0.4062075927
SRX1962721,-0.36723894100000004
SRX4892146,-0.010895641900000001
SRX4892147,0.0397077314
SRX4892148,0.0220103754
SRX4892149,-0.0508224649
SRX4892150,-0.0442649081
SRX4892151,0.1862067093
SRX4892152,0.0502018276
SRX4892153,0.0586417814
SRX4892154,-0.0224937839
SRX4892155,0.0971528982
SRX4892156,0.0440519657
SRX4892157,0.0743377328
SRX4892158,0.11982943230000001
SRX4892159,0.1128604634
SRX4892160,0.061872645600000005
SRX4892161,-0.0383110668
SRX7620814,-0.0650917011
SRX7620815,-0.1449533242
SRX7620816,-0.1569255446
SRX7620817,-0.5193045254
SRX7620818,-0.4878685512
SRX7620819,-0.3845918044
SRX7620856,0.1988972615
SRX7620857,-0.5910752868
SRX7620858,-0.06649131080000001
SRX7620859,-0.4645473517
SRX7620860,0.4625453088
SRX7620861,-0.6404975625
SRX7620862,0.44515115520000004
SRX7620863,-0.1875655504
SRX7620864,0.11096876280000001
SRX7620865,-0.23572616500000002
SRX7620866,-0.18914934800000002
SRX7620867,-0.7432954605000001
SRX2161502,-0.0158080057
SRX2161503,-0.0271939125
SRX2161504,0.0430019182
SRX2161505,-0.1702402876
SRX2161506,-0.1417601898
SRX2161507,-0.1603397107
SRX2161508,-0.0757045703
SRX2161509,-0.0664390161
SRX2161510,0.0888897019
SRX2161511,-0.19637731600000002
SRX2161512,-0.21529441970000002
SRX2161513,-0.33037850700000004
SRX2161514,-1.0823423545
SRX2161515,-1.1687870905
SRX2161516,-1.0463704366
SRX2161517,-0.2500442876
SRX2161518,-0.2337778004
SRX2161519,-0.3891215576
SRX2161520,-0.7347811527
SRX2161521,-0.7428829672
SRX2161522,-0.5770523205
SRX2161523,0.0464943159
SRX2161524,0.3431641682
SRX2161525,0.0796893904
