,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,M9__M9exp,13.308399999999999,0.2404808308368878,3.0,0.0,13.5583,1.0,13.2883,2.0,13.0786,,,,,,,,,,
1,M9__M9tran,12.892833333333334,0.15288444437984347,3.0,3.0,12.7227,4.0,12.9371,5.0,13.0187,,,,,,,,,,
2,M9__M9stat,10.871033333333331,0.27953590705548614,3.0,6.0,11.1784,7.0,10.8027,8.0,10.632,,,,,,,,,,
3,Carbon Transition__MG-0.1,13.1074,0.6018574249770454,3.0,9.0,13.0978,10.0,12.5104,11.0,13.714,,,,,,,,,,
4,Carbon Transition__MG-0.2,13.1661,0.2955706345359763,2.0,12.0,12.9571,13.0,13.3751,,,,,,,,,,,,
5,Carbon Transition__MG+5,13.021533333333332,0.08396340472690016,3.0,14.0,13.0924,15.0,13.0434,16.0,12.9288,,,,,,,,,,
6,Carbon Transition__MG+10,13.242766666666668,0.33976354032375716,3.0,17.0,13.5562,18.0,13.2904,19.0,12.8817,,,,,,,,,,
7,Carbon Transition__MG+15,13.348166666666666,0.6960895440482742,3.0,20.0,12.5787,21.0,13.9341,22.0,13.5317,,,,,,,,,,
8,Carbon Transition__MG+25,13.104933333333333,0.22240090677273217,3.0,23.0,13.1042,24.0,12.8829,25.0,13.3277,,,,,,,,,,
9,Carbon Transition__MG+45,13.0588,0.5938294704711113,3.0,26.0,12.968,27.0,12.5156,28.0,13.6928,,,,,,,,,,
10,Carbon Transition__MG+60,13.116800000000001,0.09333809511662404,2.0,29.0,13.0508,30.0,13.1828,,,,,,,,,,,,
11,Carbon Transition__MG+90,12.87445,0.5104603853385685,2.0,31.0,12.5135,32.0,13.2354,,,,,,,,,,,,
12,Carbon Transition__MG+120,12.752899999999999,0.4662199909913772,3.0,33.0,12.2535,34.0,13.1767,35.0,12.8285,,,,,,,,,,
13,Carbon Transition__MG+150,13.1247,0.10847018023401606,2.0,36.0,13.048,37.0,13.2014,,,,,,,,,,,,
14,Carbon Transition__GM-0.1,12.928633333333332,0.17859105054098715,3.0,38.0,12.7227,39.0,13.041,40.0,13.0222,,,,,,,,,,
15,Carbon Transition__GM-0.2,13.093800000000002,0.3889887016354068,3.0,41.0,12.7763,42.0,13.5277,43.0,12.9774,,,,,,,,,,
16,Carbon Transition__GM+5,12.9074,0.2472894457917687,3.0,44.0,12.6397,45.0,12.9552,46.0,13.1273,,,,,,,,,,
17,Carbon Transition__GM+10,12.500900000000001,0.7765446670990667,2.0,47.0,13.05,48.0,11.9518,,,,,,,,,,,,
18,Carbon Transition__GM+15,12.9899,0.0672895237016879,3.0,49.0,13.0227,50.0,13.0345,51.0,12.9125,,,,,,,,,,
19,Carbon Transition__GM+25,13.169266666666667,0.41732352358012725,3.0,52.0,13.5016,53.0,13.3053,54.0,12.7009,,,,,,,,,,
20,Carbon Transition__GM+45,12.754666666666667,0.504852060838949,3.0,55.0,13.3327,56.0,12.4002,57.0,12.5311,,,,,,,,,,
21,Carbon Transition__GM+60,12.719000000000001,0.5353121612666762,3.0,58.0,13.3369,59.0,12.4245,60.0,12.3956,,,,,,,,,,
22,Carbon Transition__GM+90,13.127533333333334,0.12174326812326562,3.0,61.0,13.2627,62.0,13.0934,63.0,13.0265,,,,,,,,,,
23,Carbon Transition__GM+120,12.5537,0.3138139894905907,2.0,64.0,12.3318,65.0,12.7756,,,,,,,,,,,,
24,Carbon Transition__GM+150,12.852966666666667,0.3271968265942284,3.0,66.0,12.7902,67.0,12.5617,68.0,13.207,,,,,,,,,,
25,Life Cycle__BT,10.3148,0.48889362851238005,2.0,69.0,10.6605,70.0,9.9691,,,,,,,,,,,,
26,Life Cycle__B36,10.683,0.01668772003600257,2.0,71.0,10.6712,72.0,10.6948,,,,,,,,,,,,
27,Life Cycle__B60,11.69635,0.4257489929524203,2.0,73.0,11.3953,74.0,11.9974,,,,,,,,,,,,
28,Life Cycle__S0,12.511833333333334,0.16494218178905465,3.0,75.0,12.4287,76.0,12.405,77.0,12.7018,,,,,,,,,,
29,Life Cycle__S1,13.003866666666667,0.11531007472607623,3.0,78.0,12.9466,79.0,12.9284,80.0,13.1366,,,,,,,,,,
30,Life Cycle__S2,12.300233333333333,0.35044920221528936,3.0,81.0,12.6855,82.0,12.2148,83.0,12.0004,,,,,,,,,,
31,Life Cycle__S3,12.81945,0.2666499671854461,2.0,84.0,12.6309,85.0,13.008,,,,,,,,,,,,
32,Life Cycle__S4,12.4011,0.5152240677608144,3.0,86.0,12.9551,87.0,12.3119,88.0,11.9363,,,,,,,,,,
33,Life Cycle__S5,12.369666666666667,0.19704540931808992,3.0,89.0,12.1436,90.0,12.4604,91.0,12.505,,,,,,,,,,
34,Life Cycle__S6,10.3902375,1.4848704935712647,8.0,92.0,11.0381,93.0,8.1598,94.0,11.674,95.0,10.8947,96.0,7.8957,97.0,10.8484,98.0,11.1865,99.0,11.4247
35,Life Cycle__S7,11.210999999999999,0.19140159351478844,3.0,100.0,11.3533,101.0,10.9934,102.0,11.2863,,,,,,,,,,
36,Life Cycle__S8,10.15035,1.0960862215172675,2.0,103.0,10.9254,104.0,9.3753,,,,,,,,,,,,
37,Life Cycle__G135,12.64035,1.4548722022913223,2.0,105.0,13.6691,106.0,11.6116,,,,,,,,,,,,
38,Life Cycle__G150,13.911166666666668,0.2530104016307103,3.0,107.0,13.6476,108.0,13.9338,109.0,14.1521,,,,,,,,,,
39,Life Cycle__G180,13.669833333333335,0.6804654093584279,3.0,110.0,13.9125,111.0,14.1957,112.0,12.9013,,,,,,,,,,
40,Glc Growth/Exhaust__T-5.40H,13.5959,,1.0,113.0,13.5959,,,,,,,,,,,,,,
41,Glc Growth/Exhaust__T-4.40H,13.2575,,1.0,114.0,13.2575,,,,,,,,,,,,,,
42,Glc Growth/Exhaust__T-3.40H,13.2708,,1.0,115.0,13.2708,,,,,,,,,,,,,,
43,Glc Growth/Exhaust__T-2.40H,12.9008,,1.0,116.0,12.9008,,,,,,,,,,,,,,
44,Glc Growth/Exhaust__T-1.40H,12.7755,,1.0,117.0,12.7755,,,,,,,,,,,,,,
45,Glc Growth/Exhaust__T-1.10H,12.5552,,1.0,118.0,12.5552,,,,,,,,,,,,,,
46,Glc Growth/Exhaust__T-0.40H,12.7313,,1.0,119.0,12.7313,,,,,,,,,,,,,,
47,Glc Growth/Exhaust__T0.0H,12.5467,,1.0,120.0,12.5467,,,,,,,,,,,,,,
48,Glc Growth/Exhaust__T0.30H,12.2934,,1.0,121.0,12.2934,,,,,,,,,,,,,,
49,Glc Growth/Exhaust__T1.0H,12.0229,,1.0,122.0,12.0229,,,,,,,,,,,,,,
50,Glc Growth/Exhaust__T1.30H,11.7247,,1.0,123.0,11.7247,,,,,,,,,,,,,,
51,Glc Growth/Exhaust__T2.0H,11.6556,,1.0,124.0,11.6556,,,,,,,,,,,,,,
52,Glc Growth/Exhaust__T2.30H,12.4949,,1.0,125.0,12.4949,,,,,,,,,,,,,,
53,Glc Growth/Exhaust__T3.0H,12.1705,,1.0,126.0,12.1705,,,,,,,,,,,,,,
54,Glc Growth/Exhaust__T3.30H,12.4045,,1.0,127.0,12.4045,,,,,,,,,,,,,,
55,Glc Growth/Exhaust__T4.0H,12.3297,,1.0,128.0,12.3297,,,,,,,,,,,,,,
56,Glc Growth/Exhaust__T5.0H,11.6055,,1.0,129.0,11.6055,,,,,,,,,,,,,,
57,LB__LBexp,13.557933333333333,0.4168731861529755,3.0,130.0,13.9278,131.0,13.6398,132.0,13.1062,,,,,,,,,,
58,LB__LBtran,12.9995,0.5158517325743894,3.0,133.0,13.4879,134.0,13.0506,135.0,12.46,,,,,,,,,,
59,LB__LBstat,11.469833333333334,0.7623768774912667,3.0,136.0,12.2612,137.0,11.4081,138.0,10.7402,,,,,,,,,,
60,LB__LBGexp,13.838633333333334,0.05215901967381434,3.0,139.0,13.8492,140.0,13.8847,141.0,13.782,,,,,,,,,,
61,LB__LBGtran,13.312,0.6349818895055195,2.0,142.0,12.863,143.0,13.761,,,,,,,,,,,,
62,LB__LBGstat,11.543166666666666,0.8092847850623001,3.0,144.0,11.5092,145.0,10.7514,146.0,12.3689,,,,,,,,,,
63,Stress Time Course__Mt0,13.726849999999999,0.23850711729422305,2.0,147.0,13.5582,148.0,13.8955,,,,,,,,,,,,
64,Stress Time Course__M0t45,13.269866666666667,0.3178748233712978,3.0,149.0,13.0894,150.0,13.0833,151.0,13.6369,,,,,,,,,,
65,Stress Time Course__M0t90,12.5301,0.520670615648704,3.0,152.0,11.9498,153.0,12.9564,154.0,12.6841,,,,,,,,,,
66,Stress Time Course__M40t45,13.326866666666666,0.525800916063612,3.0,155.0,12.8005,156.0,13.328,157.0,13.8521,,,,,,,,,,
67,Stress Time Course__M40t90,12.702933333333332,0.5911316801976809,3.0,158.0,12.0284,159.0,12.9497,160.0,13.1307,,,,,,,,,,
68,Stress Time Course__dia0,13.657633333333331,0.1770786360161304,3.0,161.0,13.5214,162.0,13.5937,163.0,13.8578,,,,,,,,,,
69,Stress Time Course__dia5,13.335333333333333,0.11143878738272998,3.0,164.0,13.3967,165.0,13.2067,166.0,13.4026,,,,,,,,,,
