,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,0.0018224610524977007,,1.0,0.0,0.0018224610524977007
1,Cr__2,0.0011106050055845775,,1.0,1.0,0.0011106050055845775
2,Cr__3,0.005772780535076422,,1.0,2.0,0.005772780535076422
3,Cr__4,0.006996266444222285,,1.0,3.0,0.006996266444222285
4,Cr__5,0.004313429997914565,,1.0,4.0,0.004313429997914565
5,Cr__6,0.00188411245320985,,1.0,5.0,0.00188411245320985
6,Fe__1,-0.001960587068537781,,1.0,6.0,-0.001960587068537781
7,Fe__2,-0.02282692314524046,,1.0,7.0,-0.02282692314524046
8,Fe__3,-0.05660448153106056,,1.0,8.0,-0.05660448153106056
9,Fe__4,-0.09116345336836773,,1.0,9.0,-0.09116345336836773
10,Fe__5,-0.12815106657414546,,1.0,10.0,-0.12815106657414546
11,Fe__6,-0.16460506028579508,,1.0,11.0,-0.16460506028579508
12,Cd__1,0.004745445394773729,,1.0,12.0,0.004745445394773729
13,Cd__2,0.009867845650311085,,1.0,13.0,0.009867845650311085
14,Cd__3,0.013894728635719774,,1.0,14.0,0.013894728635719774
15,Cd__4,0.012253016041701635,,1.0,15.0,0.012253016041701635
16,Cd__5,0.010426994179910056,,1.0,16.0,0.010426994179910056
17,Cd__6,0.013956906765642372,,1.0,17.0,0.013956906765642372
18,Zn__1,-0.049264187755238525,,1.0,18.0,-0.049264187755238525
19,Zn__2,-0.11724593939357232,,1.0,19.0,-0.11724593939357232
20,Zn__3,-0.16520294798173654,,1.0,20.0,-0.16520294798173654
21,Zn__4,-0.18180359114234107,,1.0,21.0,-0.18180359114234107
22,Zn__5,-0.23067435704509506,,1.0,22.0,-0.23067435704509506
23,Zn__6,-0.08487005236833553,,1.0,23.0,-0.08487005236833553
24,Cu__1,0.01043853750569396,,1.0,24.0,0.01043853750569396
25,Cu__2,0.021230056172906943,,1.0,25.0,0.021230056172906943
26,Cu__3,0.025911013042844558,,1.0,26.0,0.025911013042844558
27,Cu__4,0.0316162433649291,,1.0,27.0,0.0316162433649291
28,Cu__5,0.032585235825793424,,1.0,28.0,0.032585235825793424
29,Cu__6,0.034591313667690686,,1.0,29.0,0.034591313667690686
30,Pb__1,-0.0007816585230630706,,1.0,30.0,-0.0007816585230630706
31,Pb__2,0.002702706862678061,,1.0,31.0,0.002702706862678061
32,Pb__3,0.012101462100270846,,1.0,32.0,0.012101462100270846
33,Pb__4,0.019422387591900136,,1.0,33.0,0.019422387591900136
34,Pb__5,0.024896325226802414,,1.0,34.0,0.024896325226802414
35,Pb__6,0.03374526304906412,,1.0,35.0,0.03374526304906412
