,PSPTO_4934
SRX1828913,0.29586886830000003
SRX1828914,-0.5371099214
SRX1828915,-0.3446163232
SRX1828916,-0.5987698287000001
SRX1828917,0.0487474549
SRX1828918,-0.36685905360000004
SRX3983989,0.338656673
SRX3983990,0.1815910944
SRX3983993,0.2186367411
SRX3983994,0.0988673295
SRX3983995,0.514793976
SRX3983996,0.37915693300000003
SRX3983997,-0.15712262940000002
SRX3983998,0.3106332381
SRX3983999,0.8988915021
SRX3984000,0.1464703514
SRX3984001,-0.4042784964
SRX3984002,-0.9358066168
SRX3984003,-0.39558263530000004
SRX3984004,0.3267581577
SRX3984005,-0.1353556395
SRX3984006,-0.4130218261
SRX3984007,0.3374930365
SRX3984008,0.0902598118
SRX3984009,0.0728393915
SRX3984010,-0.8010263908
SRX3984011,0.14583467120000002
SRX3984012,0.1322732553
SRX3984013,-0.2340966358
SRX3984014,0.3641097943
SRX3984015,-0.1151450125
SRX3984016,0.47826248600000004
SRX3984017,-0.583746946
SRX3984019,0.315507753
SRX3984020,-0.9388507518
SRX3984021,0.1133434657
SRX3984022,-0.3668149753
SRX3984023,0.042996984200000005
SRX3984024,0.0951474575
SRX3984025,0.39787579710000004
SRX3984026,0.0967413523
SRX3984027,0.2965985221
SRX3984028,0.46247333030000004
SRX3984029,0.2685270392
SRX3984031,-0.5639235067
SRX3984032,-0.9973050779
SRX3984034,-0.026147043000000002
SRX3984035,0.5472748105
SRX3984036,-0.3039830266
SRX3984037,0.023157714200000002
SRX3984038,-1.2222229881
SRX3984039,0.1706631882
SRX3984040,0.2890027096
SRX3984041,-0.5226307107
SRX3984042,0.029095162400000003
SRX3984043,0.3728531353
SRX3984045,-0.3334126014
SRX3984046,-0.065332385
SRX3984047,-0.27610159970000003
SRX3984048,0.11799801300000001
SRX3984049,-0.3292316126
SRX3984050,-0.1536794966
SRX3984051,-0.2417358598
SRX3984052,0.4170142155
SRX3984056,-0.2525566286
SRX3984057,-0.5207263906
SRX3984058,-0.6548280499
SRX3984059,0.0159862713
SRX3984061,-0.0690084539
SRX3984062,0.2159418459
SRX3984063,0.5361371676
SRX3984064,0.4595368065
SRX3984065,0.1475873107
SRX3984066,0.6559483247
SRX3984067,0.1410840304
SRX3984068,0.025962588300000002
SRX3984069,-0.0457134966
SRX3984070,-0.36933293910000004
SRX3984071,-0.1750816029
SRX3984073,0.39455304300000005
SRX3984074,0.3100909851
SRX3984077,0.2849000552
SRX3984078,0.2563312849
SRX3984079,0.209505719
SRX3984080,0.048482443800000004
SRX3984082,0.3176073645
SRX3984084,-0.8782840938
SRX6997963,-0.0165318741
SRX6997964,-0.1681395258
SRX6997965,-0.7030511876000001
SRX6997967,-0.08789217070000001
SRX6997968,-0.5187310715
SRX6997969,-0.5078467816
SRX6997971,0.1044240448
SRX6997972,-0.43676447970000004
