,-0.34337052325049927,-0.2861421027087494,-0.22891368216699953,-0.17168526162524966,-0.1144568410834998,-0.057228420541749925,-5.551115123125783e-17,0.057228420541749814,0.11445684108349968,0.1716852616252496,0.22891368216699942,0.28614210270874924,0.34337052325049916,0.4005989437922491,0.4578273643339989,0.5150557848757487,0.5722842054174986,0.6295126259592485,0.6867410465009984,0.7439694670427481
thresh,-0.37198473352137423,0.37198473352137423,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,0,58,4111,41,0,0,0,0,0,0,0,0,0,0,1,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['xisD'],[]
