,SP5448_06950
SRX1726505,-0.7904008318
SRX1726506,0.5087605778000001
SRX1726507,0.2816402541
SRX1726508,1.6443875288
SRX1726509,1.8654710034000002
SRX1726510,0.4760164934
SRX1726511,0.792132813
SRX1726512,0.7689354339000001
SRX1726513,0.8105379375
SRX1081650,0.8849409073000001
SRX1081651,0.23401535080000002
SRX1081652,-0.29309989470000003
SRX1081653,0.2334252266
SRX1081654,0.08723999
SRX1081655,-0.3730039053
SRX1081656,-0.1187104415
SRX1081657,-0.4944150967
SRX1081658,-0.6596050159
SRX1081659,0.9828060015000001
SRX1081660,0.6685823221
SRX1081661,0.0356694734
SRX1081662,0.2180019752
SRX1081663,-0.624476906
SRX1081664,-0.7251969059000001
SRX1081665,0.3632006562
SRX1081666,0.1241659779
SRX1081668,0.1473789305
SRX1081669,0.2236636223
SRX1081670,-0.37450307200000005
SRX1081671,-0.5400791958
SRX1081672,2.2877205333
SRX1081673,2.1586597726
SRX1081674,2.0879328968
SRX1081675,2.8953545919
SRX1081676,2.5219045515
SRX1081677,2.4570912537
SRX1081678,2.3204997846
SRX1081679,2.2488662146
SRX1081680,2.4442366434
SRX1081681,2.3684313271
SRX1081682,2.4115221317
SRX1081683,1.9112710490000002
SRX1081684,2.2810189272
SRX1081685,2.0948220503
SRX1081686,2.3243828848
SRX1081687,2.1557163895
SRX1081688,1.8113829624000002
SRX1081689,2.2726538201
SRX1081690,1.6983625444000001
SRX1081691,1.4708479300000001
SRX1081692,1.9550796158
SRX1962715,-0.0593661354
SRX1962716,0.2267134227
SRX1962717,-0.1673472873
SRX1962718,2.0200737744
SRX1962719,1.9858416759000002
SRX1962720,2.0793114089
SRX1962721,2.0899163328
SRX4892146,0.14376822620000002
SRX4892147,0.22670813
SRX4892148,-0.3438003711
SRX4892149,-0.0266759851
SRX4892150,-0.0996222138
SRX4892151,-0.0230537327
SRX4892152,0.1805381124
SRX4892153,0.6814309636
SRX4892154,0.4589755708
SRX4892155,0.0226751473
SRX4892156,0.41521474220000004
SRX4892157,0.1695451698
SRX4892158,0.7021888463
SRX4892159,0.639908161
SRX4892160,-0.33090929550000003
SRX4892161,-0.0417889766
SRX7620814,0.8841489134
SRX7620815,0.8369520796000001
SRX7620816,1.0501999228
SRX7620817,2.0290543026
SRX7620818,1.9612271950000002
SRX7620819,2.1857170759
SRX7620856,-1.5215164114
SRX7620857,1.3490443745
SRX7620858,-0.5609839971
SRX7620859,1.9219336509
SRX7620860,-0.4730429424
SRX7620861,1.8302110051
SRX7620862,-1.1720074939
SRX7620863,-0.5147455756
SRX7620864,-0.3929715621
SRX7620865,-0.6835323836
SRX7620866,-1.2063218599
SRX7620867,-0.08551168420000001
SRX2161502,0.32897923970000004
SRX2161503,-0.43395420030000004
SRX2161504,0.1049749606
SRX2161505,-0.2422586602
SRX2161506,0.0826955337
SRX2161507,-0.099353756
SRX2161508,-0.2471084664
SRX2161509,-0.19223553610000002
SRX2161510,-0.0564179041
SRX2161511,-0.6063703633
SRX2161512,-0.09186398450000001
SRX2161513,-0.42089606560000004
SRX2161514,2.8532859096000003
SRX2161515,2.941726763
SRX2161516,3.0847542236
SRX2161517,3.4072851456
SRX2161518,3.1066527973999998
SRX2161519,2.5803304338
SRX2161520,2.7674218791
SRX2161521,2.850419752
SRX2161522,2.5770885351
SRX2161523,4.687697821
SRX2161524,4.7173394339
SRX2161525,4.7701141308
