,new_3943322_3944525_c
M9exp_1,7.5468
M9exp_2,7.4813
M9exp_3,6.9285
M9tran_1,7.327000000000001
M9tran_2,7.2925
M9tran_3,7.289
M9stat_1,8.3894
M9stat_2,9.6431
M9stat_3,9.3048
MG-0.1_1,6.846
MG-0.1_2,6.4777
MG-0.1_3,7.0344
MG-0.2_2,6.92
MG-0.2_3,7.3229
MG+5_1,7.2793
MG+5_2,6.7287
MG+5_3,7.4607
MG+10_1,7.1723
MG+10_2,7.0358
MG+10_3,7.2035
MG+15_1,7.2366
MG+15_2,7.7394
MG+15_3,7.1897
MG+25_1,7.1544
MG+25_2,6.9881
MG+25_3,7.0493
MG+45_1,7.1734
MG+45_2,7.0174
MG+45_3,7.0668
MG+60_2,7.1052
MG+60_3,7.2503
MG+90_2,6.5918
MG+90_3,6.8953
MG+120_1,7.2313
MG+120_2,7.0598
MG+120_3,6.9813
MG+150_1,7.2763
MG+150_3,7.1786
GM-0.1_1,7.0602
GM-0.1_2,7.059
GM-0.1_3,7.3008
GM-0.2_1,7.5941
GM-0.2_2,7.6042
GM-0.2_3,6.877999999999999
GM+5_1,7.0329
GM+5_2,6.6646
GM+5_3,7.1032
GM+10_2,6.7835
GM+10_3,6.8324
GM+15_1,6.8796
GM+15_2,7.1347
GM+15_3,7.0072
GM+25_1,6.9785
GM+25_2,7.0123
GM+25_3,7.2223
GM+45_1,7.0149
GM+45_2,6.6301
GM+45_3,7.6643
GM+60_1,6.9134
GM+60_2,6.9344
GM+60_3,7.3702
GM+90_1,6.9951
GM+90_2,7.6838
GM+90_3,7.6113
GM+120_1,7.5219
GM+120_3,8.0574
GM+150_1,7.5261
GM+150_2,7.0156
GM+150_3,7.2607
BT_1,7.6685
BT_2,7.4168
B36_1,11.1627
B36_2,10.8253
B60_1,10.589
B60_2,11.2773
S0_1,7.3818
S0_2,7.0975
S0_3,7.3709
S1_1,7.0899
S1_2,7.2299
S1_3,6.9059
S2_1,7.5215
S2_2,7.0476
S2_3,6.9809
S3_1,7.1348
S3_2,6.5518
S4_1,7.4437
S4_2,6.8831
S4_3,6.8507
S5_1,7.4358
S5_2,7.3796
S5_3,7.3448
S6_1,7.8528
S6_2,7.3058
S6_3,8.0794
S6/t_1,8.0681
S6/t_2,7.4692
S6_4,7.7852
S6_5,7.92
S6_6,7.7003
S7_4,8.2937
S7_5,8.429
S7_6,8.84
S8_4,8.2045
S8_5,8.7062
G135_1,7.3947
G135_3,7.4571
G150_1,7.3731
G150_2,7.1673
G150_3,7.7237
G180_1,7.3814
G180_2,6.9977
G180_3,7.1399
T-5.40H_1,7.0653
T-4.40H_1,7.4066
T-3.40H_1,7.1106
T-2.40H_1,7.0808
T-1.40H_1,7.1155
T-1.10H_1,7.0832
T-0.40H_1,6.9535
T0.0H_1,6.848
T0.30H_1,7.8423
T1.0H_1,7.4326
T1.30H_1,7.7347
T2.0H_1,7.9257
T2.30H_1,7.5782
T3.0H_1,7.3476
T3.30H_1,7.6291
T4.0H_1,7.2855
T5.0H_1,7.5189
LBexp_1,6.9513
LBexp_2,6.9801
LBexp_3,7.1207
LBtran_1,7.1146
LBtran_2,6.9466
LBtran_3,7.0875
LBstat_1,7.0932
LBstat_2,7.3193
LBstat_3,7.449
LBGexp_1,6.9377
LBGexp_2,6.9694
LBGexp_3,7.0948
LBGtran_2,7.3993
LBGtran_3,7.3606
LBGstat_1,7.1686
LBGstat_2,7.2194
LBGstat_3,7.6465
Mt0_1,7.1086
Mt0_3,6.6335
M0t45_1,7.0456
M0t45_2,7.0772
M0t45_3,6.8166
M0t90_1,7.3008
M0t90_2,6.8121
M0t90_3,6.9394
M40t45_1,7.2009
M40t45_2,7.1623
M40t45_3,6.6228
M40t90_1,7.0519
M40t90_2,6.8946
M40t90_3,6.9253
dia0_1,6.9002
dia0_2,6.9596
dia0_3,6.6686
dia5_1,7.0954
dia5_2,7.2537
dia5_3,6.7482
dia15_1,6.9529999999999985
dia15_2,7.1905
dia15_3,7.1768
C30_1,9.4193
C30_2,9.6379
C90_1,8.3881
C90_2,7.125
SMM_1,7.2543
SMM_2,7.1809
SMM_3,7.0075
Salt_1,9.6852
Salt_2,9.7944
Salt_3,9.715
M+G_1,8.8675
M+G_2,7.2755
M+G_3,7.3466
Glu_1,7.8056
Glu_2,8.8062
Glu_3,7.5027
Fru_1,7.5203
Fru_2,7.7655
Fru_3,7.3513
Mal_1,7.7066
Mal_2,7.6442
Mal_3,8.0959
G+S_2,7.8758
G+S_3,7.5772
Pyr_1,7.8651
Pyr_2,7.8689
Pyr_3,8.3232
Gly_1,8.3532
Gly_2,8.6
Gly_3,8.7853
Glucon_1,8.1665
Glucon_2,7.926
