,ABUW_2948
SRX3737100,-2.2091729306
SRX3737101,-3.1442200694
SRX3737103,-3.1068857164
SRX3737104,0.060449768300000005
SRX3737105,-0.12729599360000002
SRX3737106,-0.0036041466
SRX3737107,0.0704503719
SRX3737108,-0.38648284850000003
SRX3737109,-0.4149798491
SRX3737110,0.2944125543
SRX3737111,-0.2183459502
Abaum_0017,0.0631934208
Abaum_0018,0.4033603295
Abaum_0019,0.27078822210000003
Abaum_0020,0.6420166848000001
Abaum_0021,0.9276977649
Abaum_0022,0.047212396600000005
Abaum_0023,-0.0631934208
Abaum_0024,0.0556546375
Abaum_0025,0.8716863127000001
Abaum_0026,0.1732974737
SRX3141471,0.5564309036
SRX3141472,-0.4541546273
SRX3141473,-0.3378166741
SRX3141474,0.7919713014
SRX3141475,0.1443004745
SRX3141476,0.7352354591
SRX3141477,0.8665424944000001
SRX3141478,0.5827672991
SRX3141479,0.4807061434
SRX8944518,0.1620618167
SRX8944519,0.0363396467
SRX8944520,-0.0458363218
SRX8944521,-0.1551735165
SRX8944522,-0.1162254949
SRX8944523,-0.1711388465
SRX5930997,0.0237949441
SRX5930998,-0.0637937461
SRX5930999,0.0399988021
SRX5931001,1.72140521
SRX5931002,1.8756115227999999
SRX4488546,2.7590502874
SRX4488547,-0.7806117446
SRX4488548,0.047470478100000005
SRX4488549,-1.9784385427000002
SRX4488550,2.4779248022
SRX4488551,1.9191382407000002
SRX4488552,-0.0361509477
SRX4488553,1.3852972979
SRX4488554,0.20944741360000002
SRX4488555,1.5125507951000001
SRX4488556,-0.0565930799
SRX4488557,-0.0985275736
SRX2568047,0.0565053057
SRX2568048,-0.2832737946
SRX2568049,2.2077734828
SRX2568050,-1.1894401235
SRX2568051,-1.2902755877
SRX2568052,-1.0033010729
SRX2568053,2.6497168208
SRX2568054,-1.6193794074999999
SRX2568055,-0.1828172851
SRX2568056,-1.0619343838
SRX2568057,-1.2603878023
SRX2568058,-1.2314123621
SRX2568059,-0.700001082
SRX2568060,-0.069348507
SRX2568061,-0.38400098450000003
SRX2568062,-0.42347668520000004
SRX2568063,0.8018984259
SRX2568064,-0.3784217407
Abaum_0001,0.35507348320000004
Abaum_0002,0.6382375605
Abaum_0003,0.9152097185
Abaum_0004,1.2085250987
Abaum_0005,1.122279286
Abaum_0006,1.6521035720000001
Abaum_0007,0.7981369472000001
Abaum_0008,0.8858230248000001
Abaum_0009,0.39058419780000003
Abaum_0010,0.3136066612
Abaum_0011,-0.1091526632
Abaum_0012,0.1091526632
Abaum_0013,0.7950713199
Abaum_0014,0.6808141560000001
Abaum_0015,0.2516789667
Abaum_0016,0.7366146865000001
ERX1221046,0.9585857550000001
ERX1221048,0.29785273770000004
ERX1221049,-1.2564384927
ERX1221050,0.3647612664
ERX1221052,0.3307017142
ERX1221053,-0.2224807823
ABNM035,-0.7362468465
ABNM036,0.7362468465
ABNM037,-0.8842273105
ABNM038,0.7493631025
ABNM041,-0.5558043795000001
ABNM042,-1.2082800685
ABNM019,0.011002721
ABNM020,-0.011002721
ABNM021,-0.0575528311
ABNM022,0.37100682560000003
ABNM023,-0.0435427677
ABNM024,-0.408005987
ABNM025,-0.0584658107
ABNM026,-0.2870980546
ABNM027,0.45328488780000004
ABNM028,-0.45328488780000004
ABNM029,0.2312634175
ABNM030,-0.0241346032
ABNM031,-0.3289616823
ABNM032,0.2685831899
ABNM033,0.0157418655
ABNM034,0.0948359284
ABNM001,0.0630582467
ABNM002,-0.0630582467
ABNM003,0.0954538354
ABNM004,1.018662011
ABNM005,-0.4537584529
ABNM006,0.6249884914
ABNM007,1.7251905544000001
ABNM008,4.2913988628
ABNM009,6.4048879581
ABNM010,5.8330467803
ABNM043,-0.7816451745
ABNM044,0.7816451745
ABNM045,0.0762250825
ABNM046,0.46424905450000004
ABNM047,0.1444558745
ABNM048,-0.042948573500000004
ABNM011,0.0727029361
ABNM012,-0.0727029361
ABNM013,0.30229211310000004
ABNM014,-0.2370707101
ABNM015,-0.456059623
ABNM016,-0.4626360104
ABNM017,-0.683088427
ABNM018,-0.30994565020000003
