,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A
0,control__wt_glc,0.0,0.28885639317057343,2.0,0.0,-0.2042523144,1.0,0.2042523144,,,,,,,,
1,fur__wt_dpd,-6.2625664741,0.5156593337828634,2.0,2.0,-5.8979402624,3.0,-6.6271926858,,,,,,,,
2,fur__wt_fe,0.32537961255,0.3026141750344041,2.0,4.0,0.11139907730000001,5.0,0.5393601478,,,,,,,,
3,fur__delfur_dpd,-4.821168413400001,0.11660577156627093,2.0,6.0,-4.9036211452,7.0,-4.7387156816000005,,,,,,,,
4,fur__delfur_fe2,-0.87092688065,0.23264448528404197,2.0,8.0,-0.7064223875,9.0,-1.0354313738,,,,,,,,
5,acid__wt_ph5,-1.47110490175,0.0839656803324255,2.0,10.0,-1.4117321998,11.0,-1.5304776037,,,,,,,,
6,acid__delgadx_ph5,-1.4142552064,,1.0,12.0,-1.4142552064,,,,,,,,,,
7,acid__delgadw_ph5,-0.8464784535500001,0.19049921233107625,2.0,13.0,-0.9811817384,14.0,-0.7117751687,,,,,,,,
8,acid__delgade_ph5,-1.1833890778499998,0.1517067635385885,2.0,15.0,-1.0761161966,16.0,-1.2906619591,,,,,,,,
9,oxidative__wt_pq,-5.37507682625,0.16336586117327057,2.0,17.0,-5.259559718,18.0,-5.4905939345,,,,,,,,
10,oxidative__deloxyr_pq,-4.35034845695,0.05025544683699609,2.0,19.0,-4.3148124897,20.0,-4.3858844242,,,,,,,,
11,oxidative__delsoxr_pq,-5.37618743835,0.057397996921899945,2.0,21.0,-5.3356009255,22.0,-5.4167739512,,,,,,,,
12,oxidative__delsoxs_pq,-5.8424929903,0.08177195218376156,2.0,23.0,-5.7846714884,24.0,-5.9003144922,,,,,,,,
13,nac_ntrc__wt_csn,-4.18791662935,0.4473481900699638,2.0,25.0,-3.8715936906,26.0,-4.5042395681,,,,,,,,
