,b4187
SRX1125282,0.2435355767
SRX1125283,0.32121473780000004
SRX1125284,0.0820620504
SRX1125285,0.0381399602
SRX1125286,-0.4050641634
SRX1125287,-1.1619259825000001
SRX1125288,-0.1739192949
SRX1125289,-0.1760692661
SRX1125290,-0.2510258379
SRX1125291,-0.3760584171
SRX1125292,-0.6332214609
SRX1125293,-0.2713892565
SRX1125294,-0.0696162817
SRX1125295,0.0205168519
SRX1125296,0.1018033208
SRX1125297,-0.1224327508
SRX1125298,-0.3850597624
SRX1125299,-0.2011680817
SRX5694250,0.4516138555
SRX5694251,-0.7000180652
SRX5694252,-0.0605009529
SRX5694253,0.3381835505
SRX5694254,1.1604067859
SRX5694255,-1.78370592
SRX5694256,-0.3535452582
SRX5694257,0.21558642020000002
SRX5694258,0.5777754079
SRX5694259,-1.2369410889
SRX5694260,0.40295798380000003
SRX5694261,-1.3445810197
SRX5694262,-0.030805096100000002
SRX5694263,0.088150187
SRX5694264,-0.8419812661
SRX5694265,-0.6662248987
SRX5694267,0.1548839586
SRX5694268,0.7988104884
SRX5694269,-0.0417663259
SRX5694271,-0.21682567260000002
SRX5694273,-1.7111871887999999
SRX5694274,0.38577937770000004
SRX5694275,-1.009711453
SRX5694276,-1.2542879833
SRX5694277,0.4966567857
SRX5694278,-0.8908958872
SRX5694279,-0.1196352418
SRX5694280,0.31100377700000004
SRX5694281,1.1904003271
SRX5694282,-1.4341572666
SRX5694283,-0.7332922905
SRX5694284,-0.6932339422
SRX5694285,-1.2951929225
SRX5694286,-0.7986586974000001
SRX5694287,0.5186988964
SRX5694288,-0.439600362
SRX5694289,0.2195448331
SRX5694290,-0.8828851539
SRX5694291,-1.4071488853
SRX5694292,1.1943835441
SRX5694293,-0.1891554701
SRX5694294,1.1025564975
SRX5694295,-1.2887735461
SRX5694296,-0.0833866672
SRX5694297,0.7172652535
SRX5694298,0.2730561508
SRX5694299,1.071126217
SRX5694300,-0.5859614324
SRX5694301,1.1457022876
SRX5694302,-0.0977896038
SRX5694303,0.1500902671
SRX5694304,-0.5323640999
SRX5694305,0.631464981
SRX5694306,-0.3021758391
SRX5694307,-1.1780405055
SRX5694308,0.10870560630000001
SRX5694309,-1.4887808593
SRX5694310,-1.3826531067
SRX5694311,-0.8932904582000001
SRX5694312,-0.3663718978
SRX5694313,-0.2664941629
SRX5694315,0.0882146151
SRX5694317,0.9631523027000001
SRX5694319,-0.6383048219
SRX5694320,-0.8814325148000001
SRX5694321,0.7746011038
SRX5694322,-0.8973548140000001
SRX5694323,1.1335581134
SRX5694324,-0.6851274477
SRX5694325,-1.0158618138
SRX5694326,0.344763934
SRX5694327,-0.5571931647
SRX5694328,-0.131772477
SRX5694329,1.2723959336
SRX5694330,0.2290018856
SRX5694331,-0.36354377520000003
SRX5694332,1.378067967
SRX5694334,-0.059389878900000005
SRX5694335,0.9978974107
SRX5694336,-1.0881258547
SRX5694337,0.30562827600000003
SRX5694338,0.45098574420000004
SRX5694339,-0.5785658816
SRX5694340,0.0376731885
SRX5694341,-0.8062530066
SRX5694342,0.8232215702
SRX5694343,2.3503473877
SRX5694344,0.2338330009
SRX5694345,-0.5812733046
SRX5694346,2.0210111991
SRX5694347,0.2590404403
SRX5694348,-0.2170133435
SRX5694349,-0.1691147403
SRX5694350,0.1464181918
