,ABUW_1661
SRX3737100,0.92129986
SRX3737101,0.5806106735000001
SRX3737103,1.5171783382
SRX3737104,0.0189253204
SRX3737105,-0.0058158143
SRX3737106,-0.0012605766
SRX3737107,-0.0118489295
SRX3737108,-0.5758482578
SRX3737109,-0.6148222064000001
SRX3737110,-0.2969783069
SRX3737111,-0.5505044081
Abaum_0017,0.00019318350000000002
Abaum_0018,-0.4990098925
Abaum_0019,-0.5301299443
Abaum_0020,-2.9722979775000002
Abaum_0021,-0.6980649583
Abaum_0022,-0.10233939630000001
Abaum_0023,-0.00019318350000000002
Abaum_0024,-3.0141007607
Abaum_0025,-0.7016299013
Abaum_0026,0.0031461247
SRX3141471,-0.6423272125
SRX3141472,-0.22188411100000002
SRX3141473,0.0329018518
SRX3141474,0.1889822593
SRX3141475,-0.7931757652
SRX3141476,-0.9006270235
SRX3141477,-0.45970022720000003
SRX3141478,0.063021267
SRX3141479,-0.35454500710000003
SRX8944518,-0.16957324840000002
SRX8944519,-0.285397135
SRX8944520,0.3437296467
SRX8944521,-1.2134502592
SRX8944522,-0.1741563982
SRX8944523,0.7329820960000001
SRX5930997,-0.1978213711
SRX5930998,0.47964782450000004
SRX5930999,-0.2818264534
SRX5931001,-1.1204439464
SRX5931002,-1.540866178
SRX4488546,0.5889121810000001
SRX4488547,-0.4079652522
SRX4488548,-4.5375617693
SRX4488549,-0.18094692880000002
SRX4488550,-4.2120752944
SRX4488551,-3.4871643604
SRX4488552,-3.400459195
SRX4488553,-3.9079272372
SRX4488554,-2.8892422744
SRX4488555,-3.7650510889
SRX4488556,-2.9129933083
SRX4488557,-3.1888173019
SRX2568047,-1.3904552764
SRX2568048,-1.2159505495
SRX2568049,-1.3822846602
SRX2568050,-1.9749714121
SRX2568051,-2.1831482738
SRX2568052,-1.8958944296
SRX2568053,-0.6479008949
SRX2568054,0.4118327363
SRX2568055,-1.0021161615
SRX2568056,-1.5274744494
SRX2568057,-1.2817696601
SRX2568058,-1.7288229847
SRX2568059,0.23932349700000002
SRX2568060,0.1346452878
SRX2568061,0.1683053029
SRX2568062,0.0727063124
SRX2568063,0.14031175910000002
SRX2568064,-0.21301807150000002
Abaum_0001,0.38860596810000003
Abaum_0002,-0.1602426885
Abaum_0003,-0.2887939811
Abaum_0004,0.21087052520000002
Abaum_0005,-0.1965434429
Abaum_0006,-0.6272032218
Abaum_0007,-0.5766075430000001
Abaum_0008,-0.35738184840000004
Abaum_0009,0.2941793911
Abaum_0010,-0.1729300117
Abaum_0011,-0.023076867100000002
Abaum_0012,0.023076867100000002
Abaum_0013,0.0133552051
Abaum_0014,0.43420285280000004
Abaum_0015,0.0233878512
Abaum_0016,0.4301614292
ERX1221046,-0.09880020960000001
ERX1221048,0.0148639128
ERX1221049,0.0839362968
ERX1221050,-0.9906142501
ERX1221052,-0.1482039122
ERX1221053,0.0909461178
ABNM035,-0.5146475850000001
ABNM036,0.5146475850000001
ABNM037,0.24441783500000003
ABNM038,0.8448735350000001
ABNM041,-0.521728485
ABNM042,-0.514651955
ABNM019,0.2327827717
ABNM020,-0.2327827717
ABNM021,-1.2088700971
ABNM022,-1.2343022809
ABNM023,-2.4361699624
ABNM024,-2.7920529034
ABNM025,-0.7217483883
ABNM026,-0.7941927838
ABNM027,0.2832558794
ABNM028,-0.2832558794
ABNM029,0.6193907997
ABNM030,-0.1863934163
ABNM031,0.29258055720000004
ABNM032,-0.1594458177
ABNM033,0.13220316000000001
ABNM034,0.8364054075
ABNM001,0.6802989842
ABNM002,-0.6802989842
ABNM003,0.7201603745
ABNM004,1.0337973529
ABNM005,-0.8232682311
ABNM006,0.5729596125
ABNM007,-1.3736938732000001
ABNM008,-0.23463122960000002
ABNM009,-1.5234185056
ABNM010,-0.3246688298
ABNM043,-0.10176751
ABNM044,0.10176751
ABNM045,-0.01218054
ABNM046,-0.17490819
ABNM047,0.02636508
ABNM048,0.17650578
ABNM011,-0.0157127317
ABNM012,0.0157127317
ABNM013,-0.39125157930000004
ABNM014,-0.3603925277
ABNM015,-0.41351726520000004
ABNM016,-0.731678629
ABNM017,-0.9472640695000001
ABNM018,-1.0460942139
