,-0.25811052305417337,-0.22123759118929145,-0.18436465932440954,-0.14749172745952763,-0.11061879559464571,-0.0737458637297638,-0.036872931864881886,0.0,0.03687293186488194,0.07374586372976388,0.11061879559464577,0.14749172745952766,0.1843646593244096,0.22123759118929154,0.25811052305417337,0.2949834549190553,0.33185638678393725,0.3687293186488192,0.40560225051370113,0.44247518237858297
thresh,-0.16592819339196863,0.16592819339196863,1,,,,,,,,,,,,,,,,,
unreg,1,0,0,1,0,2,230,5136,188,2,0,1,2,0,0,0,0,0,1,0
unreg_genes,['turB'],[],[],[],[],[],[],[],[],[],[],[],['PP_5488' 'PP_5487'],[],[],[],[],[],['turA'],[]
