,Value,list
TF,RpoN+FlhDC,
reg_genes,6,['hypF' 'hydN']
comp_genes,7,['rihA' 'add' 'ompF']
both_genes,4,['gltL' 'gltK' 'gltJ' 'gltI']
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
