,b4488_1
cra_crp__wt_fru__1,10.0817550248
cra_crp__wt_fru__2,10.0505371588
cra_crp__delcra_ac__1,7.7483861717
cra_crp__delcra_ac__2,7.7561188083
cra_crp__delcra_fru__1,10.412382151
cra_crp__delcra_fru__2,10.4340543755
cra_crp__delcra_glc__1,9.981756413
cra_crp__delcra_glc__2,10.047315916
rpoB__wt_031__1,9.6708501272
rpoB__wt_044__1,10.0883062471
rpoB__wt_lb__1,5.984733976
rpoB__wt_lb__2,6.1080368728
rpoB__rpoBE546V_031__1,9.631128929700001
rpoB__rpoBE546V_044__1,9.3597551698
rpoB__rpoBE546V_lb__1,7.1133156925
rpoB__rpoBE546V_lb__2,7.0613005989
rpoB__rpoBE546V_glc__1,9.0360047233
rpoB__rpoBE672K_glc__1,8.9032586946
rpoB__rpoBE672K_glc__2,8.9029015889
rpoB__rpoBE672K_lb__1,6.742775936
rpoB__rpoBE672K_lb__2,6.8580358928
crp__wt_fru__1,9.5076645622
crp__wt_glyc__1,9.4876390081
crp__wt_glyc__2,9.4139559948
crp__delar1_glyc__1,10.7410227895
crp__delar1_glyc__2,10.4435679904
crp__delar1ar2_glyc__1,9.8634768658
crp__delar1ar2_glyc__2,9.898615207
crp__delar1ar2_glyc__3,9.6798578479
crp__delar2_glyc__1,9.9155466646
crp__delar2_glyc__2,9.6705090549
crp__delar2_glyc__3,9.6243700674
crp__delcrp_fru__1,9.5742999511
crp__delcrp_fru__2,9.4741958497
crp__delcrp_fru__3,9.5002172501
crp__delcrp_glc__1,9.7266754066
crp__delcrp_glc__2,9.6786959301
crp__delcrp_glc__3,9.7254365133
crp__delcrp_glyc__1,10.6206584697
crp__delcrp_glyc__2,11.0055267713
crp__delcrp_glyc__3,10.909454123
glu__glu_ale3__1,11.8207820744
glu__glu_ale4__1,9.6759726568
glu__glu_ale5__1,9.5253243957
glu__glu_ale6__1,8.5134249059
glu__glu_ale8__1,12.11792137
glu__glu_ale9__1,11.0739426909
glu__glu_ale10__1,11.9074412899
42c__wt_42c__1,11.1489661916
42c__42c_ale1__1,10.7221817448
42c__42c_ale2__1,10.531903233
42c__42c_ale3__1,11.2574078031
42c__42c_ale4__1,10.8425731273
42c__42c_ale5__1,10.0899207636
42c__42c_ale6__1,12.698044746
42c__42c_ale8__1,10.6146143658
42c__42c_ale9__1,10.0826540306
42c__42c_ale10__1,10.1849658882
ssw__wt_ac__1,7.2495751807
ssw__wt_glc__1,9.0815435734
ssw__wt_glyc__1,7.963574453
ssw__wt_xyl__1,11.8220419223
ssw__glc_ale1__1,10.3571312516
ssw__glc_ale2__1,10.8984032231
ssw__glc_ale3__1,9.9353953021
ssw__glyc_ale1__1,10.7028776517
ssw__glyc_ale2__1,9.7419560906
ssw__xyl_ale1__1,9.6303783533
ssw__xyl_ale2__1,8.792469719
ssw__xyl_ale3__1,9.3083603391
ssw__glc_ac_ac2__1,7.9903983646
ssw__glc_ac_glc1__1,10.321332608
ssw__glc_ac_glc2__1,8.9042182138
ssw__glc_glyc_glc__1,10.7211544855
ssw__glc_glyc_glyc__1,9.9011938769
ssw__glc_xyl_glc__1,9.8262537405
ssw__glc_xyl_xyl__1,8.697764322
pgi__glu4_delpgi__1,9.2024307163
pgi__pgi_ale1__1,9.3628528858
pgi__pgi_ale2__1,9.4707975016
pgi__pgi_ale3__1,9.3768314738
pgi__pgi_ale5__1,9.5460076727
pgi__pgi_ale6__1,9.3886869797
pgi__pgi_ale7__1,9.660834933
pgi__pgi_ale8__1,9.8380027696
ica__wt_glc__1,9.5248943918
ica__wt_glc__2,9.3904315313
ica__wt_glc__3,10.2272952048
ica__wt_glc__4,9.9502331148
ica__arg_sbt__1,9.9050609869
ica__arg_sbt__2,9.9567482903
ica__cytd_rib__1,6.7854287561
ica__cytd_rib__2,6.682059122
ica__gth__1,9.825261776
ica__gth__2,10.1722153248
ica__leu_glcr__1,10.6765014487
ica__leu_glcr__2,10.6951374356
ica__met_glc__1,9.0149352546
ica__met_glc__2,8.9605252781
ica__no3_anaero__1,9.712225962
ica__no3_anaero__2,9.571634709
ica__phe_acgam__1,9.4770724942
ica__phe_acgam__2,9.596587142
ica__thm_gal__1,9.8905404344
ica__thm_gal__2,9.9358825367
ica__tyr_glcn__1,9.1038645529
ica__tyr_glcn__2,9.1377223404
ica__ura_pyr__1,10.2005203308
ica__ura_pyr__2,10.395841176
ica__wt_glc__5,10.0175354092
ica__wt_glc__6,10.0758428233
ica__bw_delpurR_cytd__1,10.0811281251
ica__bw_delpurR_cytd__2,10.0027092627
ica__ade_glc__1,10.0770790685
ica__ade_glc__2,10.0765579112
ytf__wt_glc__1,10.0266541172
ytf__wt_glc__2,10.7663551571
ytf__delyafC__1,9.2470532905
ytf__delyafC__2,9.1097834735
ytf__delyeiE__1,9.6901854793
ytf__delyeiE__2,9.7249880307
ytf__delyiaJ__1,9.7082205888
ytf__delyiaJ__2,9.9102375344
ytf__delyieP__1,10.0996973318
ytf__delyieP__2,10.485507519
ytf__wt_ph5__1,10.1865058589
ytf__wt_ph5__2,10.1200608519
ytf__wt_ph8__1,9.7249314833
ytf__wt_ph8__2,9.846272683
ytf__delybaO__1,9.4704377341
ytf__delybaO__2,9.5879032377
ytf__delybaQ__1,9.804083377
ytf__delybaQ__2,9.8131415706
ytf__delybiH__1,10.6278748769
ytf__delybiH__2,10.4635331167
ytf__delydcI_ph5__1,9.9802711861
ytf__delydcI_ph5__2,9.7904459672
ytf__delydcI_ph8__1,9.6976821055
ytf__delydcI_ph8__2,9.5045341299
ytf__delyddM__1,9.8887660433
ytf__delyddM__2,9.7567023938
ytf__delyheO__1,9.2956768359
ytf__delyheO__2,9.2585735866
fps__bw_glc__1,9.7353733173
fps__bw_glc__2,9.7362599681
fps__fps_thrA_ale1__1,11.4402649443
fps__fps_thrA_ale1__2,11.4372452555
fps__fps_thrA_ale2__1,11.480641005
fps__fps_thrA_ale2__2,11.5184264934
fps__fps_serB_ale1__1,9.1073667004
fps__fps_serB_ale1__2,9.1293445742
fps__fps_serB_ale4__1,8.3222460785
fps__fps_serB_ale4__2,8.4676295654
fps__fps_ptsI_ale1__1,9.4901096059
fps__fps_ptsI_ale1__2,9.4735814398
fps__fps_ptsI_ale3__1,9.3395668576
fps__fps_ptsI_ale3__2,9.224283746
pal__lyx_ale2_f6__1,9.4245247873
pal__lyx_ale2__1,9.3241537771
pal__lyx_ale2__2,9.1164572338
pal__lyx_ale4__1,9.3241537771
pal__lyx_ale4__2,9.1164572338
pal__5drib_ale10_f18__1,9.1528208859
pal__5drib_ale10_f18__2,9.2761294199
pal__5drib_ale10__1,9.0327811699
pal__arab_ale14_f9__1,9.5620214626
pal__arab_ale14_f9__2,9.5792061405
pal__arab_ale14__1,10.4445269971
pal__arab_ale14__2,10.3462989246
pal__arab_ale16__1,9.2923316088
pal__arab_ale16__2,9.022374653
pal__tartr_ale26_f10__1,8.1945729516
pal__tartr_ale26_f10__2,7.3972815226
pal__tartr_ale26__1,8.7522802536
pal__tartr_ale26__2,9.0391578045
pal__tartr_ale28_f10__1,8.2756863196
pal__tartr_ale28_f10__2,7.8163749323000005
pal__tartr_ale28__1,7.6396141078
pal__tartr_ale28__2,7.9033934491
efeU__delmenFentC_citr__1,9.5368855055
efeU__delmenFentC_citr__2,10.1878654888
efeU__delmenFentC__1,10.7016375212
efeU__delmenFentC__2,10.7286819607
efeU__menFentC_ale39__1,9.6341542001
efeU__menFentC_ale39__2,9.2377740346
efeU__menFentC_ale29__1,9.9578206126
efeU__menFentC_ale29__2,9.9758962347
efeU__menFentC_ale30__1,9.4133346851
efeU__menFentC_ale30__2,9.5371605641
efeU__menFentCubiC_ale36__1,10.1552232398
efeU__menFentCubiC_ale36__2,10.1801387033
efeU__menFentCubiC_ale37__1,10.646705276
efeU__menFentCubiC_ale37__2,10.633424457
efeU__menFentCubiC_ale38__1,9.1299203287
efeU__menFentCubiC_ale38__2,9.2554876415
