,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X
0,Control__wt_glc,9.96201637555,0.04562704418682106,2.0,0.0,9.9297531832,1.0,9.9942795679,,,,,,,,
1,Fur__wt_dpd,12.157854175299999,0.11788531848064478,2.0,2.0,12.0744966672,3.0,12.2412116834,,,,,,,,
2,Fur__wt_fe,9.400390472449999,0.03795529948809687,2.0,4.0,9.4272289221,5.0,9.3735520228,,,,,,,,
3,Fur__delfur_dpd,11.221622123549999,0.0060440681149013286,2.0,6.0,11.217348322,7.0,11.2258959251,,,,,,,,
4,Fur__delfur_fe2,10.545640193299999,0.031966242159452374,2.0,8.0,10.5682437399,9.0,10.5230366467,,,,,,,,
5,Acid__wt_ph5,10.049606224249999,0.010396773508046625,2.0,10.0,10.0422545952,11.0,10.0569578533,,,,,,,,
6,Acid__delgadx_ph5,9.9088078397,0.006067654439404867,2.0,12.0,9.9130983193,13.0,9.9045173601,,,,,,,,
7,Acid__delgadw_ph5,9.96478030455,0.0009155900738408403,2.0,14.0,9.9641328846,15.0,9.9654277245,,,,,,,,
8,Acid__delgade_ph5,10.30580577555,0.01707197352816076,2.0,16.0,10.3178774838,17.0,10.2937340673,,,,,,,,
9,Oxidative__wt_pq,11.9497804391,0.05422291232402284,2.0,18.0,11.9881218281,19.0,11.9114390501,,,,,,,,
10,Oxidative__deloxyr_pq,12.06475082295,0.03404342185717173,2.0,20.0,12.0888231574,21.0,12.0406784885,,,,,,,,
11,Oxidative__delsoxr_pq,12.07657087285,0.011186405448873001,2.0,22.0,12.0686608897,23.0,12.084480856,,,,,,,,
12,Oxidative__delsoxs_pq,11.9125598433,0.008395376282544617,2.0,24.0,11.9066234158,25.0,11.9184962708,,,,,,,,
13,Nac/NtrC__wt_csn,9.9162659101,0.03131903085816593,2.0,26.0,9.894120011,27.0,9.9384118092,,,,,,,,
14,Nac/NtrC__wt_cytd,8.4834092645,0.057287878122205885,2.0,28.0,8.5239179116,29.0,8.4429006174,,,,,,,,
15,Nac/NtrC__wt_gln,7.3117091713499995,0.022285524576015858,2.0,30.0,7.3274674169,31.0,7.2959509258,,,,,,,,
16,Nac/NtrC__bw_delnac_csn,10.40267670415,0.3656656788330052,2.0,32.0,10.144112023,33.0,10.6612413853,,,,,,,,
17,Nac/NtrC__bw_delnac_cytd,10.1925551205,0.05759582185262034,2.0,34.0,10.1518287243,35.0,10.2332815167,,,,,,,,
18,Nac/NtrC__bw_delnac_gln,8.59621710195,0.10074056372428837,2.0,36.0,8.6674514377,37.0,8.5249827662,,,,,,,,
19,Nac/NtrC__bw_delnac_nh4,10.72177553145,0.06992023222721279,2.0,38.0,10.6723344611,39.0,10.7712166018,,,,,,,,
20,Misc__wt_no_te,10.2035421532,0.12328272280704168,2.0,40.0,10.1163681039,41.0,10.2907162025,,,,,,,,
21,Misc__bw_delcbl,10.8171873835,0.0824839514367677,2.0,42.0,10.8755123449,43.0,10.7588624221,,,,,,,,
22,Misc__bw_delfabr,10.75020842435,0.036602539303285365,2.0,44.0,10.7243265206,45.0,10.7760903281,,,,,,,,
23,Misc__bw_delfadr,10.77029117565,0.02934693104650858,2.0,46.0,10.7495397617,47.0,10.7910425896,,,,,,,,
24,Misc__nitr_031,10.0332845155,,1.0,48.0,10.0332845155,,,,,,,,,,
25,Omics__wt_glu,9.766287063250001,0.17613525844145686,2.0,49.0,9.6417406276,50.0,9.8908334989,,,,,,,,
26,Omics__wt_gly,10.123509644950001,0.00484264858025254,2.0,51.0,10.1269339146,52.0,10.1200853753,,,,,,,,
27,Omics__wt_thr,8.2633516361,0.11842587191637766,2.0,53.0,8.179611899,54.0,8.3470913732,,,,,,,,
28,Omics__bw_ac,9.6231823876,0.008769579878153829,2.0,55.0,9.629383417,56.0,9.6169813582,,,,,,,,
29,Omics__bw_fum,10.483694505599999,0.034583991909911564,2.0,57.0,10.4592399304,58.0,10.508149080799999,,,,,,,,
30,Omics__bw_glc,10.83320173665,0.026000379488864304,2.0,59.0,10.814816692,60.0,10.8515867813,,,,,,,,
31,Omics__bw_pyr,11.400277701299999,0.0300975037522452,2.0,61.0,11.3789955523,62.0,11.4215598503,,,,,,,,
32,OmpR__wt_nacl,7.8683548744500005,0.13339209870357072,2.0,63.0,7.962677332,64.0,7.7740324169,,,,,,,,
33,OmpR__bw_delompr_nacl,6.4490620956499995,0.022257900601079846,2.0,65.0,6.4333233832,66.0,6.4648008081,,,,,,,,
34,MinSpan__wt_ade,8.7982414334,,1.0,67.0,8.7982414334,,,,,,,,,,
35,MinSpan__wt_glc,9.0081837832,0.0928181066224012,4.0,68.0,9.146428032,69.0,8.9775699862,70.0,8.9528244102,71.0,8.9559127044,,,,
36,MinSpan__wt_glc_anaero,10.85365783585,0.26074720955243935,2.0,72.0,10.6692817158,73.0,11.0380339559,,,,,,,,
37,MinSpan__wt_trp,9.785122407,,1.0,74.0,9.785122407,,,,,,,,,,
