,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A
0,control__wt_glc,-2.3037127760972e-15,0.5986631129856204,2.0,0.0,0.4233187468383781,1.0,-0.4233187468383827,,,,,,,,
1,fur__wt_dpd,0.6657060056096997,0.41943266827792514,2.0,2.0,0.3691223216192112,3.0,0.9622896896001883,,,,,,,,
2,fur__wt_fe,0.18708423522770048,0.6583889884399117,2.0,4.0,-0.2784670831567125,5.0,0.6526355536121135,,,,,,,,
3,fur__delfur_dpd,0.008548879979706145,0.2241188058328348,2.0,6.0,-0.1499270474161225,7.0,0.1670248073755348,,,,,,,,
4,fur__delfur_fe2,0.017874692608360096,0.23384170603961218,2.0,8.0,-0.1474763634564809,9.0,0.1832257486732011,,,,,,,,
5,acid__wt_ph5,-0.1394158099862273,0.235951174491797,2.0,10.0,-0.3062584854983073,11.0,0.0274268655258527,,,,,,,,
6,acid__delgadx_ph5,-0.3593557114518,,1.0,12.0,-0.3593557114518,,,,,,,,,,
7,acid__delgadw_ph5,0.1234909660822886,0.3552560783763442,2.0,13.0,0.3746949481599412,14.0,-0.127713015995364,,,,,,,,
8,acid__delgade_ph5,-0.024352764202002594,0.38603983531279895,2.0,15.0,-0.2973241495598208,16.0,0.2486186211558156,,,,,,,,
9,oxidative__wt_pq,0.28534056608136665,0.42499059549081425,2.0,17.0,0.5858542980934304,18.0,-0.0151731659306971,,,,,,,,
10,oxidative__deloxyr_pq,-1.298472863660547,0.14641707767751125,2.0,19.0,-1.4020053721678325,20.0,-1.1949403551532611,,,,,,,,
11,oxidative__delsoxr_pq,-0.602631027015738,0.26867632387901885,2.0,21.0,-0.4126481764566106,22.0,-0.7926138775748653,,,,,,,,
12,oxidative__delsoxs_pq,0.6434457385711477,0.5672668416795469,2.0,23.0,0.2423275080772645,24.0,1.044563969065031,,,,,,,,
13,nac_ntrc__wt_csn,2.2615167512839416,0.4325685703626309,2.0,25.0,2.567388920715528,26.0,1.955644581852355,,,,,,,,
14,nac_ntrc__wt_cytd,1.8180291867342917,0.33914256388150704,2.0,27.0,1.5782191800246863,28.0,2.0578391934438973,,,,,,,,
15,nac_ntrc__wt_gln,3.8303615339085137,0.21464352480234994,2.0,29.0,3.678585641982989,30.0,3.982137425834038,,,,,,,,
16,nac_ntrc__bw_delnac_csn,4.3794134485936365,0.6263020871110138,2.0,31.0,4.822275901461122,32.0,3.936550995726151,,,,,,,,
17,nac_ntrc__bw_delnac_cytd,2.3434235375644885,0.11318317569175743,2.0,33.0,2.263390946516618,34.0,2.4234561286123584,,,,,,,,
18,nac_ntrc__bw_delnac_gln,3.430546849685055,0.763626107871769,2.0,35.0,2.890581650517837,36.0,3.9705120488522727,,,,,,,,
19,nac_ntrc__bw_delnac_nh4,-0.8958918855772984,0.1053889120352894,2.0,37.0,-0.970413099939324,38.0,-0.8213706712152726,,,,,,,,
20,misc__wt_no_te,-0.11484462918997805,0.021959062660850855,2.0,39.0,-0.0993172270739901,40.0,-0.130372031305966,,,,,,,,
21,misc__bw_delcbl,0.1076247256008291,0.43094609843424564,2.0,41.0,0.4123496341295696,42.0,-0.1971001829279114,,,,,,,,
22,misc__bw_delfabr,0.4967941084814016,0.09238624410227922,2.0,43.0,0.5621210481744789,44.0,0.4314671687883243,,,,,,,,
23,misc__bw_delfadr,0.03717307693894242,0.7368321346164252,2.0,45.0,0.5581920759223757,46.0,-0.4838459220444909,,,,,,,,
24,misc__nitr_031,1.8957956321458105,,1.0,47.0,1.8957956321458105,,,,,,,,,,
25,omics__wt_glu,-0.41738805597437484,0.39189314143762827,2.0,48.0,-0.1402777581633291,49.0,-0.6944983537854206,,,,,,,,
26,omics__wt_gly,0.08876763042824348,0.5278091593382354,2.0,50.0,-0.2844498053121937,51.0,0.4619850661686807,,,,,,,,
27,omics__wt_thr,5.923497603294065,0.7874350277749319,2.0,52.0,6.480298251177537,53.0,5.366696955410593,,,,,,,,
28,omics__bw_ac,-0.027783473783270903,0.012726995819662223,2.0,54.0,-0.0367828188314869,55.0,-0.0187841287350549,,,,,,,,
29,omics__bw_fum,1.2830075954310962,0.6255786594588884,2.0,56.0,0.8406566831621264,57.0,1.7253585077000662,,,,,,,,
30,omics__bw_glc,0.7719254028555732,0.457060522125615,2.0,58.0,1.0951159974632596,59.0,0.4487348082478868,,,,,,,,
31,omics__bw_pyr,0.347264891791061,1.0473911378091967,2.0,60.0,-0.3933524843085157,61.0,1.0878822678906377,,,,,,,,
32,ompr__wt_nacl,2.1833375558914496,0.3394774026121891,2.0,62.0,1.943290782444775,63.0,2.4233843293381243,,,,,,,,
33,ompr__bw_delompr_nacl,0.8162780159734279,0.6108413187996797,2.0,64.0,1.2482080547256151,65.0,0.3843479772212406,,,,,,,,
34,minspan__wt_ade,0.3045115397469414,,1.0,66.0,0.3045115397469414,,,,,,,,,,
35,minspan__wt_glc,0.9911390020816206,0.2949401379973633,3.0,67.0,1.04791214265193,68.0,1.2535655898279443,69.0,0.6719392737649875,,,,,,
36,minspan__wt_glc_anaero,0.9401239323272659,0.2564153767076936,2.0,70.0,0.7588108806567526,71.0,1.1214369839977791,,,,,,,,
37,minspan__wt_trp,0.0076215494136289,,1.0,72.0,0.0076215494136289,,,,,,,,,,
38,minspan__bw_delcra_glc,1.5866749184711657,,1.0,73.0,1.5866749184711657,,,,,,,,,,
39,minspan__bw_delcra_trp,2.278068611625875,,1.0,74.0,2.278068611625875,,,,,,,,,,
40,minspan__bw_delmntr,1.2562947420381494,,1.0,75.0,1.2562947420381494,,,,,,,,,,
41,minspan__bw_delnac_ade,1.5363847451726251,,1.0,76.0,1.5363847451726251,,,,,,,,,,
42,minspan__bw_delnac_glc,1.5600004663276108,,1.0,77.0,1.5600004663276108,,,,,,,,,,
43,cra_crp__wt_ac,-0.3355518295560811,0.10651000181793563,2.0,78.0,-0.4108657741057349,79.0,-0.2602378850064273,,,,,,,,
44,cra_crp__wt_fru,-0.5165847089533693,0.04722970160721871,2.0,80.0,-0.4831882666734877,81.0,-0.5499811512332508,,,,,,,,
45,cra_crp__delcra_ac,-0.43735348821469,0.408005464053307,2.0,82.0,-0.1488500578214325,83.0,-0.7258569186079475,,,,,,,,
46,cra_crp__delcra_fru,0.3554730315658662,0.21902686310186786,2.0,84.0,0.2005976514045178,85.0,0.5103484117272146,,,,,,,,
