,-0.11131158013636364,-0.0890492641090909,-0.06678694808181818,-0.044524632054545446,-0.022262316027272716,1.3877787807814457e-17,0.022262316027272744,0.04452463205454546,0.0667869480818182,0.08904926410909095,0.11131158013636366,0.13357389616363638,0.15583621219090912,0.17809852821818187,0.20036084424545456,0.2226231602727273,0.24488547630000004,0.2671477923272728,0.2894101083545455,0.3116724243818182
thresh,-0.12244273815,0.12244273815,2,,,,,,,,,,,,,,,,,
unreg,0,1,3,19,526,3132,451,14,1,0,0,1,1,2,0,0,0,0,0,0
ryhB,0,0,0,0,5,31,14,1,1,0,1,2,0,0,0,0,3,0,2,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],['nfuA'],['iscX'],['hscA' 'fdx'],[],[],[],[],[],[]
ryhB_genes,[],[],[],[],['fdoG' 'bfr' 'sdhC' 'shiA' 'cirA'],"['nuoA' 'entB' 'entE' 'hemH' 'nirB' 'nuoB' 'sodA' 'entA' 'nuoC' 'cueO'
 'cydA' 'entH' 'sdhD' 'msrB' 'pflA' 'sdhA' 'sucA' 'nuoE' 'sdhB' 'hemB'
 'sucD' 'nuoF' 'nuoJ' 'sucC' 'nuoK' 'sucB' 'nuoG' 'nuoL' 'loiP' 'yeaC'
 'entC']","['sodB' 'nuoN' 'marA' 'nuoI' 'mrp' 'acnA' 'grxD' 'nuoM' 'nuoH' 'hybO'
 'acnB' 'frdA' 'fumA' 'ydbK']",['fur'],['cysE'],[],['erpA'],['sseB' 'pepB'],[],[],[],[],['iscA' 'hscB' 'iscU'],[],['iscS' 'iscR'],[]
