,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,-0.0032215706410605445,,1.0,0.0,-0.0032215706410605445
1,Cr__2,-6.322955938913385e-05,,1.0,1.0,-6.322955938913385e-05
2,Cr__3,0.005597840807417568,,1.0,2.0,0.005597840807417568
3,Cr__4,0.011316511238955529,,1.0,3.0,0.011316511238955529
4,Cr__5,0.011266721482414862,,1.0,4.0,0.011266721482414862
5,Cr__6,0.012294353783170831,,1.0,5.0,0.012294353783170831
6,Fe__1,-0.00966365973136683,,1.0,6.0,-0.00966365973136683
7,Fe__2,-0.022904739786938442,,1.0,7.0,-0.022904739786938442
8,Fe__3,-0.029553160567736887,,1.0,8.0,-0.029553160567736887
9,Fe__4,-0.04106875603294845,,1.0,9.0,-0.04106875603294845
10,Fe__5,-0.04421152509019657,,1.0,10.0,-0.04421152509019657
11,Fe__6,-0.051987156588338815,,1.0,11.0,-0.051987156588338815
12,Cd__1,0.0065964908088661425,,1.0,12.0,0.0065964908088661425
13,Cd__2,0.013334338388122886,,1.0,13.0,0.013334338388122886
14,Cd__3,0.02036853687013463,,1.0,14.0,0.02036853687013463
15,Cd__4,0.026680291809432603,,1.0,15.0,0.026680291809432603
16,Cd__5,0.028490307945579437,,1.0,16.0,0.028490307945579437
17,Cd__6,0.037675154138060586,,1.0,17.0,0.037675154138060586
18,Zn__1,-0.001450464777889214,,1.0,18.0,-0.001450464777889214
19,Zn__2,0.003439720761687985,,1.0,19.0,0.003439720761687985
20,Zn__3,0.017309743573324602,,1.0,20.0,0.017309743573324602
21,Zn__4,0.035251128857035616,,1.0,21.0,0.035251128857035616
22,Zn__5,0.05154447206555707,,1.0,22.0,0.05154447206555707
23,Zn__6,0.06474880677748518,,1.0,23.0,0.06474880677748518
24,Cu__1,0.004303115935442836,,1.0,24.0,0.004303115935442836
25,Cu__2,0.007047883096780993,,1.0,25.0,0.007047883096780993
26,Cu__3,0.009425514031279171,,1.0,26.0,0.009425514031279171
27,Cu__4,0.014372777811763684,,1.0,27.0,0.014372777811763684
28,Cu__5,0.021608371686118472,,1.0,28.0,0.021608371686118472
29,Cu__6,0.028124979813188074,,1.0,29.0,0.028124979813188074
30,Pb__1,0.005881514799519954,,1.0,30.0,0.005881514799519954
31,Pb__2,0.00993949394850172,,1.0,31.0,0.00993949394850172
32,Pb__3,0.018665757726644645,,1.0,32.0,0.018665757726644645
33,Pb__4,0.03228146270046139,,1.0,33.0,0.03228146270046139
34,Pb__5,0.0436819721934068,,1.0,34.0,0.0436819721934068
35,Pb__6,0.05370916882421066,,1.0,35.0,0.05370916882421066
