,BSU06950
M9exp_1,7.3473
M9exp_2,7.3459
M9exp_3,7.1486
M9tran_1,7.8855
M9tran_2,7.7472
M9tran_3,7.8449
M9stat_1,10.3484
M9stat_2,9.5778
M9stat_3,9.3898
MG-0.1_1,7.7432
MG-0.1_2,7.1633
MG-0.1_3,8.0661
MG-0.2_2,7.3525
MG-0.2_3,7.8542
MG+5_1,7.3505
MG+5_2,6.6816
MG+5_3,7.5443
MG+10_1,7.0982
MG+10_2,6.9016
MG+10_3,7.6061
MG+15_1,7.148
MG+15_2,7.6867
MG+15_3,7.1677
MG+25_1,7.1232
MG+25_2,7.0644
MG+25_3,7.1517
MG+45_1,7.197
MG+45_2,7.2108
MG+45_3,7.3101
MG+60_2,7.2303
MG+60_3,7.45
MG+90_2,6.7249
MG+90_3,7.1172
MG+120_1,7.6875
MG+120_2,7.5579
MG+120_3,7.395
MG+150_1,7.6205
MG+150_3,7.3675
GM-0.1_1,7.5298
GM-0.1_2,7.1554
GM-0.1_3,7.5863
GM-0.2_1,8.0581
GM-0.2_2,7.8112
GM-0.2_3,7.0722
GM+5_1,7.3172
GM+5_2,7.0768
GM+5_3,7.2855
GM+10_2,6.9078
GM+10_3,6.9193
GM+15_1,7.212999999999999
GM+15_2,7.1957
GM+15_3,7.0975
GM+25_1,7.0682
GM+25_2,7.0276
GM+25_3,7.3787
GM+45_1,7.2977
GM+45_2,6.6171
GM+45_3,7.8013
GM+60_1,7.0217
GM+60_2,7.3604
GM+60_3,7.5852
GM+90_1,7.3792
GM+90_2,7.7045
GM+90_3,7.6203
GM+120_1,8.1338
GM+120_3,8.1533
GM+150_1,7.6397
GM+150_2,7.5914
GM+150_3,7.2833
BT_1,8.4564
BT_2,8.137
B36_1,7.576
B36_2,7.5041
B60_1,8.1276
B60_2,8.1026
S0_1,9.3716
S0_2,9.341
S0_3,9.7597
S1_1,10.8399
S1_2,11.0726
S1_3,11.2747
S2_1,10.232
S2_2,10.0878
S2_3,9.7043
S3_1,10.2454
S3_2,10.3208
S4_1,11.4744
S4_2,11.507
S4_3,10.6414
S5_1,11.6088
S5_2,12.1684
S5_3,11.8942
S6_1,11.454
S6_2,9.5044
S6_3,11.6913
S6/t_1,11.3264
S6/t_2,9.1527
S6_4,10.4425
S6_5,11.075
S6_6,10.9114
S7_4,10.9665
S7_5,10.7855
S7_6,10.8569
S8_4,10.5424
S8_5,9.7616
G135_1,7.7839
G135_3,7.5031
G150_1,8.6385
G150_2,7.8897
G150_3,9.0306
G180_1,7.4613
G180_2,7.3914
G180_3,7.1839
T-5.40H_1,7.7844
T-4.40H_1,7.8433
T-3.40H_1,7.8249
T-2.40H_1,7.7876
T-1.40H_1,7.7862
T-1.10H_1,7.7742
T-0.40H_1,7.4165
T0.0H_1,9.0806
T0.30H_1,9.0092
T1.0H_1,9.8406
T1.30H_1,10.0861
T2.0H_1,10.2489
T2.30H_1,11.1234
T3.0H_1,10.6944
T3.30H_1,10.9318
T4.0H_1,10.858
T5.0H_1,9.9867
LBexp_1,8.2857
LBexp_2,7.9784
LBexp_3,7.8056
LBtran_1,10.4446
LBtran_2,9.6639
LBtran_3,9.6102
LBstat_1,10.993
LBstat_2,10.6552
LBstat_3,10.3301
LBGexp_1,7.2873
LBGexp_2,7.0954
LBGexp_3,7.4017
LBGtran_2,7.5007
LBGtran_3,7.5007
LBGstat_1,7.0764
LBGstat_2,7.1623
LBGstat_3,7.612999999999999
Mt0_1,8.0424
Mt0_3,9.3597
M0t45_1,7.7205
M0t45_2,7.5406
M0t45_3,7.7096
M0t90_1,9.453
M0t90_2,10.845999999999998
M0t90_3,10.7637
M40t45_1,8.1882
M40t45_2,10.8574
M40t45_3,7.7329
M40t90_1,9.6626
M40t90_2,10.4064
M40t90_3,10.6674
dia0_1,8.545
dia0_2,8.4232
dia0_3,7.8803
dia5_1,7.627000000000002
dia5_2,8.0594
dia5_3,7.8001
dia15_1,8.1007
dia15_2,7.4889
dia15_3,7.2528
C30_1,8.1319
C30_2,8.4371
C90_1,7.6915
C90_2,7.0567
SMM_1,7.4014
SMM_2,7.3026
SMM_3,7.2428
Salt_1,7.0739
Salt_2,6.984
Salt_3,7.0662
M+G_1,8.2167
M+G_2,7.4028
M+G_3,7.3751
Glu_1,7.5121
Glu_2,7.7138
Glu_3,7.7014
Fru_1,7.6609
Fru_2,8.5019
Fru_3,7.9474
Mal_1,8.2422
Mal_2,8.1205
Mal_3,8.6551
G+S_2,9.7744
G+S_3,9.8756
Pyr_1,8.7069
Pyr_2,8.918
Pyr_3,8.6887
Gly_1,7.9325
Gly_2,8.1425
Gly_3,8.2949
Glucon_1,8.3522
Glucon_2,8.1975
Glucon_3,8.4714
BI_1,9.2599
BI_2,9.1651
BC_2,10.976
BC/t_1,10.7006
BC/t_2,10.8918
BC_1,10.4986
Sw_1,8.4698
Sw_2,8.8774
BMM_1,7.0724
BMM_2,7.0248
BMM_3,7.1739
Heat_1,7.3866
Heat_2,6.917999999999998
Heat_3,7.4306
Cold_1,7.0577
Cold_2,7.1177
Cold_3,7.2565
Etha_1,7.5692
Etha_2,7.6746
Etha_3,7.3713
SMMPr_1,7.7779
SMMPr_2,7.9248
SMMPr_3,7.9184
HiTm_1,7.6302
HiTm_2,7.5554
HiTm_3,7.7114
LoTm_1,7.524
LoTm_2,7.4845
LoTm_3,7.4742
HiOs_1,7.6646
HiOs_2,7.7515
HiOs_3,7.7199
Oxctl_1,8.1271
Oxctl_2,8.1302
Oxctl_3,7.8606
Diami_1,7.7313
Diami_2,7.4824
Diami_3,8.019
Paraq_1,7.9689999999999985
Paraq_2,7.8023
Paraq_3,7.3244
H2O2_1,7.6333
H2O2_2,7.7287
H2O2_3,7.6769
HPh_1,7.7789
HPh_2,7.3421
HPh_3,7.7628
LPh_1,7.6402
LPh_2,7.5852
LPh_3,7.7754
LPhT_1,7.5669
LPhT_2,7.1876
LPhT_3,7.3494
aero_1,7.5101
aero_2,7.3205
aero_3,7.3669
nit_1,7.8473
nit_2,7.923999999999999
nit_3,7.7551
ferm_1,7.7951
ferm_2,7.4873
ferm_3,7.9592
