,-0.016639122907676343,0.016639122907676343,0.04991736872302903,0.08319561453838172,0.1164738603537344,0.14975210616908707,0.1830303519844398,0.21630859779979245,0.24958684361514516,0.2828650894304978,0.31614333524585053,0.34942158106120325,0.3826998268765559,0.41597807269190856,0.4492563185072613,0.482534564322614,0.5158128101379666,0.5490910559533193,0.582369301768672,0.6156475475840247
thresh,-0.033278245815352686,0.033278245815352686,2,,,,,,,,,,,,,,,,,
unreg,2442,1759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GlpR,0,0,0,1,0,0,0,1,0,0,3,1,2,1,0,0,0,0,0,0
unreg_genes,[],[],['glpE'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
GlpR_genes,[],[],[],['glpX'],[],[],[],['glpQ'],[],[],['glpK' 'glpT' 'glpF'],['glpC'],['glpD' 'glpB'],['glpA'],[],[],[],[],[],[]
