,new_4167624_4168153
LBexp_1,7.1206
LBexp_2,6.971
LBexp_3,7.1905
LBtran_1,7.3706
LBtran_2,7.0453
LBtran_3,7.2744
LBstat_1,7.5174
LBstat_2,7.5972
LBstat_3,7.5452
LBGexp_1,7.3673
LBGexp_2,7.1604
LBGexp_3,7.3174
LBGtran_2,7.5039
LBGtran_3,7.3817
LBGstat_1,7.2558
LBGstat_2,7.2633
LBGstat_3,7.6744
S0_1,6.6435
S0_2,6.902
S0_3,7.1497
S1_1,7.2546
S1_2,7.4246
S1_3,6.7356
S2_1,7.6292
S2_2,7.0998
S2_3,6.9196
S3_1,8.0689
S3_2,7.8179
S4_1,9.9365
S4_2,9.7526
S4_3,9.3534
S5_1,12.7966
S5_2,12.8706
S5_3,13.1417
S6_1,14.0881
S6_2,13.697
S6_3,14.069
S6/t_1,13.8948
S6/t_2,12.9563
S6_4,12.3886
S6_5,12.8261
S6_6,12.6201
S7_4,12.54
S7_5,12.4165
S7_6,12.309
S8_4,12.2754
S8_5,13.0407
G135_1,7.7125
G135_3,7.6008
G150_1,7.451
G150_2,6.8842
G150_3,8.1088
G180_1,7.6615
G180_2,7.0518
G180_3,7.6281
C30_1,10.2469
C30_2,9.9159
C90_1,9.3465
C90_2,7.1113
BI_1,6.9227
BI_2,6.9209
BC_2,7.5747
BC/t_1,8.4728
BC/t_2,9.8257
BC_1,7.1743
Sw_1,7.3172
Sw_2,6.7627
BT_1,12.403
BT_2,11.8662
B36_1,11.5539
B36_2,11.8774
B60_1,10.4857
B60_2,10.6639
M9exp_1,7.8522
M9exp_2,7.6719
M9exp_3,6.877
M9tran_1,7.3305
M9tran_2,7.4255
M9tran_3,7.096
M9stat_1,7.9756
M9stat_2,7.7995
M9stat_3,7.6304
M+G_1,11.1142
M+G_2,7.3872
M+G_3,7.5589
Glu_1,8.7113
Glu_2,7.2786
Glu_3,7.6482
Fru_1,7.874
Fru_2,8.1786
Fru_3,7.4554
Mal_1,7.1523
Mal_2,7.8395
Mal_3,7.4085
G+S_2,9.9864
G+S_3,10.8212
Pyr_1,9.4146
Pyr_2,10.3091
Pyr_3,10.5144
Gly_1,8.0885
Gly_2,7.9053
Gly_3,8.1008
Glucon_1,9.4401
Glucon_2,8.9998
Glucon_3,8.1601
aero_1,8.7491
aero_2,7.4943
aero_3,8.6039
nit_1,11.2924
nit_2,8.9236
nit_3,9.177
ferm_1,11.3173
ferm_2,8.5719
ferm_3,8.9906
T-5.40H_1,6.9169
T-4.40H_1,7.1754
T-3.40H_1,7.2172
T-2.40H_1,6.9608
T-1.40H_1,7.0045
T-1.10H_1,6.7620000000000005
T-0.40H_1,6.5316
T0.0H_1,6.7526
T0.30H_1,7.5634
T1.0H_1,7.3835
T1.30H_1,7.6995000000000005
T2.0H_1,7.8916
T2.30H_1,7.3562
T3.0H_1,7.1909
T3.30H_1,7.651
T4.0H_1,7.2582
T5.0H_1,7.7419
HPh_1,7.6008
HPh_2,7.1695
HPh_3,7.8523
LPh_1,7.3185
LPh_2,6.938
LPh_3,7.6814
LPhT_1,7.7836
LPhT_2,7.373
LPhT_3,7.8556
SMMPr_1,8.9097
SMMPr_2,8.8416
SMMPr_3,8.8818
HiTm_1,7.2946
HiTm_2,7.2229
HiTm_3,7.3395
LoTm_1,7.8174
LoTm_2,7.5100999999999996
LoTm_3,7.944
HiOs_1,7.2881
HiOs_2,7.9383
HiOs_3,7.5489
BMM_1,6.726
BMM_2,6.8654
BMM_3,7.2161
Heat_1,7.6358
Heat_2,7.2048
Heat_3,7.8496
Cold_1,7.0837
Cold_2,7.4911
Cold_3,7.5760000000000005
Etha_1,7.7362
Etha_2,8.3163
Etha_3,7.5918
SMM_1,7.3485
SMM_2,7.1575
SMM_3,6.9993
Salt_1,7.6165
Salt_2,7.7065
Salt_3,7.3722
Mt0_1,7.3952
Mt0_3,6.9413
M0t45_1,7.2467
M0t45_2,7.5721
M0t45_3,6.8795
M0t90_1,7.3521
M0t90_2,6.9853000000000005
M0t90_3,7.0527
M40t45_1,7.4125
M40t45_2,7.3667
M40t45_3,6.6828
M40t90_1,7.0487
M40t90_2,6.9623
M40t90_3,6.8875
dia0_1,7.1938
dia0_2,6.9423
dia0_3,6.6233
dia5_1,7.4963
dia5_2,7.8085
dia5_3,7.6627
dia15_1,7.042
dia15_2,7.3263
dia15_3,7.391
Diami_1,7.7034
Diami_2,7.1224
Diami_3,7.6285
Paraq_1,7.6232
Paraq_2,7.4058
Paraq_3,7.4116
H2O2_1,7.7078
H2O2_2,7.475
H2O2_3,7.4379
Oxctl_1,8.1601
Oxctl_2,7.9859
Oxctl_3,7.7985
GM-0.1_1,7.0885
GM-0.2_1,7.4596
GM+5_1,7.0026
GM+15_1,6.8045
GM+25_1,6.7968
GM+45_1,6.8417
GM+60_1,6.8035
GM+90_1,7.031
GM+120_1,7.4924
GM+150_1,7.5205
GM-0.1_2,7.0256
GM-0.2_2,7.3353
GM+5_2,6.8266
GM+10_2,6.7385
GM+15_2,7.3251
GM+25_2,6.8776
GM+45_2,6.6578
GM+60_2,7.0098
GM+90_2,7.6738
GM+150_2,6.8431
GM-0.1_3,7.1938
GM-0.2_3,6.6032
GM+5_3,6.9921
GM+10_3,6.9484
GM+15_3,6.9855
GM+25_3,7.1588
GM+45_3,7.8115
GM+60_3,7.3497
GM+90_3,7.4161
GM+120_3,8.2326
GM+150_3,7.1888
MG-0.1_1,6.9081
MG+5_1,7.3526
MG+10_1,6.86
MG+15_1,7.1445
MG+25_1,7.045
MG+45_1,7.3
MG+120_1,7.3918
MG+150_1,7.2822
MG-0.1_2,6.2354
MG-0.2_2,7.0157
MG+5_2,6.6912
MG+10_2,6.7324
MG+15_2,7.3794
MG+25_2,6.9462
MG+45_2,7.11
MG+60_2,7.1907
MG+90_2,6.4112
MG+120_2,6.9804
MG-0.1_3,6.9266000000000005
MG-0.2_3,7.2272
MG+5_3,7.4509
MG+10_3,7.0476
MG+15_3,7.1877
MG+25_3,6.9242
MG+45_3,6.9362
MG+60_3,7.2419
MG+90_3,6.7488
MG+120_3,7.0013
MG+150_3,7.1839
