,-0.12397774515609676,-0.09918219612487741,-0.07438664709365807,-0.04959109806243872,-0.024795549031219374,-2.7755575615628914e-17,0.02479554903121932,0.04959109806243868,0.07438664709365801,0.09918219612487734,0.1239777451560967,0.14877329418731605,0.17356884321853538,0.19836439224975472,0.2231599412809741,0.24795549031219344,0.27275103934341277,0.2975465883746321,0.32234213740585144,0.3471376864370708
thresh,-0.13637551967170644,0.13637551967170644,2,,,,,,,,,,,,,,,,,
unreg,0,0,1,9,523,4463,538,21,1,1,0,0,0,0,0,0,0,0,0,0
AcoR,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2,1,0,1,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
AcoR_genes,[],[],[],[],[],['PP_0550'],['PP_0551'],[],[],[],[],[],['bdhA'],[],[],['acoB' 'PP_0556'],['acoC'],[],['acoA'],[]
