,Value,list
TF,AcoR,
reg_genes,7,['PP_0551' 'PP_0550']
comp_genes,0,[]
both_genes,0,['acoB' 'acoC' 'bdhA' 'acoA' 'PP_0556']
reg_genes2,0,
comp_genes2,5,
both_genes2,0,
