k,name,in_iM,gene_weight,regulator,function,category
6,Iron,False,0.008117143474519252,,,
10,Copper,False,0.0054505468206480145,,,
11,Chromium,False,-0.005125834397040308,,,
0,UC-1,False,-0.004901685137301682,,,
7,Zinc - Steady,False,-0.003139478187076748,,,
12,Zinc - Intermediate,False,-0.0027424896764288464,,,
5,Lead,False,-0.002121194815263152,,,
4,UC-4,False,-0.0016246624267660082,,,
2,UC-3,False,-0.001356864122208208,,,
14,UC-7,False,0.0009275088529102504,,,
9,UC-5,False,-0.0009078110819991051,,,
1,UC-2,False,-0.0007700585754355416,,,
3,Cadmium,False,-0.0006055057328194379,,,
13,UC-6,False,-0.00014805215556407348,,,
8,Zinc - Fast,False,4.0565848667029056e-05,,,
