,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X
0,control__wt_glc,0.0,0.060130529972647555,2.0,0.0,-0.04251870550000003,1.0,0.04251870550000003,,,,,,,,
1,fur__wt_dpd,-0.23507083500000014,0.03149910040832193,2.0,2.0,-0.21279760749999976,3.0,-0.2573440625000005,,,,,,,,
2,fur__wt_fe,0.18627704699999947,0.0814840785479603,2.0,4.0,0.12865910249999946,5.0,0.2438949914999995,,,,,,,,
3,fur__delfur_dpd,-0.19405309150000027,0.09076067817127745,2.0,6.0,-0.2582305825000004,7.0,-0.12987560050000013,,,,,,,,
4,fur__delfur_fe2,-0.20675726350000012,0.19385959468522804,2.0,8.0,-0.06967782949999979,9.0,-0.34383669750000045,,,,,,,,
5,acid__wt_ph5,-0.21243607649999996,0.022634626658709786,2.0,10.0,-0.22844117449999946,11.0,-0.19643097850000046,,,,,,,,
6,acid__delgadx_ph5,-0.3119395325000003,,1.0,12.0,-0.3119395325000003,,,,,,,,,,
7,acid__delgadw_ph5,-0.15759464249999944,0.06840506877735544,2.0,13.0,-0.20596433049999965,14.0,-0.10922495449999924,,,,,,,,
8,acid__delgade_ph5,-0.19020335750000017,0.04000016794145003,2.0,15.0,-0.21848774750000025,16.0,-0.16191896750000012,,,,,,,,
9,oxidative__wt_pq,-0.7396751050000003,0.035591933452778356,2.0,17.0,-0.7145078075000004,18.0,-0.7648424025000002,,,,,,,,
10,oxidative__deloxyr_pq,-0.708689175,0.04294686645352423,2.0,19.0,-0.6783211544999999,20.0,-0.7390571954999999,,,,,,,,
11,oxidative__delsoxr_pq,-0.6142181945000003,0.0389608298675501,2.0,21.0,-0.6417676615000003,22.0,-0.5866687275000002,,,,,,,,
12,oxidative__delsoxs_pq,-0.46241695599999977,0.05063783922410675,2.0,23.0,-0.4266105964999998,24.0,-0.4982233154999998,,,,,,,,
13,nac_ntrc__wt_csn,-0.1509403775,0.001957783515634021,2.0,25.0,-0.14955601549999994,26.0,-0.15232473950000006,,,,,,,,
14,nac_ntrc__wt_cytd,-0.2573975369999997,0.12935019141878357,2.0,27.0,-0.16593313949999988,28.0,-0.3488619344999995,,,,,,,,
15,nac_ntrc__wt_gln,-0.17024905499999976,0.06919122514693031,2.0,29.0,-0.12132347050000016,30.0,-0.21917463949999935,,,,,,,,
16,nac_ntrc__bw_delnac_csn,0.37608622700000005,0.1742527660295394,2.0,31.0,0.2528709144999999,32.0,0.4993015395000002,,,,,,,,
17,nac_ntrc__bw_delnac_cytd,-0.10031593800000049,0.020549626854966994,2.0,33.0,-0.08578515750000015,34.0,-0.11484671850000085,,,,,,,,
18,nac_ntrc__bw_delnac_gln,-0.047200149000000025,0.06406589175114796,2.0,35.0,-0.0018987225000000048,36.0,-0.09250157550000004,,,,,,,,
19,nac_ntrc__bw_delnac_nh4,0.14337000299999936,0.030872516118950415,2.0,37.0,0.12153983749999853,38.0,0.1652001685000002,,,,,,,,
20,misc__wt_no_te,-0.3566596369999999,0.1776291471695894,2.0,39.0,-0.4822624114999998,40.0,-0.2310568625,,,,,,,,
21,misc__bw_delcbl,0.6545988439999992,0.03653809889454847,2.0,41.0,0.6287625064999993,42.0,0.6804351814999992,,,,,,,,
