,A,SigE
SRX533171,-0.34311748534850045,0.5530487972203302
SRX533786,-0.9161811433377164,-0.0401436112248561
SRX533787,-0.8795266460636405,0.38006783050025983
SRX533789,0.8872507486644363,0.07351001937380985
SRX533791,0.2302413635436653,-0.2473265836971943
SRX533792,0.18269084555867024,-0.15945446242013772
SRX533793,-0.20692248401601668,0.20716822825142867
SRX533794,-0.8076160311987937,0.15851987451169647
SRX533795,0.2896424738023361,-0.07970373110734141
SRX4703435,0.784067956602585,-0.044198639660644745
SRX4703436,-0.5524365739002188,0.3369279010499652
SRX4703437,-0.2316313827022227,-0.29272926138932065
SRX4703438,11.791244429771867,0.5937102591060662
SRX4703439,11.017722879398454,0.481119158688124
SRX4703440,9.652158920038069,0.3418760210971287
SRX6902408,-0.9537138736493821,-1.2991505633259963
SRX6902409,-2.281733231235026,-0.9370949899588
SRX6902410,-2.4288330191140592,-0.6545852156924576
SRX6902411,-2.4691020945131736,0.07352608529032256
SRX6902412,-5.535482819256632,-0.3423559280047854
SRX6902413,5.242530531348229,0.3460154461859526
SRX6902414,1.251787387440772,0.20385070462651636
SRX6902415,-1.2517873874408143,-0.20385070462651636
SRX5278698,-0.1897614537371192,-0.12084775521179825
SRX5278699,0.08720665484531567,-0.06015434762978611
SRX5278700,0.10255479889175352,0.18100210284158413
SRX5278701,-1.714932002189616,0.13249087094247736
SRX5278702,-2.2835535263896833,-0.5610970863072604
SRX5278703,-2.28382812083723,-0.4260228215568643
SRX5278704,7.947168823109058,1.2020986539282408
SRX5278705,8.188187455317964,0.2407560548740765
SRX5278707,3.633600624261304,0.22389760633505296
SRX5278708,2.201713638817796,-0.37742307279380893
SRX5278709,0.4727466771299334,0.14831126135783934
SRX5278710,1.1877965568959972,0.10307419989014044
SRX5278711,-0.21779784174622585,0.0849761414178386
SRX5278713,-2.3980604885600485,0.08254644875898988
SRX5278714,-3.595597245033129,1.0606059465502398
SRX5278715,-2.630680867886136,-0.9561530907115466
SRX5278716,-1.81695159626222,-0.6825046974748489
SRX5278717,-1.4532640640435108,-0.2472030850363691
SRX5278718,0.7134535220727467,-0.4661369871530179
SRX5278719,-1.5201896200628515,0.7124087222302545
SRX5278720,-1.6477093630749369,0.5122800624160401
SRX5278721,-1.458458718344015,-0.2404662933943742
SRX1254783,14.116151220573402,0.9460084812784492
SRX1254784,13.368988250237816,2.705288892177186
SRX1254785,10.693919780253939,3.5819005116023184
SRX1254786,12.43292114188236,2.3122458509926664
SRX1473807,-0.2053370682284882,0.09362245462526286
SRX1473808,0.7644260342417307,0.19265134150132115
SRX1473809,-0.5590889660130585,-0.2862737961265842
SRX7520944,-1.316289822538807,-0.3678792025115962
SRX7520945,-1.0707712203153688,-0.3628990366411076
SRX7520946,1.3474678721287694,0.36346713922521795
SRX7520947,1.0395931707253898,0.3673110999274853
SRX7520948,-0.2984272976811434,0.8406222473920791
SRX7520949,0.1105423369726558,0.991187972777274
SRX7520950,-0.6963945182367846,0.7560029714940759
SRX7520951,-0.1745152444212994,0.853059751069269
SRX959206,-0.4341524126347773,0.3798636720691355
SRX959207,1.3266843169546148,0.5892587847218687
SRX959208,-2.3159960195844413,1.5178185101579915
SRX959209,-1.4553274472936175,0.6534995289148509
SRX959210,-0.34425020101884324,0.8656744816885011
SRX959211,0.3797442201308791,0.10840253097239194
SRX959212,0.14033649999014966,-0.2878958411272228
SRX959213,-2.413329690631083,0.1630896982098453
SRX959214,0.5517881966116004,0.033422316920199265
SRX959215,0.6263747874183243,-0.1815149407875349
SRX959216,0.6629520535099889,0.09597693885976888
SRX959217,0.4318781531010625,0.1769218279249456
SRX3269802,0.2856138330239091,-0.19296396945829186
SRX3269803,-0.2856138330238968,0.19296396945829208
SRX3269804,5.961056877751222,-0.943878172836334
SRX3269805,2.7395860764053146,-0.21796299341593264
SRX3269806,1.4668994830848725,-0.7317012606455371
SRX3269807,-1.1367336105640795,0.13404885768693742
SRX3269808,8.547457617326,0.842182057133761
SRX3269809,3.836507681255208,0.10853016203454646
SRX3269810,2.812434810216497,1.51451994699742
SRX3269811,6.9658966459677645,0.15222528921405076
SRX2529102,-0.13563973723446854,0.0285379777394974
SRX2529103,0.13563973723447714,-0.0285379777394974
SRX2529104,-1.9141113613060796,0.2538268344182113
SRX2529105,0.7861301888682948,-0.06113559280213333
ERX1981712,2.7867139399242467,0.5572732094144055
ERX1981713,-3.5624119116984385,1.018480250890421
ERX1981714,-4.035220946108146,1.2354330611280295
ERX1981715,0.2691497448539424,-0.08396011968581585
ERX1981716,-0.053438167768803536,-0.013144602853149223
ERX1981717,-0.2157115770851364,0.09710472253896517
ERX2274784,1.2282108082995122,-0.1439889762563742
ERX2274785,0.942482089032254,0.4788114621365032
ERX2274786,-0.2430855304414442,-0.1388056657662765
ERX2274787,-2.7079269222926117,1.2129135929197137
ERX2274788,-0.9055435603691674,1.5684248668330063
ERX2274789,0.16213001389675996,1.0886178581742154
ERX2274790,2.055000123642276,-0.1474246196524882
ERX2274791,-0.20792651549170432,0.10563942912266544
ERX2274792,1.2964314055586699,0.002408174834790611
ERX2274793,-1.017692425297241,0.7127664044378674
ERX2274794,0.5101952647245623,0.8580291466447109
ERX2274795,1.5533685388996392,1.9892365518590098
ERX2274796,1.571485408079621,-0.2266417708095345
ERX2274797,-0.03732442679815973,-0.19503554073395304
ERX2274798,-1.5341609812815316,0.4216773115434875
ERX2274799,-0.616008078314205,2.110758226881634
ERX2274800,-1.2845188891295758,0.8754114450252455
ERX2274801,-0.05373805291098454,1.6418728610667133
ERX1819430,-3.322999857958184,0.3412197662366474
ERX1819431,-3.3923639694440664,0.4332412237001606
ERX1819432,-4.601509937475269,0.18168986238648002
ERX1819433,-4.271090251491656,-0.008355669214525019
ERX1819434,4.207331593601723,-0.06365736878805639
ERX1819435,2.7019004714369963,-0.07458023019436699
ERX1819436,4.312080558106662,-0.1918525793480821
ERX1819437,2.7177139704595117,-0.0645453895851047
ERX1819438,-2.8228983986716747,0.14007392802796034
ERX1819439,-1.274616405518148,0.008223541619359898
ERX1819440,-2.933283118559538,-0.2465702367201994
ERX1819441,-1.7541152105889115,-0.8120656644996889
ERX1819442,-1.3844331949300102,-0.07641655923990398
ERX1819443,-1.0991282964162046,-0.377832242424341
ERX1819444,-0.7922498995048354,-0.18641331530502048
ERX1819445,-2.232484118201268,0.3683754985933201
ERX3440914,-1.680346744130488,-0.36625707737341695
ERX3440915,-3.5009431680079914,0.5419225011166666
ERX3440916,2.2879062277178077,0.1578702230298763
ERX3440917,-3.278227916793666,0.449887062846424
ERX3440918,-3.378993961189309,2.6465191626025413
ERX3440919,-2.6502941481044666,3.20967011448693
ERX3440920,-2.8871423427616087,2.930103667983529
ERX3440921,91.39962396728501,5.51767635835814
ERX3440922,90.45069735527832,5.591438061738735
ERX3440923,88.60953351807869,5.352268927239253
ERX3440924,88.0826876336985,5.2176605548180355
ERX3440925,-0.6314319317473226,0.3614632962804425
ERX3440926,87.15689617820186,5.523591889764201
ERX3440927,87.4289219638748,5.444949234041363
ERX3440928,91.21407343664083,4.758454874139606
ERX3440929,89.93872039392065,4.039492011930456
ERX3440930,91.42711001568787,4.799694263529457
ERX3440931,89.37398595966779,5.394283179674701
ERX3440932,89.91367818146054,4.895821821100347
ERX3440933,88.37102258613159,5.961194706816893
ERX3440934,84.08619867650772,5.272937783276953
ERX3440935,83.98075253513659,5.266105548175815
ERX3440936,2.311778675877835,0.004793781092975014
ERX3440937,84.41404364505406,5.2765167547357406
ERX3440938,0.8774471226980167,0.6370134373994232
ERX3440939,2.459420180697092,0.3485208988552708
ERX3440940,5.224752816576227,-0.35980558864743084
ERX3440941,-5.5872606992935445,-0.004930760911920906
ERX3440942,0.7318532335432719,-0.04152791885729079
ERX3440943,0.09276537927327157,0.28864630791770285
SRX5347612,-0.7340513482784852,-0.7344658946514446
SRX5347613,0.6098716026444498,0.15141520097330366
SRX5347614,0.12417974563395312,0.5830506936781408
SRX5347615,1.1001149288786154,0.6774816998495592
SRX5347616,1.8936351378037533,0.9347584052149621
SRX5347617,3.772346336336237,1.1359156462942983
SRX5347618,2.519425890087312,0.9128626642704
SRX5347619,1.188360040638439,1.1873622529041834
SRX5347620,1.6760153385485181,0.18332880605850652
SRX5347621,2.649152515291284,1.0015928702852674
SRX5347622,3.2263441977607776,1.031480235070997
SRX5347623,3.2368930321386107,0.8776541074043569
SRX8170783,3.8352425700699184,0.2742732735724673
SRX8170784,-2.5795685504583794,-0.1917154980533602
SRX8170785,-1.2556740196114742,-0.0825577755191067
SRX8170786,-2.056366574619876,-0.1404169544873719
SRX8170787,-1.3646179777118843,-0.5131473237665993
SRX8170788,-1.1753526667512135,-0.017083506388621217
SRX5177009,57.59198149174966,3.5226168542839913
SRX5177010,50.82443716224888,2.8956120465931647
SRX5177011,38.60875609676869,2.682168999838168
SRX5177012,44.02406182459959,2.8799572795177855
SRX7354731,-4.4608246643659015,-0.21037646271665175
SRX7354732,4.4608246643659895,0.21037646271665175
SRX7354733,40.163773197221644,1.240416677005845
SRX7354734,41.24922445454507,1.375058529913502
SRX7354735,-4.102042992333225,0.15789648089685215
SRX7354736,-0.029523722085016607,0.19315491761569306
SRX7354737,21.336263943822527,1.8482587620298412
SRX7354738,20.181516687120364,1.7640400325467835
SRX2508581,-0.033637545810139155,-0.04080815656989545
SRX2508582,-0.2269667033071966,0.28972050980231523
SRX2508583,2.6224772871257223,0.21415312068327674
SRX2508584,1.3393986166707688,0.10769074073370133
SRX2508585,0.18124271396475056,-0.056600163258802676
SRX2508586,-0.6059509481219837,-0.4098152151375533
SRX2508587,3.1506698616421938,0.14627364125452091
SRX2508588,2.6471692315047464,-0.12931773097363075
SRX2508589,-0.14760516815463062,0.09740831982869837
SRX2508590,-0.2737305815507575,-0.05210164942050777
SRX2508591,3.1458943097257013,0.21833249548199166
SRX2508592,1.4019248714844006,-0.09674744249727983
SRX1736086,0.05342680533678672,0.07699136081596047
SRX1736087,0.23540781712990164,-0.1341683847082331
SRX1736088,-0.2888346224665572,0.05717702389227219
SRX1736089,9.881529184897776,-0.9738707695707324
SRX1736090,11.944138731777803,-1.1430075922043117
SRX1736091,10.622532182625534,-1.086480785219596
SRX1736092,-1.2580395972899188,0.2674419287430674
SRX1736093,0.9252119958575928,-0.2403915786436741
SRX1736094,1.6316583451453437,-0.3122430983184732
SRX1736095,8.153432445669338,-0.6148608017442363
SRX1736096,10.214941600862428,-1.3067430571569658
SRX1736097,8.414767401827987,-0.7567279123059975
SRX7176371,0.4802929068718093,-0.1035826343157531
SRX7176372,0.6295421099915736,0.4510027641889103
SRX7176373,-1.1098350168633977,-0.3474201298731576
SRX7176374,1.5910420456193566,0.3242991432388393
SRX7176375,0.41409568017147147,0.041101984945803416
SRX7176376,0.31740329497914765,0.29965325309661184
