,Value,list
TF,SigE,
reg_genes,239,"['yotM' 'spsC' 'cotH' 'yusR' 'mraY' 'yozE' 'lgeHB' 'spsD' 'scoA' 'spoIID'
 'ctaA' 'spsI' 'ypqA' 'yotC' 'sigKn' 'ldeF' 'yxeD' 'yosX' 'med' 'yotI'
 'spmG' 'gerR' 'divIC' 'cotY' 'spsG' 'nucB' 'yjcA' 'yteV' 'spsA' 'spoVK'
 'ytrI' 'yqfZ' 'ydjO' 'mciZ' 'divIB' 'fisB' 'yocL' 'sprB' 'yotD' 'mmgD'
 'exuT' 'spoVE' 'yugU' 'slpH' 'phoP' 'phoR' 'vbfA' 'yhaL' 'spsJ' 'spoL'
 'murE' 'spoVD' 'yusQ' 'yabR' 'ctpB' 'cwlJ' 'yotH' 'ydhF' 'ylmC' 'ybaK'
 'yhjR' 'yesK' 'kamA' 'murG' 'spoIIM' 'yfhS' 'yqxA' 'mmgB' 'ydcA' 'cotZ'
 'ictI' 'spoIVCA' 'ylxX' 'yobW' 'spcQ' 'ywrJ' 'murD' 'sbp' 'vbfB' 'yotG'
 'yfnD' 'mutM' 'cotG' 'cotV' 'yxjC' 'ycgG' 'yhbB' 'spsE' 'cotM' 'exuR'
 'yotJ' 'yqkF' 'yrzE' 'yhcO' 'bdbC' 'scoB' 'mmgC' 'yoaW' 'glgC' 'spsB'
 'yabN' 'cotIC' 'spsK' 'yqfD' 'spcF' 'uxaB' 'mbl' 'ldeI' 'trmL' 'polA'
 'yrrS' 'ykvI' 'murB' 'yeaA' 'mmgF' 'uxuA' 'yfnF' 'ymxH' 'spoVM' 'uxuB'
 'ytrH' 'citH' 'cotB' 'spmH' 'yusS' 'spoVV' 'yabM' 'yjmD' 'yckC' 'yjaV'
 'yyaD' 'spsL' 'cotQ' 'hslR' 'ynzB' 'cotT' 'yuzH' 'pbpI' 'slpS' 'bofA'
 'spsF' 'mmgE' 'yppG' 'tgl' 'uxaA' 'spoVB' 'alrB' 'cwlD' 'comZ' 'yodR'
 'ylxW' 'yotB' 'spcP' 'sgpA' 'glgP' 'coaE' 'ykvU' 'ldeG' 'sigKc' 'yxjF'
 'cotX' 'ydjP' 'yhjQ' 'yotE' 'bdbD' 'stoA' 'ypjB' 'yotK' 'yfnE' 'ispG'
 'phoB' 'cotW' 'ytxC' 'yesJ' 'ldeHA' 'ldeE' 'yisY' 'mmgA']"
comp_genes,97,"['spoIIQ' 'sacT' 'ywcI' 'yozP' 'putB' 'tcaB' 'yckD' 'yuzL' 'gerW' 'ykzV'
 'sprC' 'yozN' 'tasA' 'yczN' 'cotF' 'yjzK' 'BSU_14568' 'cypA' 'ytfI'
 'yflJ' 'yutG' 'comER' 'ypzH' 'psrF' 'sspC' 'BSU_18596' 'yitE' 'yraF'
 'dacF' 'putC' 'ymaF' 'lonB' 'BSU_36575' 'sboA' 'yhfM' 'gdh']"
both_genes,61,"['spoVR' 'asnO' 'yjfA' 'kamB' 'yodT' 'glnM' 'glnH' 'yhxC' 'glgB' 'spoIVFB'
 'spoIVFA' 'gerM' 'spaD' 'spoIIIAA' 'gerQ' 'sodF' 'spaC' 'yhbH' 'ydcC'
 'yqhV' 'yhaX' 'yqfC' 'cotJC' 'sleL' 'spoIIIAE' 'prkA' 'spoIIP' 'spmA'
 'dacB' 'pdaB' 'spoVID' 'spoIIIAD' 'glnQ' 'cotJA' 'cotO' 'safA' 'yokU'
 'spoIIIAG' 'spoIIIAB' 'ytvI' 'spoIIIAC' 'yjmC' 'spoIIIAF' 'usd' 'spoIVA'
 'spoIIIAH' 'sqhC' 'sppO' 'glgD' 'glnP' 'cotN' 'cotE' 'cotJB' 'spmB'
 'ldeJ' 'yjdH' 'yodS' 'glgA' 'yndA' 'yodQ' 'spoIIID']"
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
