,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X
0,Control__wt_glc,7.39772904395,0.06317356252055997,2.0,0.0,7.4423994984,1.0,7.3530585895,,,,,,,,
1,Fur__wt_dpd,7.6050545679,0.03403760427755059,2.0,2.0,7.5809863471,3.0,7.6291227887,,,,,,,,
2,Fur__wt_fe,7.13863698795,0.01280792207197184,2.0,4.0,7.1295804194,5.0,7.1476935565,,,,,,,,
3,Fur__delfur_dpd,7.54772293125,0.29160760911385125,2.0,6.0,7.7539206491,7.0,7.3415252134,,,,,,,,
4,Fur__delfur_fe2,7.036314235,0.019184416358214995,2.0,8.0,7.0227488041,9.0,7.0498796659,,,,,,,,
5,Acid__wt_ph5,7.1613946263,0.1368217910987284,2.0,10.0,7.2581422426,11.0,7.06464701,,,,,,,,
6,Acid__delgadx_ph5,7.2108943154,0.2525929263473989,2.0,12.0,7.3895044865,13.0,7.0322841443,,,,,,,,
7,Acid__delgadw_ph5,7.07956777675,0.12368052913203186,2.0,14.0,6.9921124359,15.0,7.1670231176,,,,,,,,
8,Acid__delgade_ph5,7.13951687525,0.018185701215341382,2.0,16.0,7.1523761079,17.0,7.1266576426,,,,,,,,
9,Oxidative__wt_pq,7.4817404752,0.03598304849700976,2.0,18.0,7.4562966176,19.0,7.5071843328,,,,,,,,
10,Oxidative__deloxyr_pq,7.18092097245,0.04225465763439949,2.0,20.0,7.1510424175,21.0,7.2107995274,,,,,,,,
11,Oxidative__delsoxr_pq,7.40003614055,0.036239572907220435,2.0,22.0,7.4256613883,23.0,7.3744108928,,,,,,,,
12,Oxidative__delsoxs_pq,7.8840823961,0.1202780732172928,2.0,24.0,7.9691318373,25.0,7.7990329549,,,,,,,,
13,Nac/NtrC__wt_csn,7.9524868235,0.0574428135618238,2.0,26.0,7.9118686205,27.0,7.9931050265,,,,,,,,
14,Nac/NtrC__wt_cytd,7.43744643155,0.08727673923087247,2.0,28.0,7.3757324574,29.0,7.4991604057,,,,,,,,
15,Nac/NtrC__wt_gln,7.5928874329,0.06506912424569326,2.0,30.0,7.6388982519,31.0,7.5468766139,,,,,,,,
