,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X
0,aat__00m_00s,0.0,0.09119969271624381,3.0,0.0,0.0995564807,6.0,-0.0200500666,12.0,-0.0795064141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,-0.05597135500000001,0.280920441193555,3.0,1.0,0.2670669308,7.0,-0.2430050763,13.0,-0.1919759195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,0.20065096400000001,0.2572960836417725,3.0,2.0,0.4001820634,8.0,-0.0897497869,14.0,0.2915206155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,-0.039017850766666674,0.3471253064215679,3.0,3.0,0.3519208304,9.0,-0.31111087590000003,15.0,-0.1578635068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,-1.2628732173333332,0.37437067954008857,3.0,4.0,-0.8556729168,10.0,-1.5921489107,16.0,-1.3407978245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,-3.5431319198666666,0.3515395269137247,3.0,5.0,-3.4449146024,11.0,-3.9333344922,17.0,-3.251146665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,0.4979263224,0.405660348382835,2.0,18.0,0.7847715056,71.0,0.21108113920000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,0.47508527593333333,0.5426452724946518,3.0,19.0,0.4348582481,70.0,1.0367246262,205.0,-0.0463270465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,-0.4197595203125,0.9114604550700974,8.0,20.0,0.1056189917,32.0,-1.3564988096000001,55.0,-0.6613191324000001,67.0,-0.332251566,126.0,-0.84546765,147.0,-0.9427105332000001,203.0,1.5609792182,210.0,-0.8864266812,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,0.47871575260000004,0.41987980216158655,3.0,21.0,0.0286393248,34.0,0.5476371669,61.0,0.8598707661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,0.9743853762125,0.8512949493617725,8.0,22.0,1.1916289488,104.0,2.2609927525,111.0,-0.1606291951,133.0,0.7381029841000001,165.0,0.3788830976,238.0,1.3405823343,265.0,0.1472962264,270.0,1.8982258611,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,-0.5837546537142858,0.4611777787039242,7.0,23.0,-0.7706854386,56.0,-0.8473211988,82.0,-0.6822416394,118.0,-0.8161449748,134.0,-0.9973492749,137.0,0.3476146839,227.0,-0.3201547334,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,0.44690412165,1.013607651008876,4.0,24.0,-0.4038634466,101.0,0.2035098041,139.0,0.0718787677,149.0,1.9160913614,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,abx_mega__metro_dmso,0.31333619884999997,0.8450406168627178,4.0,25.0,-0.3811811701,123.0,-0.36410645070000003,155.0,0.6388575648,191.0,1.3597748514,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,abx_mega__dmso-6,0.8827324653666667,0.17171125821401056,3.0,26.0,1.0009614753,59.0,0.9614627358000001,159.0,0.6857731850000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,abx_mega__chl_h2o,-0.49644745845999994,0.34493795457619886,5.0,27.0,-0.9850984547,76.0,-0.11319534710000001,146.0,-0.2853183916,162.0,-0.4077112174,262.0,-0.6909138815,,,,,,,,,,,,,,,,,,,,,,,,,,
16,abx_mega__cst_h2o,0.5907901324499999,0.7743369740114986,4.0,28.0,1.2679330987,94.0,0.8639802956,186.0,0.7536170072,231.0,-0.5223698717,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,abx_mega__tec_h2o,-0.10508389439999999,0.681924912802342,3.0,29.0,-0.8307297831,49.0,0.5225033222000001,260.0,-0.0070252223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,abx_mega__str_h2o,-0.6373682047800001,0.7595742767465795,5.0,30.0,-0.7604643602000001,77.0,-1.3564988096000001,172.0,0.2837448037,259.0,-1.3564988096000001,280.0,0.0028761518000000002,,,,,,,,,,,,,,,,,,,,,,,,,,
19,abx_mega__ctx_h2o,0.35056542315000006,0.3307979770375891,4.0,31.0,0.31278314900000004,40.0,0.8242220653000001,138.0,0.0713479095,192.0,0.19390856880000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,abx_mega__phos_h2o,0.40593793737142864,0.841846682091203,7.0,33.0,1.5519886533,39.0,1.6748907248,58.0,0.069517063,122.0,0.0490220865,170.0,0.0704105918,244.0,-0.2013302506,261.0,-0.3729333072,,,,,,,,,,,,,,,,,,,,,,
21,abx_mega__polmyx_h2o,0.21119900838571426,0.18931411272581403,7.0,35.0,0.2201370283,79.0,0.1497675201,92.0,0.0124616223,208.0,0.257581367,251.0,0.2991010982,263.0,-0.0086912233,299.0,0.5480356461,,,,,,,,,,,,,,,,,,,,,,
22,abx_mega__h2o-8b,1.2971152721333334,0.3842038178301362,3.0,36.0,0.8558798291,234.0,1.4777825682,275.0,1.5576834191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,abx_mega__h2o-6,-0.18908394253333335,0.18755161369753262,3.0,37.0,-0.3508972602,214.0,0.0164740118,307.0,-0.2328285792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,abx_mega__thio_dmso,-0.23711513967500003,0.5259461368917384,4.0,38.0,0.1891319069,102.0,-0.987738874,248.0,0.0518118402,269.0,-0.20166543180000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,abx_mega__lzd_dmso,-0.394134628075,0.2566527307989852,4.0,41.0,-0.2015898649,178.0,-0.7509945081,249.0,-0.411198247,309.0,-0.2127558923,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,abx_mega__naoh-9,0.9526685216499999,0.5021115483494879,2.0,42.0,1.3077150024,294.0,0.5976220409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,abx_mega__dox_dmso,0.351060273625,0.6537937582396198,8.0,43.0,0.8412063046,142.0,1.3022113787,166.0,-0.1247298364,177.0,-0.6044534461000001,221.0,0.6732593947000001,256.0,0.1854248497,282.0,-0.26263867900000004,305.0,0.7982022228000001,,,,,,,,,,,,,,,,,,,,
28,abx_mega__phos_ethanol,1.73169445065,0.657249519895909,2.0,44.0,1.2669488582000001,154.0,2.1964400431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,abx_mega__teix_dmso,0.6879047212722222,1.0862900778350952,18.0,45.0,0.051501537300000004,54.0,0.31377897790000003,106.0,0.1677805811,108.0,0.2615058985,135.0,2.1526941913,143.0,2.1576727592,150.0,2.1897515552,183.0,-0.4178803323,204.0,2.3055981037,226.0,-0.44226466350000004,253.0,-0.1942018399,255.0,0.41415070390000003,257.0,0.630869633,264.0,-0.4730441347,268.0,2.0930311826,284.0,0.1113915556,300.0,1.7182579556,306.0,-0.6583086816
30,abx_mega__dmso-10,1.8007278191333331,0.4432688481252257,3.0,46.0,1.4542998928,57.0,2.3002515134,66.0,1.6476320512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,abx_mega__van_dmso,-0.21165641458,0.6705853450734175,5.0,47.0,-0.4898759529,72.0,-0.6035342801,112.0,0.8902299918000001,156.0,-0.06672552650000001,212.0,-0.7883763052,,,,,,,,,,,,,,,,,,,,,,,,,,
32,abx_mega__ramo_h2o,0.00652266083333333,0.08118995906501392,3.0,48.0,-0.0775437436,184.0,0.0844924626,266.0,0.0126192635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,abx_mega__h2o-7,1.0221204315,0.053357434399993346,3.0,50.0,1.0189536071,245.0,0.9704169389,258.0,1.0769907485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,abx_mega__cro_h2o,0.2711738516,0.30347134274905485,4.0,51.0,0.6844915967,119.0,0.030315136700000002,120.0,0.0573335413,278.0,0.3125551317,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,abx_mega__tric_ethanol,1.1439403669000001,0.321333359183351,2.0,52.0,0.9167233696,182.0,1.3711573642000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,abx_mega__nor_naoh,-0.007964766839999981,0.5170088036628055,5.0,53.0,-0.6769672308,90.0,0.13086333690000002,100.0,-0.3058617408,216.0,0.6982704885000001,293.0,0.113871312,,,,,,,,,,,,,,,,,,,,,,,,,,
37,abx_mega__rfp_ethanol,-0.44597087120000006,1.2876809594048941,2.0,60.0,0.4645570672,78.0,-1.3564988096000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,abx_mega__amyc-d_dmso,0.0205470968125,0.9095504763852594,8.0,62.0,-0.1313984276,91.0,1.4040994214,103.0,-0.08605342070000001,105.0,0.4461548937,117.0,-0.9765432886000001,141.0,-0.9951487974000001,174.0,-0.6225908539,201.0,1.1258572476,,,,,,,,,,,,,,,,,,,,
39,abx_mega__sxt_dmso,0.9762309761750001,0.8514419042297949,4.0,63.0,0.8909235449,181.0,-0.1358799271,207.0,1.9019620050000001,239.0,1.2479182819,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,abx_mega__dmso-1,0.45356205130000005,0.41166711201883455,2.0,64.0,0.7446546578000001,180.0,0.1624694448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
