,new_3440953_3441054_c
LBexp_1,12.4203
LBexp_2,12.7866
LBexp_3,12.7376
LBtran_1,12.4931
LBtran_2,13.8186
LBtran_3,13.9198
LBstat_1,9.1987
LBstat_2,8.7338
LBstat_3,8.7249
LBGexp_1,13.5884
LBGexp_2,14.7961
LBGexp_3,13.6954
LBGtran_2,15.8656
LBGtran_3,15.3565
LBGstat_1,15.6547
LBGstat_2,15.079
LBGstat_3,14.6707
S0_1,7.3893
S0_2,7.6006
S0_3,7.8806
S1_1,8.8838
S1_2,8.629
S1_3,9.4572
S2_1,8.375
S2_2,8.1035
S2_3,8.1988
S3_1,8.2721
S3_2,8.193
S4_1,8.4246
S4_2,8.0062
S4_3,7.8653
S5_1,8.7882
S5_2,9.1773
S5_3,9.0932
S6_1,9.8869
S6_2,9.377
S6_3,10.4755
S6/t_1,9.8392
S6/t_2,8.5696
S6_4,9.8346
S6_5,10.448
S6_6,9.3481
S7_4,10.4739
S7_5,9.9347
S7_6,9.978
S8_4,9.9913
S8_5,10.0449
G135_1,8.8551
G135_3,7.9671
G150_1,8.864
G150_2,9.24
G150_3,8.9711
G180_1,8.6339
G180_2,9.2596
G180_3,8.4144
C30_1,8.6778
C30_2,8.7645
C90_1,9.8773
C90_2,10.0061
BI_1,10.4335
BI_2,11.0473
BC_2,10.088
BC/t_1,9.6727
BC/t_2,10.118
BC_1,9.8593
Sw_1,9.3134
Sw_2,9.8705
BT_1,11.8128
BT_2,11.3087
B36_1,11.4769
B36_2,11.2742
B60_1,9.2831
B60_2,9.0798
M9exp_1,9.8955
M9exp_2,9.6525
M9exp_3,9.6443
M9tran_1,10.1619
M9tran_2,9.5839
M9tran_3,9.8194
M9stat_1,9.6994
M9stat_2,10.3805
M9stat_3,10.1653
M+G_1,9.5645
M+G_2,9.6428
M+G_3,9.6885
Glu_1,9.4278
Glu_2,9.3517
Glu_3,9.5174
Fru_1,10.0369
Fru_2,9.4928
Fru_3,9.0664
Mal_1,10.4438
Mal_2,9.4406
Mal_3,10.2636
G+S_2,10.8032
G+S_3,11.0893
Pyr_1,8.877
Pyr_2,10.3433
Pyr_3,9.961500000000001
Gly_1,13.2691
Gly_2,13.7113
Gly_3,12.3951
Glucon_1,8.8917
Glucon_2,8.9416
Glucon_3,8.8606
aero_1,9.4008
aero_2,8.7788
aero_3,9.174
nit_1,9.9018
nit_2,10.8889
nit_3,10.4156
ferm_1,9.997
ferm_2,10.012
ferm_3,10.4807
T-5.40H_1,8.2868
T-4.40H_1,8.3324
T-3.40H_1,8.5578
T-2.40H_1,8.5409
T-1.40H_1,8.4533
T-1.10H_1,8.5873
T-0.40H_1,8.59
T0.0H_1,8.4974
T0.30H_1,12.7489
T1.0H_1,10.3028
T1.30H_1,10.1926
T2.0H_1,9.5831
T2.30H_1,10.1897
T3.0H_1,9.6653
T3.30H_1,10.1244
T4.0H_1,10.1956
T5.0H_1,9.6506
HPh_1,9.2134
HPh_2,8.8942
HPh_3,9.0484
LPh_1,9.5769
LPh_2,9.7236
LPh_3,9.2052
LPhT_1,12.1215
LPhT_2,11.7612
LPhT_3,12.0787
SMMPr_1,11.2997
SMMPr_2,11.7832
SMMPr_3,11.6918
HiTm_1,11.1717
HiTm_2,12.2187
HiTm_3,11.8312
LoTm_1,11.1725
LoTm_2,10.8652
LoTm_3,11.0709
HiOs_1,8.9397
HiOs_2,8.714
HiOs_3,8.6372
