,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,-9.25185853854297e-18,0.22901363188241303,3.0,0.0,-0.0635057793,1.0,0.2540646203,2.0,-0.190558841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,-0.37175120030000003,0.02943350454017243,3.0,3.0,-0.3394495482,4.0,-0.37874868580000004,5.0,-0.39705536690000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,-0.26320632380000003,0.06968186568550214,3.0,6.0,-0.3092820813,7.0,-0.29729401580000003,8.0,-0.18304287430000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,-4.761899869130221e-12,0.371834748197259,21.0,9.0,-0.2583391724,10.0,-0.5582149018,11.0,0.1363860916,12.0,-0.0990607907,13.0,-0.5576144754,14.0,0.15430538330000002,15.0,-0.1765633358,16.0,0.24387255670000002,17.0,0.3641642196,18.0,0.2583895433,19.0,0.0981307629,20.0,0.1710258955,21.0,0.09380650730000001,22.0,0.0361562382,23.0,0.0954879379,24.0,-0.6747112719,25.0,-0.4365082981,26.0,0.031782837200000004,27.0,-0.1600573338,28.0,0.9633124571,29.0,0.2742491492
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,-0.015113844447619046,0.3840615752888961,21.0,30.0,-0.0179498424,31.0,0.3325809088,32.0,-0.0277590445,33.0,-0.1822582349,34.0,0.32464138340000004,35.0,-0.0077665418,36.0,0.12985138170000002,37.0,0.0896437524,38.0,-0.0915220752,39.0,-0.5428489043,40.0,-0.437310627,41.0,0.19304580770000002,42.0,0.08530475530000001,43.0,-0.5567214959,44.0,-0.5634957729,45.0,0.6536303878,46.0,-0.2938252223,47.0,0.742418813,48.0,0.2140233362,49.0,0.2302770062,50.0,-0.5913505047000001
5,WT_vs_Del_ccpA__THY_None_WT_exponential,0.0,0.20491291295064698,3.0,51.0,0.2328882028,52.0,-0.0802278669,53.0,-0.1526603359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,-0.48217026502500004,0.21580115322787433,4.0,54.0,-0.7277439409,55.0,-0.2086316379,56.0,-0.5419216337,57.0,-0.4503838476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,0.0,0.16373214902408031,4.0,58.0,0.0891381373,59.0,0.1089176416,60.0,0.0441554614,61.0,-0.24221124030000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,0.034076766,0.08308340531738588,4.0,62.0,-0.0181201059,63.0,0.1520500377,64.0,0.0320356329,65.0,-0.0296585007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,0.41358093209999996,0.1790604654883713,4.0,66.0,0.5862278019,67.0,0.548793765,68.0,0.2408136075,69.0,0.278488554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
