,ABUW_1249
SRX3737100,1.9761081154000002
SRX3737101,1.3612276658
SRX3737103,1.7525273214000001
SRX3737104,0.0533809539
SRX3737105,-0.0209100673
SRX3737106,0.14267925950000002
SRX3737107,-0.17515014610000001
SRX3737108,-0.1193532052
SRX3737109,-0.3903337136
SRX3737110,0.4818056519
SRX3737111,-0.2920122873
Abaum_0017,-0.0557720353
Abaum_0018,0.5723696405
Abaum_0019,0.5938343312000001
Abaum_0020,-0.5197785709
Abaum_0021,0.0779984757
Abaum_0022,0.15215838210000002
Abaum_0023,0.0557720353
Abaum_0024,-0.5375588126
Abaum_0025,0.0662310193
Abaum_0026,-0.0311511283
SRX3141471,-0.11097761810000001
SRX3141472,-0.4599153636
SRX3141473,0.09325583130000001
SRX3141474,0.36665953230000004
SRX3141475,-0.2164602118
SRX3141476,0.0473439103
SRX3141477,0.09733338030000001
SRX3141478,-0.3781481138
SRX3141479,0.08225086820000001
SRX8944518,0.2106591692
SRX8944519,0.3379552921
SRX8944520,-0.0533621728
SRX8944521,0.6547239148
SRX8944522,-0.1572969964
SRX8944523,0.149427594
SRX5930997,0.3618699483
SRX5930998,-0.8194187848000001
SRX5930999,0.4575488365
SRX5931001,0.4019735589
SRX5931002,0.43903286100000005
SRX4488546,1.384709994
SRX4488547,-0.7433352427000001
SRX4488548,0.9585711405
SRX4488549,-0.6413747513
SRX4488550,1.1033701067
SRX4488551,0.9419743619000001
SRX4488552,0.8665549547
SRX4488553,0.6609272438
SRX4488554,1.2166678973
SRX4488555,1.0133010315
SRX4488556,1.0775007596
SRX4488557,1.1497769775
SRX2568047,-0.5055401263
SRX2568048,-0.5404470253
SRX2568049,-0.1816322782
SRX2568050,0.0873463359
SRX2568051,-0.0196961314
SRX2568052,0.0025858385
SRX2568053,0.4822902142
SRX2568054,-0.2975029862
SRX2568055,-0.7105503611
SRX2568056,-0.134841181
SRX2568057,0.0105131472
SRX2568058,-0.1624962988
SRX2568059,-1.3681895102000001
SRX2568060,-1.2164606245
SRX2568061,-0.9230758371000001
SRX2568062,0.24956477670000002
SRX2568063,0.3120223489
SRX2568064,-0.5615871256
Abaum_0001,-0.2837010485
Abaum_0002,0.22264637140000001
Abaum_0003,-0.0202980468
Abaum_0004,0.231332217
Abaum_0005,-0.2013648761
Abaum_0006,-0.4080080814
Abaum_0007,-0.6856549583
Abaum_0008,-0.15721506970000002
Abaum_0009,-0.2157629087
Abaum_0010,-0.208554033
Abaum_0011,0.0263663696
Abaum_0012,-0.0263663696
Abaum_0013,-0.12056069080000001
Abaum_0014,0.27504265850000004
Abaum_0015,-0.010458223
Abaum_0016,0.2255751681
ERX1221046,0.0
ERX1221048,0.0
ERX1221049,0.0
ERX1221050,0.0
ERX1221052,0.0
ERX1221053,0.0
ABNM035,0.757598886
ABNM036,-0.757598886
ABNM037,-0.13403451900000002
ABNM038,-0.16586915100000002
ABNM041,0.370371693
ABNM042,-0.47179382500000006
ABNM019,-0.1957555739
ABNM020,0.1957555739
ABNM021,0.9726195998
ABNM022,0.8123219987
ABNM023,0.37810266610000004
ABNM024,0.31113650400000004
ABNM025,0.2637997726
ABNM026,-0.4630967073
ABNM027,-0.0548958562
ABNM028,0.0548958562
ABNM029,-0.4936478844
ABNM030,-0.1778459446
ABNM031,-0.194679821
ABNM032,-0.0693897524
ABNM033,-0.20160148660000002
ABNM034,-0.2416971192
ABNM001,0.1511782435
ABNM002,-0.1511782435
ABNM003,-0.6701038737
ABNM004,-0.0165641786
ABNM005,-1.4886462198000001
ABNM006,-0.5863405161
ABNM007,-0.4656578523
ABNM008,-0.6776932454
ABNM009,-0.0810959712
ABNM010,0.1690384969
ABNM043,0.22952581500000002
ABNM044,-0.22952581500000002
ABNM045,-0.31883832300000003
ABNM046,0.014004779
ABNM047,1.291206042
ABNM048,1.348313514
ABNM011,0.1908023298
ABNM012,-0.1908023298
ABNM013,0.5170242956000001
ABNM014,0.4004583617
ABNM015,0.21095879820000002
ABNM016,0.5833315408
ABNM017,0.481219502
ABNM018,0.432148554
