,-0.055994850950416876,-0.04355155073921313,-0.031108250528009383,-0.018664950316805637,-0.0062216501056018905,0.006221650105601856,0.018664950316805602,0.031108250528009355,0.043551550739213095,0.055994850950416834,0.06843815116162058,0.08088145137282435,0.09332475158402809,0.10576805179523183,0.1182113520064356,0.13065465221763933,0.14309795242884307,0.1555412526400468,0.16798455285125055,0.18042785306245432
thresh,-0.049773200844815,0.049773200844815,1,,,,,,,,,,,,,,,,,
unreg,1,5,20,294,2378,1503,192,43,19,10,9,3,6,10,8,10,3,1,0,0
unreg_genes,['PN96_RS19550'],[],[],[],[],[],[],[],[],"['fliM' 'PN96_RS02755' 'fliN' 'PN96_RS02665' 'PN96_RS11630' 'add'
 'PN96_RS02765' 'PN96_RS02750' 'PN96_RS02760' 'arfB']","['flgC' 'PN96_RS01800' 'PN96_RS02745' 'PN96_RS02740' 'PN96_RS02435' 'flgB'
 'PN96_RS03055' 'PN96_RS18375' 'flgD']",['flgE' 'flgL' 'flgN'],['PN96_RS06125' 'PN96_RS12950' 'flgM' 'PN96_RS09720' 'PN96_RS09755' 'fliD'],"['flgK' 'PN96_RS03275' 'PN96_RS09695' 'PN96_RS09725' 'PN96_RS15865' 'flgH'
 'PN96_RS12790' 'PN96_RS20845' 'flaG' 'PN96_RS09680']","['PN96_RS08550' 'PN96_RS03245' 'PN96_RS11530' 'PN96_RS09660'
 'PN96_RS02580' 'flgJ' 'flgG' 'PN96_RS14780']","['PN96_RS09750' 'PN96_RS02605' 'PN96_RS02590' 'PN96_RS10200'
 'PN96_RS03060' 'PN96_RS22900' 'PN96_RS20765' 'pomA' 'PN96_RS18405' 'flgP']",['PN96_RS02585' 'fliS' 'PN96_RS23040'],['PN96_RS21100'],[],[]
