,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A
0,RichMedia__BHIN_Growth_Late,-0.2811789039156136,1.9331763568269043,2.0,0.0,1.0857832072261953,1.0,-1.6481410150574225
1,RichMedia__BHIN_Growth_Mid,-2.054269223541717,3.0817018682103745,2.0,2.0,-4.233361512148525,3.0,0.1248230650650914
2,RichMedia__BHIN_Growth_Stat,5.773895788474794,2.107256007689309,2.0,4.0,7.263950801207996,5.0,4.283840775741592
3,RichMedia__LBv2_Growth_Late,20.381282826965812,1.5450674128144153,2.0,6.0,19.288755181974384,7.0,21.47381047195724
4,RichMedia__LBv2_Growth_Mid,4.440892098500626e-15,1.4650911586503743,2.0,8.0,1.03597589333814,9.0,-1.0359758933381311
5,RichMedia__LBv2_Growth_Stat,-1.8041863420695172,1.6608566338111015,2.0,10.0,-2.9785893304160096,11.0,-0.6297833537230247
6,RichMedia__MHB_Rich_Mid,9.211963894439833,3.172503340908367,2.0,12.0,6.968665268746549,13.0,11.455262520133116
7,RichMedia__NBO_Rich_Mid,4.960075224502831,1.379158112937559,2.0,14.0,5.9352872784894215,15.0,3.984863170516241
8,Carbon__M9Na_Arabinose_Mid,-4.621747181483922,1.6249302798184901,2.0,16.0,-3.472747961668914,17.0,-5.770746401298931
9,Carbon__M9Na_Galactose_Mid,-3.466603344007347,0.7691963594532557,2.0,18.0,-4.01050730584075,19.0,-2.922699382173945
10,Carbon__M9Na_GlcNAcGrowth_Late,1.1726712954036582,0.04858413953423391,2.0,20.0,1.138317120880888,21.0,1.2070254699264285
11,Carbon__M9Na_GlcNAcGrowth_Mid,4.922599820518784,1.1832255064628185,2.0,22.0,4.085933041226038,23.0,5.75926659981153
12,Carbon__M9Na_GlcNAcGrowth_Stat,49.90439084679454,0.5393932870301037,2.0,24.0,50.28579949778003,25.0,49.52298219580906
13,Carbon__M9Na_GlcNAc_Mid,3.2711691682914186,2.574177443863758,2.0,26.0,5.091387494824935,27.0,1.450950841757902
14,Carbon__M9Na_Gluconate_Mid,19.175967132568804,3.384183356008594,2.0,28.0,16.78298813275648,29.0,21.56894613238113
15,Carbon__M9Na_Glucosamine_Mid,9.969615472171874,2.2076585117465948,2.0,30.0,11.530665776372093,31.0,8.408565167971656
16,Carbon__M9Na_Glycerol_Mid,-6.771493886188063,0.33947531603592446,2.0,32.0,-6.531448588173615,33.0,-7.011539184202512
17,Carbon__M9Na_Maltose_Mid,1.7891957957219946,1.0140688709009256,2.0,34.0,1.0721408205177645,35.0,2.5062507709262247
18,Carbon__M9Na_Mannitol_Mid,-5.517639577446474,0.8300888565680411,2.0,36.0,-4.9306781179798245,37.0,-6.104601036913123
19,Carbon__M9Na_Trehalose_Mid,-4.601186653250926,0.5844074211485729,2.0,38.0,-5.014425103720824,39.0,-4.187948202781027
20,Carbon__M9Na_ethanol_Mid,-0.6517901575960586,0.25353680831692066,2.0,40.0,-0.8310677540373471,41.0,-0.4725125611547702
