,ABUW_0542
SRX3737100,0.0
SRX3737101,0.0
SRX3737103,0.0
SRX3737104,0.0
SRX3737105,0.0
SRX3737106,0.0
SRX3737107,0.0
SRX3737108,0.0
SRX3737109,0.0
SRX3737110,0.0
SRX3737111,0.0
Abaum_0017,-0.0429613884
Abaum_0018,0.3373293616
Abaum_0019,-0.3238547346
Abaum_0020,0.006924118900000001
Abaum_0021,0.3628511229
Abaum_0022,-0.0467529127
Abaum_0023,0.0429613884
Abaum_0024,0.1899739222
Abaum_0025,0.32396495410000004
Abaum_0026,0.0062142033
SRX3141471,0.2486743619
SRX3141472,-0.2262746242
SRX3141473,0.061637968300000005
SRX3141474,0.1646366559
SRX3141475,0.5086389811
SRX3141476,0.6982076906
SRX3141477,0.5793302709
SRX3141478,0.3616162975
SRX3141479,-0.1761063371
SRX8944518,0.1450371429
SRX8944519,0.4195059383
SRX8944520,-0.24995881790000002
SRX8944521,0.2789025218
SRX8944522,0.104921675
SRX8944523,0.1547899269
SRX5930997,0.4514832077
SRX5930998,-0.8658665266000001
SRX5930999,0.4143833189
SRX5931001,0.5552075992000001
SRX5931002,0.3497103828
SRX4488546,2.1491179493
SRX4488547,-0.4894095907
SRX4488548,1.204385689
SRX4488549,-1.6597083586
SRX4488550,1.7412879810000002
SRX4488551,2.2489875255
SRX4488552,1.4838064851000001
SRX4488553,3.4187923488
SRX4488554,1.1757983126
SRX4488555,1.7863635804
SRX4488556,1.3687623127
SRX4488557,1.4999083812
SRX2568047,0.5330342193000001
SRX2568048,0.1659169617
SRX2568049,0.9295894309
SRX2568050,0.5779657244
SRX2568051,0.1093054762
SRX2568052,-0.0663345796
SRX2568053,1.6998569037
SRX2568054,0.27334262200000004
SRX2568055,-0.1897359481
SRX2568056,0.0713198059
SRX2568057,-0.1300331588
SRX2568058,0.5802092131000001
SRX2568059,0.7706798011
SRX2568060,0.0276044737
SRX2568061,0.4096079179
SRX2568062,-0.450104708
SRX2568063,0.5556682418000001
SRX2568064,-0.1055635338
Abaum_0001,0.4795379205
Abaum_0002,0.3890619722
Abaum_0003,-0.34148625790000003
Abaum_0004,0.0042316868
Abaum_0005,0.4492672856
Abaum_0006,1.3723469837
Abaum_0007,0.44180155390000003
Abaum_0008,0.06374400520000001
Abaum_0009,0.5349728801
Abaum_0010,0.3612746743
Abaum_0011,0.1609381952
Abaum_0012,-0.1609381952
Abaum_0013,-0.0191664676
Abaum_0014,0.1210790515
Abaum_0015,0.7036755291
Abaum_0016,0.0851249512
ERX1221046,-0.09422134110000001
ERX1221048,0.1114382127
ERX1221049,-0.0172168716
ERX1221050,-0.1195217187
ERX1221052,-0.5177644176
ERX1221053,0.2147868186
ABNM035,1.35007801
ABNM036,-1.35007801
ABNM037,-1.35007801
ABNM038,3.600670392
ABNM041,-0.763084557
ABNM042,-0.142241004
ABNM019,-0.3103122039
ABNM020,0.3103122039
ABNM021,0.4145600706
ABNM022,0.0370192071
ABNM023,0.1408306561
ABNM024,-0.2082468027
ABNM025,0.2656677838
ABNM026,1.1139104817
ABNM027,0.10703611830000001
ABNM028,-0.10703611830000001
ABNM029,0.5247219859
ABNM030,-0.7975651187
ABNM031,-0.4454080983
ABNM032,-0.2337320464
ABNM033,0.5063030233
ABNM034,-0.32122615660000003
ABNM001,-0.1967353809
ABNM002,0.1967353809
ABNM003,-2.1439226935
ABNM004,-0.49468896770000004
ABNM005,-1.5966320545000001
ABNM006,-0.6356942076000001
ABNM007,0.055699424500000004
ABNM008,-1.1753933983
ABNM009,-0.2095532272
ABNM010,0.3999703331
ABNM043,1.129681598
ABNM044,-1.129681598
ABNM045,-1.0795992540000001
ABNM046,-0.640655858
ABNM047,-0.204336119
ABNM048,-0.426571387
ABNM011,0.3241571891
ABNM012,-0.3241571891
ABNM013,0.1659177621
ABNM014,-0.0499015447
ABNM015,-0.4434326422
ABNM016,0.011125973400000001
ABNM017,-0.7705561028
ABNM018,-0.1916291973
