sample,BSU27500
LBexp_1,13.2409
LBexp_2,12.9444
LBexp_3,12.803
LBtran_1,10.4267
LBtran_2,11.3178
LBtran_3,11.8091
LBstat_1,12.0147
LBstat_2,11.7235
LBstat_3,11.5659
LBGexp_1,13.1786
LBGexp_2,12.9872
LBGexp_3,13.1778
LBGtran_2,12.9767
LBGtran_3,13.1799
LBGstat_1,13.4835
LBGstat_2,12.4767
LBGstat_3,12.7796
S0_1,12.1136
S0_2,12.3005
S0_3,12.5129
S1_1,11.5645
S1_2,11.5925
S1_3,11.6929
S2_1,10.8523
S2_2,10.512
S2_3,10.9571
S3_1,11.5884
S3_2,11.2717
S4_1,11.3545
S4_2,11.5917
S4_3,10.9772
S5_1,11.5103
S5_2,11.8727
S5_3,11.6913
S6_1,10.9387
S6_2,8.202
S6_3,11.0975
S6/t_1,10.6812
S6/t_2,8.1833
S6_4,11.1011
S6_5,11.5083
S6_6,11.7568
S7_4,11.1151
S7_5,10.7125
S7_6,11.1437
S8_4,10.7108
S8_5,10.0386
G135_1,13.7223
G135_3,11.794
G150_1,12.9686
G150_2,13.5652
G150_3,13.5531
G180_1,13.309
G180_2,13.8685
G180_3,12.3738
C30_1,12.602
C30_2,13.0304
C90_1,11.7717
C90_2,12.1013
BI_1,12.7477
BI_2,13.0397
BC_2,13.017
BC/t_1,12.287
BC/t_2,12.7104
BC_1,12.1955
Sw_1,12.7492
Sw_2,13.0726
BT_1,11.1153
BT_2,10.7602
B36_1,12.3163
B36_2,11.9545
B60_1,13.0994
B60_2,12.75
M9exp_1,12.6429
M9exp_2,12.1398
M9exp_3,12.0673
M9tran_1,11.6164
M9tran_2,11.762
M9tran_3,11.8847
M9stat_1,9.4334
M9stat_2,9.0852
M9stat_3,8.9377
M+G_1,12.1035
M+G_2,12.169
M+G_3,12.1374
Glu_1,12.5303
Glu_2,12.5657
Glu_3,12.5712
Fru_1,12.6004
Fru_2,12.6814
Fru_3,11.8717
Mal_1,11.7898
Mal_2,12.1134
Mal_3,12.1608
G+S_2,11.83
G+S_3,12.0427
Pyr_1,11.1602
Pyr_2,12.1751
Pyr_3,11.8602
Gly_1,11.205
Gly_2,12.0149
Gly_3,10.3826
Glucon_1,11.4444
Glucon_2,11.9296
Glucon_3,11.3163
aero_1,13.0455
aero_2,12.0327
aero_3,13.1368
nit_1,12.2678
nit_2,12.4595
nit_3,12.2091
ferm_1,11.7552
ferm_2,12.2894
ferm_3,12.8721
T-5.40H_1,12.5038
T-4.40H_1,12.6423
T-3.40H_1,12.4264
T-2.40H_1,11.9326
T-1.40H_1,12.1626
T-1.10H_1,12.457
T-0.40H_1,12.5466
T0.0H_1,12.1936
T0.30H_1,11.3239
T1.0H_1,11.0144
T1.30H_1,10.6551
T2.0H_1,10.4265
T2.30H_1,11.1747
T3.0H_1,10.8235
T3.30H_1,11.3211
T4.0H_1,11.2979
T5.0H_1,10.91
HPh_1,13.0335
HPh_2,12.9516
HPh_3,12.9481
LPh_1,13.0257
LPh_2,13.639
LPh_3,13.0778
LPhT_1,13.5833
LPhT_2,13.2248
LPhT_3,13.4758
SMMPr_1,11.9958
SMMPr_2,12.1454
SMMPr_3,12.0972
HiTm_1,12.3429
HiTm_2,12.3821
HiTm_3,11.8618
LoTm_1,12.1419
LoTm_2,11.7328
LoTm_3,11.6691
HiOs_1,12.1587
HiOs_2,12.0316
HiOs_3,12.0261
BMM_1,12.4065
BMM_2,12.0078
BMM_3,12.0988
Heat_1,13.0542
Heat_2,12.7487
Heat_3,12.4385
Cold_1,14.3084
Cold_2,13.8006
Cold_3,12.9961
Etha_1,10.7337
Etha_2,10.4504
Etha_3,10.9626
SMM_1,12.2631
SMM_2,12.3235
SMM_3,12.4228
Salt_1,12.9244
Salt_2,12.7703
Salt_3,12.9144
Mt0_1,13.5696
Mt0_3,13.2632
M0t45_1,12.8959
M0t45_2,13.1327
M0t45_3,12.7759
M0t90_1,10.6379
M0t90_2,11.9007
M0t90_3,10.9086
M40t45_1,12.2937
M40t45_2,11.1128
M40t45_3,12.9082
M40t90_1,10.7051
M40t90_2,11.7876
M40t90_3,11.2945
dia0_1,12.8044
dia0_2,12.9293
dia0_3,13.2972
dia5_1,12.8732
dia5_2,13.5824
dia5_3,13.5249
dia15_1,14.8011
dia15_2,14.8991
dia15_3,13.3757
