,-0.17038978412106667,-0.1277923380908,-0.08519489206053335,-0.04259744603026669,-2.7755575615628914e-17,0.042597446030266634,0.0851948920605333,0.12779233809079996,0.17038978412106662,0.21298723015133328,0.25558467618159997,0.2981821222118666,0.3407795682421333,0.3833770142724,0.4259744603026666,0.4685719063329332,0.5111693523631999,0.5537667983934667,0.5963642444237333,0.6389616904539999
thresh,-0.0638961690454,0.0638961690454,2,,,,,,,,,,,,,,,,,
unreg,0,0,0,78,3280,77,8,1,0,0,0,0,0,0,0,0,0,0,0,0
Nac,1,2,4,15,413,23,11,7,1,1,0,0,0,0,1,0,0,0,0,0
unreg_genes,[],[],[],[],[],[],['dppD' 'gspE' 'yrdE_2' 'dppF' 'csiR' 'gspC' 'dppB' 'ghxQ'],['guaD'],[],[],[],[],[],[],[],[],[],[],[],[]
Nac_genes,['asnA'],['serA' 'cynR'],['yhjE' 'gltB' 'gltD' 'shiA'],"['yobA' 'yhdV' 'ybdK' 'yjeH' 'pntA' 'yafD' 'allR' 'pyrL' 'ybjQ' 'yjbB'
 'tdcA' 'gltF' 'wzb' 'ybjP' 'gdhA']","['lysP' 'ydiL' 'yfhL' 'asnC' 'yhcA' 'csiE' 'feaB' 'yigI' 'caiF' 'acrE'
 'mcbA' 'osmY' 'dapB' 'ydcZ' 'yhbU' 'tfaQ' 'yihD' 'ppc' 'dkgA' 'dinJ'
 'ansP' 'ytfB' 'ybgE' 'cdaR' 'fhuF' 'yggP' 'yieH' 'wrbA' 'rfaH' 'yjhI'
 'ackA' 'ykgE' 'ompT' 'ydiP' 'ydiB' 'ppiB' 'rplU' 'uxaC' 'osmB' 'ppnN'
 'cynT' 'evgA' 'yafN' 'ftnB' 'nudC' 'uhpA' 'lysA' 'hofC' 'rpoZ' 'yafO'
 'tnaB' 'ubiA' 'icd' 'ygaV' 'argO' 'yafV' 'hupA' 'nudG' 'ygfI' 'yajD'
 'tnaA' 'pinR' 'ynfG' 'wza' 'rlmF' 'kdsA' 'mnmG' 'yaeF' 'msrA' 'nusB'
 'ynjF' 'bisC' 'yjcF' 'alaC' 'mioC' 'queD' 'blc' 'ydiO' 'ompN' 'mglB'
 'tauA' 'ybbW' 'marR' 'ycgX' 'ugd' 'yfjI' 'ytfJ' 'ygcP' 'ampD' 'rutB'
 'ynfF' 'yecD' 'rcsA' 'waaG' 'mscL' 'ydaU' 'mdtG' 'yhcC' 'bglB' 'ybgC'
 'gspO' 'ydcY' 'thiL' 'ydgH' 'yhjD' 'pgaA' 'hemB' 'ybdR' 'rimP' 'ansB'
 'amn' 'mobA' 'yjgH' 'cysJ' 'insK' 'rfbC' 'ycaK' 'hchA' 'cpdB' 'yjaH'
 'narX' 'queF' 'yghG' 'ychA' 'ynfD' 'ycaD' 'ligB' 'intD' 'nfrB' 'yfbV'
 'pldA' 'yhhQ' 'hcaR' 'gor' 'yqeB' 'ptrA' 'ygiM' 'ecnA' 'hprR' 'ygaZ'
 'ilvN' 'map' 'dcm' 'tolB' 'gmk' 'mreC' 'yejB' 'curA' 'malY' 'wzc' 'pdeC'
 'elfG' 'rsd' 'yhfZ' 'yfdV' 'nadD' 'yajO' 'ompA' 'ygiF' 'yfcO' 'nusA'
 'yegH' 'yijO' 'prmB' 'ygaP' 'yiaD' 'sbcD' 'aroD' 'yhiJ' 'dcyD' 'yafC'
 'znuA' 'dsbG' 'yeiE' 'trxB' 'mtfA' 'nadC' 'yihO' 'yobF' 'rfbB' 'dgcT'
 'fliD' 'fdhD' 'rsmF' 'bglX' 'lysU' 'hemN' 'ynjH' 'ydiY' 'cobU' 'rnlB'
 'gatA' 'ppdC' 'metR' 'uspG' 'yagU' 'waaF' 'ygaM' 'ahpC' 'dcp' 'yfiL'
 'cfa' 'ygiN' 'uspA' 'fecE' 'gltA' 'yjcO' 'sdaA' 'nlpE' 'yaiZ' 'abpA'
 'bfr' 'metE' 'ybfC' 'thrS' 'yobB' 'bfd' 'yhhZ' 'yraH' 'cydA' 'macA'
 'yhfL' 'ygcS' 'ycgB' 'torA' 'napC' 'groS' 'yciZ' 'glpK' 'fdoG' 'ispB'
 'wecH' 'yjbQ' 'yieP' 'katG' 'yigL' 'rluE' 'ybbC' 'prfC' 'rep' 'dsbA'
 'yafK' 'xdhA' 'mltD' 'malI' 'yqeJ' 'secG' 'amiB' 'ycgV' 'araF' 'ydcI'
 'yccM' 'ygdR' 'yfdE' 'ydiV' 'ibpA' 'polA' 'eptA' 'hcaE' 'pabC' 'yeeZ'
 'eamA' 'hemH' 'ygjI' 'ybhM' 'pdxK' 'aroE' 'lrp' 'glcA' 'sdiA' 'cheA'
 'greB' 'yifB' 'gltP' 'uspC' 'yaiY' 'cmtA' 'ispD' 'fepE' 'ydeE' 'yfaE'
 'ecnB' 'ynfK' 'yfiR' 'wzzE' 'ynfE' 'htpG' 'yqeH' 'cysQ' 'uvrY' 'yecE'
 'rlmM' 'cho' 'nrdG' 'fliC' 'lepA' 'ompR' 'chpS' 'ssuE' 'dld' 'mntH'
 'aceB' 'kbl' 'stfR' 'ynfB' 'yehE' 'ymjA' 'yjeM' 'fecC' 'phoH' 'bglH'
 'cbrC' 'srlR' 'exuT' 'xapR' 'yhbX' 'pfkB' 'ydeP' 'mglA' 'yejM' 'yjcB'
 'moeA' 'yafQ' 'lpxH' 'fecB' 'hfq' 'ytfP' 'lepB' 'hxpB' 'mcrB' 'sucA'
 'fecD' 'yfeK' 'yhbT' 'ycgJ' 'ivy' 'iaaA' 'tomB' 'yhcD' 'rhtA' 'scpB'
 'ybjX' 'yidQ' 'htpX' 'sdhC' 'gcvT' 'cobT' 'napB' 'torI' 'yeiH' 'livM'
 'cysS' 'pstS' 'ccmA' 'ycaN' 'gadX' 'ybaL' 'livK' 'ccmB' 'yjgM' 'yejG'
 'wcaE' 'oppC' 'yihL' 'ygcE' 'pitB' 'holE' 'kdgR' 'yfeS' 'dhaR' 'fecA'
 'narK' 'ybhD' 'bssS' 'yadC' 'emrK' 'gadE' 'pstC' 'lysR' 'phoB' 'htrE'
 'ddpC' 'glxK' 'cbrB' 'araE' 'yihQ' 'pdeF' 'pdeL' 'ybcK' 'yecF' 'dhaK'
 'aroF' 'yneK' 'ycaC' 'nanK' 'nrfG' 'ccmH' 'gudX' 'dnaA' 'yoeB' 'yegR'
 'ykgL' 'kduI' 'oppA' 'ydeQ' 'dadA' 'yebQ' 'mdtE' 'fumD' 'yniB' 'fklB'
 'ddlA' 'yjfZ']","['yicJ' 'ybhI' 'livH' 'ynfA' 'ygaC' 'pyrB' 'yjgN' 'fucA' 'leuO' 'gspG'
 'wcaF' 'borD' 'rpmH' 'csiD' 'yjeJ' 'yfgG' 'ytfK' 'iraP' 'ydiM' 'abgA'
 'codA' 'yfbK' 'nupC']","['yieE' 'gabD' 'dppA' 'ompF' 'ybeQ' 'gabT' 'yrhB' 'codB' 'ygiL' 'gabP'
 'feaR']",['cycA' 'abgR' 'nanA' 'ydcU' 'patD' 'ydcV' 'ydcT'],['ydcS'],['yedL'],[],[],[],[],['nac'],[],[],[],[],[]
