,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,0.00738185838100855,,1.0,0.0,0.00738185838100855
1,Cr__2,0.004737418905094606,,1.0,1.0,0.004737418905094606
2,Cr__3,0.015552351346788984,,1.0,2.0,0.015552351346788984
3,Cr__4,0.023805744207961558,,1.0,3.0,0.023805744207961558
4,Cr__5,0.027414861486934842,,1.0,4.0,0.027414861486934842
5,Cr__6,0.021903981577874047,,1.0,5.0,0.021903981577874047
6,Fe__1,0.00992183556512276,,1.0,6.0,0.00992183556512276
7,Fe__2,0.02010661214106977,,1.0,7.0,0.02010661214106977
8,Fe__3,0.05503995452143935,,1.0,8.0,0.05503995452143935
9,Fe__4,0.07849214276122937,,1.0,9.0,0.07849214276122937
10,Fe__5,0.09950364242893578,,1.0,10.0,0.09950364242893578
11,Fe__6,0.1080498226156206,,1.0,11.0,0.1080498226156206
12,Cd__1,0.007384420791067722,,1.0,12.0,0.007384420791067722
13,Cd__2,0.01849981377538354,,1.0,13.0,0.01849981377538354
14,Cd__3,0.025434272072137405,,1.0,14.0,0.025434272072137405
15,Cd__4,0.03597206769821958,,1.0,15.0,0.03597206769821958
16,Cd__5,0.02977913532222517,,1.0,16.0,0.02977913532222517
17,Cd__6,0.037959400151343886,,1.0,17.0,0.037959400151343886
18,Zn__1,0.07460299143314625,,1.0,18.0,0.07460299143314625
19,Zn__2,0.04078863926619188,,1.0,19.0,0.04078863926619188
20,Zn__3,-0.05407318030925681,,1.0,20.0,-0.05407318030925681
21,Zn__4,-0.04287891286138549,,1.0,21.0,-0.04287891286138549
22,Zn__5,-0.0017522346941107006,,1.0,22.0,-0.0017522346941107006
23,Zn__6,0.07353193841337564,,1.0,23.0,0.07353193841337564
24,Cu__1,0.014126168428137397,,1.0,24.0,0.014126168428137397
25,Cu__2,0.03586205915860654,,1.0,25.0,0.03586205915860654
26,Cu__3,0.05112813656838637,,1.0,26.0,0.05112813656838637
27,Cu__4,0.07126879152503841,,1.0,27.0,0.07126879152503841
28,Cu__5,0.07809542573806141,,1.0,28.0,0.07809542573806141
29,Cu__6,0.09090161943090004,,1.0,29.0,0.09090161943090004
30,Pb__1,0.0006918871392104611,,1.0,30.0,0.0006918871392104611
31,Pb__2,0.0024017415305634233,,1.0,31.0,0.0024017415305634233
32,Pb__3,0.010143052064353352,,1.0,32.0,0.010143052064353352
33,Pb__4,0.020657268220525903,,1.0,33.0,0.020657268220525903
34,Pb__5,0.03371073205309364,,1.0,34.0,0.03371073205309364
35,Pb__6,0.04295899688016165,,1.0,35.0,0.04295899688016165
