,PN96_RS22795
SBRG_BHIN_Growth_Late_1,-1.7410265145000006
SBRG_BHIN_Growth_Late_2,-2.0039555655000005
SBRG_BHIN_Growth_Mid_1,-0.1827061334999999
SBRG_BHIN_Growth_Mid_2,0.2780624454999998
SBRG_BHIN_Growth_Stat_1,2.4073748845
SBRG_BHIN_Growth_Stat_2,2.0090905165
SBRG_LBv2_Growth_Late_1,-0.8931685805000003
SBRG_LBv2_Growth_Late_2,-0.4957027095000006
SBRG_LBv2_Growth_Mid_1,-0.0632642355000001
SBRG_LBv2_Growth_Mid_2,0.0632642354999992
SBRG_LBv2_Growth_Stat_1,1.8215306315
SBRG_LBv2_Growth_Stat_2,-0.0851927135000005
SBRG_MHB_Rich_Mid_1,-0.9502400695000004
SBRG_MHB_Rich_Mid_2,-1.3358638575
SBRG_NBO_Rich_Mid_1,-0.3047784175000005
SBRG_NBO_Rich_Mid_2,-0.2570974105000001
SBRG_M9Na_Arabinose_Mid_1,-1.068594042500001
SBRG_M9Na_Arabinose_Mid_2,-0.8025746775000009
SBRG_M9Na_Galactose_Mid_1,1.7704864674999996
SBRG_M9Na_Galactose_Mid_2,2.0741069485
SBRG_M9Na_GlcNAcGrowth_Late_1,-0.4563867965000003
SBRG_M9Na_GlcNAcGrowth_Late_2,-0.5306769325000005
SBRG_M9Na_GlcNAcGrowth_Mid_1,-0.3090036025000007
SBRG_M9Na_GlcNAcGrowth_Mid_2,-0.4347883525000009
SBRG_M9Na_GlcNAcGrowth_Stat_1,-2.2672462455000004
SBRG_M9Na_GlcNAcGrowth_Stat_2,-2.5432035535000006
SBRG_M9Na_GlcNAc_Mid_1,-1.9806199925000003
SBRG_M9Na_GlcNAc_Mid_2,-1.8404730835000005
SBRG_M9Na_Gluconate_Mid_1,-2.1496813425000005
SBRG_M9Na_Gluconate_Mid_2,-2.2819993325000003
SBRG_M9Na_Glucosamine_Mid_1,-2.4284644925000003
SBRG_M9Na_Glucosamine_Mid_2,-2.7523187415000003
SBRG_M9Na_Glycerol_Mid_1,-1.044813703500001
