,PSPTO_RS26010
SRX1828913,-0.24653208580000002
SRX1828914,0.14969833
SRX1828915,0.5180641534
SRX1828916,0.2725746819
SRX1828917,-0.2715320676
SRX1828918,0.2023124
SRX3983989,0.8199444523
SRX3983990,0.5206820309
SRX3983993,-0.8806562169000001
SRX3983994,-0.8116685913
SRX3983995,0.688500913
SRX3983996,0.1599669366
SRX3983997,-0.7847132732000001
SRX3983998,0.502007502
SRX3983999,0.8600295641
SRX3984000,0.2994866993
SRX3984001,-0.8304563773
SRX3984002,-1.2190374236000001
SRX3984003,-0.7727702647
SRX3984004,1.0002492799
SRX3984005,0.47999407040000003
SRX3984006,-0.2722615638
SRX3984007,-0.2970866524
SRX3984008,0.7570188928
SRX3984009,0.3927105255
SRX3984010,-0.8069619709
SRX3984011,0.5149703704
SRX3984012,0.6380745388
SRX3984013,0.4289504933
SRX3984014,0.7221804491
SRX3984015,-0.5121822006
SRX3984016,0.7951786749
SRX3984017,-1.3837393148000001
SRX3984019,0.5653420672
SRX3984020,-1.315143411
SRX3984021,-0.1156243665
SRX3984022,-1.2953374966
SRX3984023,0.4135080403
SRX3984024,0.7708894761
SRX3984025,0.6416279317
SRX3984026,1.0981965185
SRX3984027,0.7440368255
SRX3984028,0.8921408274
SRX3984029,0.9431490237000001
SRX3984031,-0.4091402262
SRX3984032,-0.5021765834
SRX3984034,-0.0541187258
SRX3984035,-0.4210941335
SRX3984036,0.2208876267
SRX3984037,1.4110538803
SRX3984038,-0.6775086615
SRX3984039,0.8947613826
SRX3984040,0.7192360208
SRX3984041,-0.1475738845
SRX3984042,0.3998873948
SRX3984043,-0.1434351899
SRX3984045,-0.10423125350000001
SRX3984046,-0.06709523590000001
SRX3984047,-0.6995902313
SRX3984048,-0.2908406294
SRX3984049,-0.298031842
SRX3984050,-1.1776670716
SRX3984051,-0.5486724595
SRX3984052,1.5152120924
SRX3984056,-1.0394308606
SRX3984057,-1.2464797412
SRX3984058,-0.8771297817
SRX3984059,0.7148187956000001
SRX3984061,0.637490251
SRX3984062,0.6831602671
SRX3984063,0.9041654801000001
SRX3984064,1.3658424069000001
SRX3984065,0.6726942937
SRX3984066,0.8496777132000001
SRX3984067,0.8815887937
SRX3984068,0.8202826507000001
SRX3984069,-0.6514837601
SRX3984070,-0.2807944825
SRX3984071,-0.46404811970000004
SRX3984073,0.8942584262000001
SRX3984074,1.0903260636
SRX3984077,0.9414571793000001
SRX3984078,0.5649596926
SRX3984079,0.61463205
SRX3984080,-0.2922940786
SRX3984082,0.9385008195000001
SRX3984084,-0.9902793654000001
SRX6997963,-0.8807538045000001
SRX6997964,-0.2713189139
SRX6997965,-2.1229210175
SRX6997967,0.2424890868
SRX6997968,0.5033599384
SRX6997969,-0.131750756
SRX6997971,0.6382647177
SRX6997972,-2.1391037764
SRX6997973,-1.3803959745
SRX3159100,-0.354675089
SRX3159101,-0.0843409621
SRX3159102,0.34774749660000004
SRX3159103,0.0912685545
SRX3159000,0.9165410934
SRX3159001,0.31352570890000003
SRX3159002,-0.9194385839
SRX3159003,-0.3103270982
SRX3159004,0.43166110360000004
SRX3159005,-1.1232862034
SRX3159006,-3.4422967324
SRX3159007,-0.44744655510000003
SRX3159008,0.6266871377000001
SRX3159009,-3.4422967324
SRX3159010,0.9001956216
SRX3159012,1.046706629
SRX3159013,0.21188530490000002
SRX3159014,-0.8810064544
SRX3159015,0.70178295
SRX3159016,-0.27500857430000003
SRX3159017,0.9957551128000001
SRX3159018,0.8219989079000001
SRX3159019,1.1789351091
SRX3159020,1.5388669063
SRX3159021,2.0058555998
SRX3159022,0.5898291006
SRX3159023,0.9628785954
SRX3159024,-0.6742501292
SRX3159025,1.0431684397
SRX3159026,1.2488514195
SRX3159027,-1.6037983406
SRX3159028,-0.0885231861
SRX3159029,-1.0050833465
SRX3159030,-0.34640533090000003
SRX3159034,1.3312884415
SRX3159036,0.8502949740000001
SRX3159037,0.5060702659
SRX3159041,-0.1129224124
SRX3159042,0.9010790187000001
SRX3159043,0.223473851
SRX3159045,-0.39342769310000003
SRX3159047,0.47511079440000004
