,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,AB0057_PGcoculture__PGAB,-0.5138969511333333,0.19763873116255215,3.0,0.0,-0.42132173100000003,1.0,-0.3795372819,2.0,-0.7408318405000001,,
1,AB0057_PGcoculture__AB ,3.469446951953614e-18,0.06320334313391772,4.0,3.0,0.0865728666,4.0,-0.0037350623,5.0,-0.0642675883,6.0,-0.018570216
2,AB0057_PGcoculture__ABPG,0.14683007460000003,0.07372805858113164,4.0,7.0,0.0940666242,8.0,0.1005941617,9.0,0.1393854784,10.0,0.2532740341
3,AB5075_AZI__AZI_000,0.0,0.07688027670838893,2.0,11.0,0.054362565,17.0,-0.054362565,,,,
4,AB5075_AZI__preculture,1.5210954819000002,0.0058244528401905325,2.0,12.0,1.5169769718000001,13.0,1.525213992,,,,
5,AB5075_AZI__AZI_040,-0.6718523618500001,0.019492205444376562,2.0,14.0,-0.6856354325,18.0,-0.6580692912,,,,
6,AB5075_AZI__AZI_028,0.34170037485000004,0.1735137849252664,2.0,15.0,0.21900760090000002,19.0,0.46439314880000004,,,,
7,AB5075_AZI__AZI_003,0.007416723850000001,0.04737737770494081,2.0,16.0,-0.0260841412,20.0,0.0409175889,,,,
8,AB5075_VIR-O_AV-T__AV-T/vector,0.19548760086666664,0.04163740493220181,3.0,21.0,0.1783318817,28.0,0.2429619187,29.0,0.1651690022,,
9,AB5075_VIR-O_AV-T__VIR-O/vector,0.0,0.30308822380571876,3.0,22.0,-0.1968157539,23.0,-0.1522116368,24.0,0.3490273907,,
10,AB5075_VIR-O_AV-T__VIR-O/1645,0.29439014366666666,0.30664876913602945,3.0,25.0,0.1244962743,26.0,0.1102915014,27.0,0.6483826553,,
11,AB5075_VIR-O_LSO__VIR-O,0.0,0.10065777651647104,3.0,30.0,-0.1117763757,32.0,0.0282925478,34.0,0.0834838279,,
12,AB5075_VIR-O_LSO__LSO,-0.28104311093333334,0.37301232293842657,3.0,31.0,-0.3666718767,33.0,-0.6037953826,35.0,0.1273379265,,
13,AB5075_Zinc__Control,3.333331758762862e-11,0.591503865047442,3.0,36.0,0.39819878740000003,37.0,-0.6796772923000001,38.0,0.281478505,,
14,AB5075_Zinc__Zinc,0.63208975935,0.2439169083636576,2.0,39.0,0.8045650593,40.0,0.4596144594,,,,
15,AB5075_biofilm+abx__planktonic,-3.700743415417188e-17,0.8633573243746973,3.0,41.0,0.9872051796,42.0,-0.3733723125,44.0,-0.6138328671000001,,
16,AB5075_biofilm+abx__biofilm,2.168329228833333,0.13179253801545304,3.0,43.0,2.2030054164,45.0,2.0226655936,46.0,2.2793166765,,
17,AB5075_biofilm+abx__cip_biofilm,2.2994337545666665,0.21517035300733536,3.0,47.0,2.5478765747,48.0,2.1775371362,50.0,2.1728875528,,
18,AB5075_biofilm+abx__tet_biofilm,1.6946249528,0.5520008845214942,3.0,49.0,1.2465739747,51.0,1.5260403079,52.0,2.3112605758,,
19,AB5075_gigAB__kan_gigB,-0.9726910362000001,0.48224490533980696,3.0,53.0,-0.9270019685,54.0,-1.4761544737,55.0,-0.5149166664,,
20,AB5075_gigAB__gigB,0.5170394317333334,0.04400585264438341,3.0,56.0,0.4665308271,57.0,0.5471078498,58.0,0.5374796183,,
21,AB5075_gigAB__kan_gigA,-0.8033481435000001,0.6534574256255905,3.0,59.0,-0.17426444630000001,60.0,-0.7570619395,61.0,-1.4787180447,,
22,AB5075_gigAB__gigA,0.243545538,0.12966242973136377,3.0,62.0,0.3157648797,63.0,0.09385496780000001,64.0,0.3210167665,,
23,AB5075_gigAB__kan_WT,-0.10796007749999999,0.1601253279062333,3.0,65.0,-0.11546404210000001,66.0,0.055785306300000004,67.0,-0.2642014967,,
24,AB5075_gigAB__WT,-1.850371707708594e-17,0.3959220048094995,3.0,68.0,-0.3943840639,69.0,-0.0030581653,70.0,0.3974422292,,
25,AB5075_med__CA-MHB,0.3894691614,0.024664499286422312,2.0,71.0,0.4069095961,72.0,0.37202872670000003,,,,
26,AB5075_med__CA-MHB_pH6,0.02092926920000001,0.17319332971817622,2.0,73.0,-0.1015369087,74.0,0.14339544710000002,,,,
27,AB5075_med__RPMI+_pH7,-0.10724771105,0.08771160636576841,2.0,75.0,-0.1692691827,76.0,-0.0452262394,,,,
28,AB5075_med__RPMI+_pH6,0.21804839065,0.3866706500695651,2.0,77.0,-0.055369048100000005,78.0,0.4914658294,,,,
29,AB5075_med__RPMI+_-HCO3,0.17789522835,0.0064930403330253844,2.0,79.0,0.1733039555,80.0,0.1824865012,,,,
30,AB5075_med__LB,0.0,0.03286202680874824,2.0,81.0,-0.023236962,82.0,0.023236962,,,,
