,PN96_RS22260
SBRG_BHIN_Growth_Late_1,0.172000282
SBRG_BHIN_Growth_Late_2,0.1193303830000001
SBRG_BHIN_Growth_Mid_1,0.353022316
SBRG_BHIN_Growth_Mid_2,0.456572205
SBRG_BHIN_Growth_Stat_1,-0.2301966249999999
SBRG_BHIN_Growth_Stat_2,0.133911826
SBRG_LBv2_Growth_Late_1,-0.020184168
SBRG_LBv2_Growth_Late_2,-0.3455319909999999
SBRG_LBv2_Growth_Mid_1,0.06181596
SBRG_LBv2_Growth_Mid_2,-0.06181596
SBRG_LBv2_Growth_Stat_1,-0.4473726919999999
SBRG_LBv2_Growth_Stat_2,-0.646920773
SBRG_MHB_Rich_Mid_1,0.5886735490000001
SBRG_MHB_Rich_Mid_2,0.5397444
SBRG_NBO_Rich_Mid_1,0.5382151150000001
SBRG_NBO_Rich_Mid_2,0.0978666250000001
SBRG_M9Na_Arabinose_Mid_1,-1.3961752800000002
SBRG_M9Na_Arabinose_Mid_2,-1.8566872350000003
SBRG_M9Na_Galactose_Mid_1,-2.1178792810000004
SBRG_M9Na_Galactose_Mid_2,-1.6576072830000004
SBRG_M9Na_GlcNAcGrowth_Late_1,-1.3518328230000003
SBRG_M9Na_GlcNAcGrowth_Late_2,-0.7869049080000003
SBRG_M9Na_GlcNAcGrowth_Mid_1,-1.2148947460000004
SBRG_M9Na_GlcNAcGrowth_Mid_2,-0.7115727380000003
SBRG_M9Na_GlcNAcGrowth_Stat_1,-1.9805656780000005
SBRG_M9Na_GlcNAcGrowth_Stat_2,-2.1047311210000004
SBRG_M9Na_GlcNAc_Mid_1,-1.4671230580000003
SBRG_M9Na_GlcNAc_Mid_2,-1.4639499090000003
SBRG_M9Na_Gluconate_Mid_1,-1.4368408850000003
SBRG_M9Na_Gluconate_Mid_2,-2.5386908210000003
SBRG_M9Na_Glucosamine_Mid_1,-2.0790051110000003
SBRG_M9Na_Glucosamine_Mid_2,-2.018882334
SBRG_M9Na_Glycerol_Mid_1,-1.6055942790000004
SBRG_M9Na_Glycerol_Mid_2,-1.4294037680000002
SBRG_M9Na_Maltose_Mid_1,-1.2863842020000005
SBRG_M9Na_Maltose_Mid_2,-1.3834613970000005
SBRG_M9Na_Mannitol_Mid_1,-1.7630582250000004
SBRG_M9Na_Mannitol_Mid_2,-1.3690826170000003
SBRG_M9Na_Trehalose_Mid_1,-1.5594887710000005
SBRG_M9Na_Trehalose_Mid_2,-1.2398653780000004
SBRG_M9Na_ethanol_Mid_1,-1.6835130470000004
SBRG_M9Na_ethanol_Mid_2,-1.5684982400000005
SBRG_M9Na_fructose_Mid_1,-1.7137033680000004
SBRG_M9Na_fructose_Mid_2,-1.8542889950000003
SBRG_M9Na_fumarate_Mid_1,-1.2832868830000004
SBRG_M9Na_fumarate_Mid_2,-1.0504327610000004
SBRG_M9Na_glucoseGrowth_Late_1,-1.6185921340000005
SBRG_M9Na_glucoseGrowth_Late_2,-0.8888485950000002
SBRG_M9Na_glucoseGrowth_Mid_1,-0.3038948390000002
SBRG_M9Na_glucoseGrowth_Mid_2,0.3038948389999998
SBRG_M9Na_glucoseGrowth_Stat_1,-1.5679285180000004
SBRG_M9Na_glucoseGrowth_Stat_2,-1.6984069170000002
SBRG_M9Na_ribose_Mid_1,-1.5302571440000003
SBRG_M9Na_ribose_Mid_2,-1.2447644670000004
SBRG_M9Na_succinate_Mid_1,-1.8927063920000005
SBRG_M9Na_succinate_Mid_2,-2.0635197360000004
SBRG_M9Na_sucrose_Mid_1,-1.9099021810000003
SBRG_M9Na_sucrose_Mid_2,-2.236823859
SBRG_LBv2_HapROver_Late_1,0.216917922
SBRG_LBv2_HapROver_Late_2,-0.0768406179999999
SBRG_LBv2_HapROver_Mid_1,0.08037052
SBRG_LBv2_HapROver_Mid_2,-0.3124208519999999
SBRG_LBv2_HapROver_Stat_1,-0.510501099
SBRG_LBv2_HapROver_Stat_2,-0.3015621619999999
SBRG_LBv2_LuxOOver_Late_1,-0.525549909
SBRG_LBv2_LuxOOver_Late_2,-0.3484013029999999
SBRG_LBv2_LuxOOver_Mid_1,-0.646920773
SBRG_LBv2_LuxOOver_Mid_2,-0.3892780769999999
SBRG_LBv2_LuxOOver_Stat_1,0.254687675
SBRG_LBv2_LuxOOver_Stat_2,0.041650451
SBRG_LBv2_QstROver_Late_1,-0.0779965429999999
SBRG_LBv2_QstROver_Late_2,-0.3782823849999999
SBRG_LBv2_QstROver_Mid_1,-0.546836098
SBRG_LBv2_QstROver_Mid_2,-0.1316824749999999
SBRG_LBv2_QstROver_Stat_1,0.109812976
SBRG_LBv2_QstROver_Stat_2,0.1874310130000001
SBRG_LBv2_TfoXOver_Late_1,-0.5787393329999999
SBRG_LBv2_TfoXOver_Late_2,-0.5463015579999999
SBRG_LBv2_TfoXOver_Mid_1,0.380334452
SBRG_LBv2_TfoXOver_Mid_2,-0.0405506049999999
SBRG_LBv2_TfoXOver_Stat_1,0.1297000100000001
SBRG_LBv2_TfoXOver_Stat_2,-0.0537661669999999
SRX12193062,0.0
SRX12193071,0.0
SRX12193063,0.0
SRX12193072,1.011242075
SBRG_LBv2_LowpH_Mid_1,0.34236482
SBRG_LBv2_LowpH_Mid_2,0.290997421
SBRG_LBv2_highSalt_Mid_1,-0.4630676739999999
SBRG_LBv2_highSalt_Mid_2,-0.2180907189999999
SBRG_M9Na_glucoseKanamycin_Mid_1,0.4329335759999995
SBRG_M9Na_glucoseKanamycin_Mid_2,0.3785924829999998
SRX8117098,-0.19147768
SRX8117099,0.1914776799999999
SRX8117100,0.4023211369999999
SRX8117101,0.236059797
SBRG_OSS_TfoXOver_Stat_1,0.285778525
SBRG_OSS_TfoXOver_Stat_2,-0.378781143
SBRG_OSS_VectorOnly_Stat_1,0.378781143
SBRG_OSS_VectorOnly_Stat_2,-0.378781143
SBRG_LBv2_TfoXOver_Recov_1,0.0
SBRG_LBv2_TfoXOver_Recov_2,0.0
SBRG_LBv2_VectorOnly_Recov_1,0.0
SBRG_LBv2_VectorOnly_Recov_2,0.0
