,-0.09218046911043774,-0.0790118306660895,-0.06584319222174125,-0.052674553777392996,-0.03950591533304475,-0.026337276888696498,-0.013168638444348249,0.0,0.013168638444348249,0.026337276888696498,0.03950591533304475,0.05267455377739301,0.06584319222174125,0.07901183066608948,0.09218046911043774,0.105349107554786,0.11851774599913424,0.13168638444348246,0.14485502288783075,0.158023661332179
thresh,-0.09876478833261187,0.09876478833261187,1,,,,,,,,,,,,,,,,,
unreg,0,0,1,8,32,195,1030,1905,923,173,33,11,1,0,2,2,3,4,2,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['yxiM' 'yxzI'],['yxzJ' 'yxiJ' 'yxiK'],['yxiI' 'yxzC' 'yxiH' 'yxzG'],['yxiG' 'yxiF'],[]
