,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,LB__LBexp,16.2831,0.15103602219338255,3.0,0.0,16.4545,1.0,16.1695,2.0,16.2253,,,,,,,,,,
1,LB__LBtran,15.424599999999998,0.36350225583894236,3.0,3.0,15.0114,4.0,15.5673,5.0,15.6951,,,,,,,,,,
2,LB__LBstat,14.361866666666666,0.24175403478191076,3.0,6.0,14.5608,7.0,14.432,8.0,14.0928,,,,,,,,,,
3,LB__LBGexp,16.41183333333333,0.028043062124762173,3.0,9.0,16.3823,10.0,16.4151,11.0,16.4381,,,,,,,,,,
4,LB__LBGtran,15.74455,0.1727461866438729,2.0,12.0,15.6224,13.0,15.8667,,,,,,,,,,,,
5,LB__LBGstat,15.9454,0.8701862271950765,3.0,14.0,16.4603,15.0,16.435200000000002,16.0,14.9407,,,,,,,,,,
6,Life Cycle__S0,16.330933333333334,0.06862975545150568,3.0,17.0,16.2522,18.0,16.3781,19.0,16.3625,,,,,,,,,,
7,Life Cycle__S1,15.074100000000001,0.31318957517771884,3.0,20.0,15.1866,21.0,14.7202,22.0,15.3155,,,,,,,,,,
8,Life Cycle__S2,14.884233333333334,0.14474285244298996,3.0,23.0,14.888300000000001,24.0,14.7375,25.0,15.0269,,,,,,,,,,
9,Life Cycle__S3,15.00045,0.23384021253839143,2.0,26.0,14.8351,27.0,15.1658,,,,,,,,,,,,
10,Life Cycle__S4,15.6242,0.1667434256575054,3.0,28.0,15.6138,29.0,15.4629,30.0,15.7959,,,,,,,,,,
11,Life Cycle__S5,15.129066666666667,0.4781579481022286,3.0,31.0,14.5857,32.0,15.4856,33.0,15.3159,,,,,,,,,,
12,Life Cycle__S6,14.3899625,1.144655319221218,8.0,34.0,14.728,35.0,12.8852,36.0,15.1385,37.0,14.8471,38.0,12.3332,39.0,14.5313,40.0,15.2477,41.0,15.4087
13,Life Cycle__S7,15.100366666666666,0.23182692538472124,3.0,42.0,15.363,43.0,15.0139,44.0,14.9242,,,,,,,,,,
14,Life Cycle__S8,14.235,0.5904341622907665,2.0,45.0,14.6525,46.0,13.8175,,,,,,,,,,,,
