,PSPTO_1927
SRX1828913,0.07116220470000001
SRX1828914,-0.2341479464
SRX1828915,-0.0629771341
SRX1828916,-0.2650695556
SRX1828917,-0.0081850706
SRX1828918,-0.1778438186
SRX3983989,-0.7447098023000001
SRX3983990,-0.7584323246
SRX3983993,-1.891756874
SRX3983994,-1.8669013165
SRX3983995,-0.2748058652
SRX3983996,-1.2185053614
SRX3983997,-1.6322650642
SRX3983998,-0.2322856154
SRX3983999,-0.165968942
SRX3984000,-0.4352781297
SRX3984001,-1.5159002115
SRX3984002,-1.4452967757000001
SRX3984003,-1.9026213501
SRX3984004,-0.2445141633
SRX3984005,-0.49424704300000005
SRX3984006,-1.7616337569
SRX3984007,-2.4365067996
SRX3984008,-0.3109383986
SRX3984009,-0.8600233236
SRX3984010,-1.142904128
SRX3984011,-0.4082183159
SRX3984012,-0.8020959043
SRX3984013,-0.45266614310000003
SRX3984014,-0.2393074137
SRX3984015,-2.1319743504
SRX3984016,-0.5077168630000001
SRX3984017,-1.0475981142
SRX3984019,-0.4698004156
SRX3984020,-1.1221408124
SRX3984021,-1.4299994763
SRX3984022,-1.1519190698
SRX3984023,0.0059464366000000005
SRX3984024,-0.1682790401
SRX3984025,-0.4594849382
SRX3984026,-0.2056266368
SRX3984027,-0.2713134089
SRX3984028,-0.2931420262
SRX3984029,-0.6434765191
SRX3984031,-0.2415226358
SRX3984032,-0.2682872476
SRX3984034,0.0011109136
SRX3984035,-2.4283657106
SRX3984036,-0.8396234425
SRX3984037,-0.9129611029
SRX3984038,-0.6699942053
SRX3984039,-1.0066546225
SRX3984040,-0.3741765053
SRX3984041,-0.8776560088
SRX3984042,-1.8832426865
SRX3984043,-2.2526910864
SRX3984045,-0.41928383490000004
SRX3984046,0.0751183297
SRX3984047,-1.7018702353
SRX3984048,-1.9500706723999999
SRX3984049,-1.9402088912000002
SRX3984050,-2.0668051115
SRX3984051,-1.8187107129000002
SRX3984052,-0.4224885443
SRX3984056,-1.0407252252
SRX3984057,-1.0365091332
SRX3984058,-0.9614398093000001
