,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,ALE__GalactoseA5,1.11734765125,0.2948532011673578,2.0,0.0,0.90885495325,1.0,1.32584034925,,,,
1,ALE__GalactoseA6,3.35182564475,0.3878046227188648,2.0,2.0,3.62604492325,3.0,3.07760636625,,,,
2,ALE__GalactoseA8,1.4677653397499997,0.21883612011235476,2.0,4.0,1.3130248352499998,5.0,1.6225058442499996,,,,
3,ALE__IL_Control,-8.326672684688674e-17,0.29420233698677056,4.0,6.0,-0.0826480857500002,7.0,0.4336460692499999,8.0,-0.13558888275,9.0,-0.21540910075
4,ALE__IL_TEOH_OAc,-0.39964197174999994,0.9551496647602071,2.0,10.0,0.27575083325,11.0,-1.07503477675,,,,
5,ALE__IL_TEA_HS,0.37767828174999996,0.15163225463639446,2.0,12.0,0.2704580862500001,13.0,0.4848984772499998,,,,
6,ALE__IL_Mixed,0.17726981774999978,0.03850746199083125,2.0,14.0,0.2044987052499998,15.0,0.1500409302499998,,,,
7,ALE__IL_PP5350,0.7708451727499999,0.02842943673410577,2.0,16.0,0.79094782025,17.0,0.7507425252499997,,,,
8,ALE__IL_T8,-0.0200498827499999,0.002834983418821495,2.0,18.0,-0.0180452467499998,19.0,-0.02205451875,,,,
9,ALE__IL_T9,4.78866179375,0.050290744546853554,2.0,20.0,4.824222720250001,21.0,4.75310086725,,,,
10,ALE__IL_Control2,2.46273054075,0.287047703261174,2.0,22.0,2.66570391825,23.0,2.25975716325,,,,
11,ALE__IL_Glc+Ace,-0.21127341775000014,0.27055413565540215,2.0,24.0,-0.0199627537500002,25.0,-0.4025840817500001,,,,
12,ALE__XyloseA1,1.0796053297500001,0.05173226091626119,2.0,26.0,1.11618556225,27.0,1.04302509725,,,,
13,ALE__XyloseA2,0.93840969875,0.20426721726190653,2.0,28.0,0.7939709642500001,29.0,1.08284843325,,,,
14,ALE__XyloseA3,1.54242515275,0.0949238718759964,2.0,30.0,1.60954646625,31.0,1.47530383925,,,,
15,ALE__XyloseA4,0.8619305927499998,0.4821157335359544,2.0,32.0,1.2028378972499998,33.0,0.5210232882499999,,,,
16,Aromatic__Coumarate,0.6278207039999998,0.4579715102484495,3.0,34.0,1.1364239523333333,35.0,0.498938201333333,36.0,0.2480999583333329,,
17,Aromatic__Coumarate+ferulate,0.7094855299999994,0.29101828687926146,3.0,37.0,1.0311654073333325,38.0,0.6328072553333328,39.0,0.4644839273333327,,
18,Aromatic__Ferulate,-0.11563700833333375,0.8095616747371966,3.0,40.0,-0.9972019336666672,41.0,0.055845311333333,42.0,0.5944455973333329,,
19,Aromatic__Glucose,-2.7755575615628914e-16,0.2307016602180171,3.0,43.0,0.2662540023333331,44.0,-0.1405338026666669,45.0,-0.125720199666667,,
20,Bioreactor1__24h,0.0,0.10304718458183872,2.0,46.0,-0.072865363,47.0,0.072865363,,,,
21,Bioreactor2__S_0min,6.245004513516506e-17,0.24635459130419549,3.0,48.0,-0.2098893913333333,60.0,0.2712288416666668,72.0,-0.0613394503333333,,
22,Bioreactor2__S_15min,0.12831344333333347,0.3286535299340653,3.0,49.0,0.5078046016666669,61.0,-0.0597034663333333,73.0,-0.0631608053333332,,
23,Bioreactor2__P1_15min,-0.36893993166666655,0.33537641235466653,3.0,50.0,-0.2634357053333332,62.0,-0.7443822703333333,74.0,-0.0990018193333331,,
24,Bioreactor2__P3_15min,-0.5428407713333332,0.31627330856642394,3.0,51.0,-0.2681216693333332,63.0,-0.8885890623333332,75.0,-0.4718115823333332,,
25,Bioreactor2__P5_15min,-0.5183230413333333,0.2376924886771903,3.0,52.0,-0.6011787083333333,64.0,-0.2502922003333332,76.0,-0.7034982153333332,,
