,-0.3633769481249724,-0.302814123437477,-0.24225129874998158,-0.18168847406248617,-0.12112564937499076,-0.060562824687495354,5.551115123125783e-17,0.060562824687495465,0.12112564937499087,0.18168847406248628,0.2422512987499817,0.3028141234374771,0.3633769481249725,0.4239397728124679,0.48450259749996333,0.5450654221874587,0.6056282468749541,0.6661910715624495,0.7267538962499449,0.7873167209374403
thresh,-0.3936583604687201,0.3936583604687201,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,0,23,4155,32,0,0,0,0,0,0,0,0,0,0,1,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['pyrL'],[]
