,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A,rep15_idx,rep15_A,rep16_idx,rep16_A,rep17_idx,rep17_A,rep18_idx,rep18_A
0,aat__00m_00s,0.0,3.409427653069304,3.0,0.0,2.2179156804,6.0,-3.9258416588,12.0,1.7079259784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,1.48407627,0.6869161530351855,3.0,1.0,2.2743996346,7.0,1.0306433613,13.0,1.1471858141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,1.3088504093333335,0.7520563109045657,3.0,2.0,2.1335932499,8.0,1.1319320204,14.0,0.6610259577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,0.8135993885666667,1.3945457584690368,3.0,3.0,1.0222631934,9.0,2.0920554073,15.0,-0.673520435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,1.2117156160333333,0.5256975124676891,3.0,4.0,1.2037030624,10.0,1.7413736063,16.0,0.6900701794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,2.2203607280666664,0.8068978960862976,3.0,5.0,3.0416222555,11.0,1.4286376627,17.0,2.190822266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,-3.45899843795,2.952545295275863,2.0,18.0,-1.3712336379,71.0,-5.5467632380000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,-0.6514956156666667,3.3631911041860296,3.0,19.0,1.1014934838000001,70.0,1.4730640354,205.0,-4.5290443662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,-1.2329033002125,2.5916532043909277,8.0,20.0,-4.8710711365,32.0,1.7273684259,55.0,0.1115557076,67.0,-0.7765529294,126.0,-0.2138221372,147.0,0.0046613859,203.0,-0.20969907200000001,210.0,-5.635666646,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,0.34007850990000005,1.2096022044154564,3.0,21.0,-1.0450943252,34.0,1.1879377699,61.0,0.8773920850000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,1.6779757638125,0.6907792399608411,8.0,22.0,0.6095016209,104.0,2.6760337788,111.0,1.3666849684,133.0,2.3586737882,165.0,1.114223079,238.0,2.1106968177,265.0,1.8420417519,270.0,1.3459503056,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,1.1281255646857142,1.9663091321101493,7.0,23.0,-2.6092804008,56.0,1.2683279532,82.0,1.0348794045,118.0,3.9924053538,134.0,1.0754366789,137.0,2.119190485,227.0,1.0159194782,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,-1.8178668069750001,1.3046070810351518,4.0,24.0,-2.6655091343,101.0,-2.2797793030999998,139.0,-2.4508532169,149.0,0.12467442640000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,abx_mega__metro_dmso,0.96359202265,0.7660002747432617,4.0,25.0,1.4037584381000001,123.0,1.0745411404,155.0,-0.1493273496,191.0,1.5253958616999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,abx_mega__dmso-6,0.26728636363333336,0.3987151634609303,3.0,26.0,-0.1768753843,59.0,0.5943150238,159.0,0.3844194514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,abx_mega__chl_h2o,0.9674087939800001,1.70670816704115,5.0,27.0,2.4157369104,76.0,2.4843957288,146.0,-1.0359865702,162.0,-0.6917423857,262.0,1.6646402866,,,,,,,,,,,,,,,,,,,,,,,,,,
16,abx_mega__cst_h2o,0.37712340065,0.8155126601024177,4.0,28.0,-0.48491769770000004,94.0,1.468018737,186.0,0.3965396138,231.0,0.1288529495,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,abx_mega__tec_h2o,-3.091904530866666,1.9127989889085297,3.0,29.0,-3.134231119,49.0,-1.1582935076,260.0,-4.983188966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,abx_mega__str_h2o,-1.02631464386,3.418721846573711,5.0,30.0,-0.9781561418,77.0,-4.5159195384,172.0,-1.3911943979,259.0,4.5642444004,280.0,-2.8105475416,,,,,,,,,,,,,,,,,,,,,,,,,,
19,abx_mega__ctx_h2o,-3.545906983875,1.0301765640350922,4.0,31.0,-2.8148447451000003,40.0,-5.0723810948,138.0,-3.1102798941,192.0,-3.1861222015,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,abx_mega__phos_h2o,-1.6984014237142857,2.62292422781653,7.0,33.0,0.08459369380000001,39.0,-1.3443227484,58.0,-0.3911565423,122.0,-5.2696037029,170.0,-5.6134748589,244.0,0.4093597932,261.0,0.2357943995,,,,,,,,,,,,,,,,,,,,,,
21,abx_mega__polmyx_h2o,-1.0343126178285715,0.9742894868205914,7.0,35.0,-2.1634361758,79.0,-0.3527841903,92.0,-1.1625172582,208.0,-1.1922724667,251.0,-0.8745763547000001,263.0,0.6173206552,299.0,-2.1119225343,,,,,,,,,,,,,,,,,,,,,,
22,abx_mega__h2o-8b,-0.24993598313333334,0.13499531710487325,3.0,36.0,-0.3964508399,234.0,-0.1305940324,275.0,-0.2227630771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,abx_mega__h2o-6,0.24683945350000003,0.6363554148795539,3.0,37.0,0.339320314,214.0,-0.43069621820000004,307.0,0.8318942647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,abx_mega__thio_dmso,-1.0190467776249998,2.345846920285496,4.0,38.0,-2.1351714626,102.0,1.982888377,248.0,-3.4575294547,269.0,-0.4663745702,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,abx_mega__lzd_dmso,0.4974611987,0.6630263992710113,4.0,41.0,-0.1215180688,178.0,-0.019059475200000002,249.0,1.1752180323,309.0,0.9552043065,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,abx_mega__naoh-9,-0.5609450637,0.1662826651198249,2.0,42.0,-0.4433654636,294.0,-0.6785246638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,abx_mega__dox_dmso,-1.519703891025,2.833610104201482,8.0,43.0,0.2854025636,142.0,1.2778772833,166.0,-1.5407814355,177.0,0.034864812700000004,221.0,0.3877547563,256.0,-6.1404822048,282.0,-0.7964412022,305.0,-5.6658257016,,,,,,,,,,,,,,,,,,,,
