,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,Chrom__sac_log,-0.6120839739737369,0.03702764887267692,2.0,0.0,-0.5859014723644727,1.0,-0.6382664755830012,,
1,Chrom__sac_sta,0.1556816290130265,0.13304925063046064,2.0,2.0,0.24976165636561376,3.0,0.06160160166043927,,
2,Chrom__sac_MW001,4.432218481120742e-16,0.017498515903342126,2.0,4.0,0.012373319255954307,5.0,-0.01237331925595342,,
3,Chrom__sac_fadR,-0.5215747363206105,0.0077592231014106325,2.0,6.0,-0.5160881370488637,7.0,-0.5270613355923572,,
4,FadR__wt_p,0.0,0.6409409607925508,2.0,8.0,-0.4532136997166338,9.0,0.4532136997166338,,
5,FadR__ko_p,0.1693646929780943,1.0218191791256404,2.0,10.0,-0.5531705777281175,11.0,0.8918999636843061,,
6,GDGT__75_2.4_log,0.0,0.43861971987416304,3.0,12.0,0.25408128101238514,27.0,-0.5064734878478774,50.0,0.25239220683549224
7,GDGT__80_3.5_stat,-1.7805848213777817,0.30896336364470356,3.0,13.0,-2.0618924575643267,20.0,-1.8299517138452348,42.0,-1.4499102927237832
8,GDGT__80_2.4_log,-0.18336320961435634,0.03876063355992394,3.0,14.0,-0.2274403880679348,37.0,-0.16805429115553586,41.0,-0.1545949496195984
9,GDGT__75_3.5_stat,-1.5768234071493348,0.1819283290735584,3.0,15.0,-1.452886904486859,24.0,-1.7856852403701249,28.0,-1.4918980765910206
10,GDGT__80_1.6_stat,-1.4899765085290122,0.553292001164263,3.0,16.0,-2.1247370714267504,17.0,-1.2353760757153918,33.0,-1.1098163784448944
11,GDGT__75_2.4_stat,-1.138526510152425,0.2655102031429581,3.0,18.0,-1.262916932947876,26.0,-1.3190058442072283,31.0,-0.8336567533021704
12,GDGT__80_2.4_stat,-1.280165018026792,0.014554943397852746,3.0,19.0,-1.2732172016065402,29.0,-1.270385916670878,30.0,-1.2968919358029585
13,GDGT__80_1.6_log,-0.9822348945569939,0.05005576627496045,2.0,21.0,-0.9468401227864804,39.0,-1.0176296663275073,,
14,GDGT__65_3.5_stat,-1.3833320549137973,0.1047060485709639,3.0,22.0,-1.461909650744273,23.0,-1.4236204376628168,34.0,-1.264466076334302
15,GDGT__75_1.6_stat,-1.4339977044887615,0.31395366690226745,3.0,25.0,-1.1242612502439826,32.0,-1.4257267222061651,38.0,-1.752005141016137
16,GDGT__75_1.6_log,-1.9066096779024424,0.07590611312874565,2.0,35.0,-1.8529359505755931,36.0,-1.9602834052292917,,
17,GDGT__65_2.4_stat,-0.628568957854144,0.1341596997056861,3.0,40.0,-0.7099799019411268,46.0,-0.7020038321491384,49.0,-0.4737231394721668
18,GDGT__65_2.4_log,-0.5072670029094913,0.5147411808028747,3.0,43.0,-0.01970072710852477,44.0,-1.0454441425160548,47.0,-0.4566561391038944
19,GDGT__80_3.5_log,-1.0252089380113556,0.2645587746438255,3.0,45.0,-0.8100123283623875,51.0,-0.9450330176670619,52.0,-1.3205814680046168
20,GDGT__65_1.6_log,-1.6051435342403169,0.30775223522286066,3.0,48.0,-1.9079572190258496,53.0,-1.2926797375902972,54.0,-1.614793646104804
21,NutLim__t0,0.0,0.026515125107955805,2.0,55.0,0.01874902476784524,56.0,-0.01874902476784524,,
22,NutLim__t05,0.34615025012211537,0.30224306037946996,3.0,57.0,0.3733426185570332,58.0,0.031229823813644583,59.0,0.6338783079956682
23,NutLim__t1,0.1772045081350996,0.28988258981213566,3.0,60.0,-0.1485146209904924,61.0,0.2732643528823129,62.0,0.4068637925134784
24,NutLim__t15,0.13499026579436976,0.14153127646829852,3.0,63.0,-0.011539060227115705,64.0,0.14558141222503804,65.0,0.27092844538518696
25,NutLim__t2,0.0690125325010366,0.04477324182797818,3.0,66.0,0.035566065336442236,67.0,0.05159424357126064,68.0,0.11987728859540693
26,NutLim__t4,-0.5707586498615527,0.27048793499698787,2.0,69.0,-0.7620225029270689,70.0,-0.3794947967960365,,
27,UV_irr__wt0,-5.93275428784068e-16,0.030124147664210447,3.0,71.0,0.008575679646892098,72.0,-0.03348214682739137,73.0,0.02490646718049749
28,UV_irr__wt1,0.021708733600784846,0.15142494365830436,3.0,74.0,-0.08388427812409828,75.0,-0.04618900426062389,76.0,0.1951994831870767
29,UV_irr__wt2,0.3076410336353235,0.04981711965082733,3.0,77.0,0.2528129908402041,78.0,0.31998323686959385,79.0,0.35012687319617264
30,UV_irr__mut0,0.6010355191619944,0.16661892954016191,3.0,80.0,0.5805855903334463,81.0,0.4455854462613793,82.0,0.7769355208911577
31,UV_irr__mut1,0.7590230038155337,0.21859368597215523,3.0,83.0,0.9072263940828798,84.0,0.8618676731029522,85.0,0.5079749442607691
32,UV_irr__mut2,1.247253145313937,0.15807052438715263,3.0,86.0,1.3563670601226059,87.0,1.0659803409275683,88.0,1.319412034891637
33,YtrA__overexpr,0.5291538967844431,0.13991225251050932,3.0,89.0,0.4072297340460276,90.0,0.4983210310815665,91.0,0.6819109252257354
34,YtrA__wt,9.25185853854297e-18,0.23112863079926055,3.0,92.0,-0.13108288645480834,93.0,0.266870531126167,94.0,-0.13578764467135862
