,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,0.0,0.09952764599028661,3.0,0.0,-0.11394716740000001,1.0,0.044020414300000005,2.0,0.0699267531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,-1.2000516808,0.42886688277848434,3.0,3.0,-1.4700334172,4.0,-1.4245871672,5.0,-0.705534458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,-1.6099445652,0.09851413707207801,3.0,6.0,-1.7016961149,7.0,-1.6223034454,8.0,-1.5058341353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,2.64338815386942e-18,0.1617553538169507,21.0,9.0,0.1201034264,10.0,0.0183917839,11.0,-0.18605195830000001,12.0,-0.032845142800000005,13.0,0.0520722432,14.0,0.12626003360000002,15.0,-0.1186151879,16.0,-0.3325181267,17.0,-0.2765417,18.0,-0.1596887726,19.0,-0.1307540183,20.0,-0.0581898319,21.0,0.0445488249,22.0,0.014163097900000001,23.0,0.14449330300000002,24.0,0.32968677,25.0,0.117171063,26.0,0.2122309684,27.0,0.1008717698,28.0,-0.0483874623,29.0,0.06359891670000001
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,-0.38800816536190474,0.32904452180532134,21.0,30.0,-0.4549912515,31.0,-0.6230848139,32.0,-0.6237361971000001,33.0,-0.3933404003,34.0,-0.33881259280000003,35.0,-0.1608056358,36.0,0.2047941372,37.0,-0.3319674434,38.0,-0.3441080259,39.0,-0.1780982223,40.0,-0.3779902551,41.0,-0.6153615136,42.0,-0.2826306152,43.0,-0.5700348463,44.0,-0.6575667274,45.0,-0.42003669260000004,46.0,-1.3791773564,47.0,-0.5244026547,48.0,0.0100272016,49.0,0.0766425626,50.0,-0.16349012970000001
5,WT_vs_Del_ccpA__THY_None_WT_exponential,-2.8912057932946783e-19,0.05964531048521616,3.0,51.0,-0.055949893,52.0,0.062756697,53.0,-0.0068068040000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,-0.10300186880000001,0.11884105533211331,4.0,54.0,0.0682440524,55.0,-0.20676979310000002,56.0,-0.1367693573,57.0,-0.1367123772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,-6.505213034913027e-19,0.02798474691698427,4.0,58.0,0.0364159533,59.0,-0.0246523199,60.0,-0.019042138,61.0,0.0072785046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,0.00468189275,0.014161293061958085,4.0,62.0,0.0120724182,63.0,-0.0073084796,64.0,0.0209935697,65.0,-0.0070299373000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,-0.05249113235,0.03195864068150965,4.0,66.0,-0.0962014175,67.0,-0.0492261905,68.0,-0.0450140947,69.0,-0.0195228267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,WT_vs_Del_covR__THY_None_covS-T284A_late-exponential,-0.00302526395,0.02289719370957344,4.0,70.0,0.0219168986,71.0,0.0055882832,72.0,-0.0323240402,73.0,-0.0072821974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,WT_vs_Del_dahA__THY_None_WT_mid-exponential,1.6666666889190534e-11,0.10504624543705814,6.0,74.0,-0.086135101,75.0,-0.059950608700000005,76.0,-0.002841829,86.0,-0.0216343695,88.0,0.2059839638,90.0,-0.0354220555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,WT_vs_Del_dahA__THY_None_WT_early-stationary,-0.5078378021833333,0.13208874487469754,6.0,77.0,-0.47441986700000005,78.0,-0.43932345,79.0,-0.2962842531,87.0,-0.5920265632,89.0,-0.663075635,91.0,-0.5818970448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,WT_vs_Del_dahA__THY_None_Del_dahA_mid-exponential,0.2070460218,0.06340659860290224,3.0,80.0,0.2072039203,82.0,0.2703735237,84.0,0.1435606214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,WT_vs_Del_dahA__THY_None_Del_dahA_early-stationary,-0.8622674642333333,0.09716007925512525,3.0,81.0,-0.8552789032,83.0,-0.768790352,85.0,-0.9627331375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,WT_vs_Del_fabT__THY_35°C_WT_mid-exponential_OD1.0,0.0,0.04355505419016968,3.0,92.0,-0.0167405487,93.0,-0.0327011058,94.0,0.0494416545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,WT_vs_Del_fabT__THY_35°C_Del_fabT_mid-exponential_OD1.0,-0.30783539990000003,0.013065123073346499,3.0,95.0,-0.3222079346,96.0,-0.2966779708,97.0,-0.30462029430000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,WT_vs_Del_fabT__THY_40°C_WT_mid-exponential_OD1.0,-0.2021056079,0.022608423697932815,3.0,98.0,-0.22820911060000001,99.0,-0.18936398910000002,100.0,-0.188743724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,WT_vs_Del_fabT__THY_40°C_Del_fabT_mid-exponential_OD1.0,-0.3484035902666667,0.06468220093813441,3.0,101.0,-0.2955246878,102.0,-0.4205229427,103.0,-0.3291631403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,WT_vs_Del_fabT__THY_35°C_WT_stationary,-0.9100256055666667,0.05667773626866546,3.0,104.0,-0.8477393379,105.0,-0.9237709972,106.0,-0.9585664816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,WT_vs_Del_fabT__THY_35°C_Del_fabT_stationary,-0.4532202528,0.04650685665020054,3.0,107.0,-0.4009243368,108.0,-0.4899389531,109.0,-0.46879746850000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,WT_vs_Del_fabT__THY_40°C_WT_stationary,-0.7431508605333333,0.033167573381806585,3.0,110.0,-0.7243607614,111.0,-0.7814472432,112.0,-0.7236445770000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,WT_vs_Del_fabT__THY_40°C_Del_fabT_stationary,-0.5586216063666667,0.09896432303861144,3.0,113.0,-0.4486762298,114.0,-0.5866137857,115.0,-0.6405748036000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
