,USA300HOU_RS03705
USA300_LAC_U01-Set001_CAMHB_PreCulture_1,6.418224129
USA300_LAC_U01-Set001_CAMHB_Control_1,6.189481211
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_1,6.2185411837
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_1,6.4931985843
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_1,6.6083017148
USA300_LAC_U01-Set001_CAMHB_PreCulture_2,6.3498017237
USA300_LAC_U01-Set001_CAMHB_Control_2,6.2607497035
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_2,6.3353719537
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_2,6.5727061108000004
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_2,6.7055121167
USA300_TCH1516_U01-Set000_CAMHB_Control_1,5.6898805216
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_1,5.8704574285
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_1,5.8305714629
USA300_LAC_U01-Set001_R10LB_PreCulture_1,7.80985838
USA300_LAC_U01-Set001_R10LB_PreCulture_2,7.695542511
USA300_LAC_U01-Set001_R10LB_Control_1,7.1076305955
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_1,7.1831236598
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_1,7.4298180751
USA300_LAC_U01-Set001_R10LB_Control_2,7.0929332283
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_2,7.0955179237
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_2,7.3223745742
USA300_TCH1516_U01-Set000_R10LB_Control_1,7.0990781664
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_1,6.5682204876
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_1,6.9678749616
USA300_TCH1516_U01-Set000_R10LB_Control_2,7.5012146502
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_2,6.6342225866
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_2,6.9399253992
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_1,6.7278294133
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_2,6.7270372926
USA300_TCH1516_U01-Set000_CAMHB_Control_2,5.9071098395
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_2,5.6617421991
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_2,5.8833972555
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_1,6.1936596724
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_2,6.1285349925
USA300_LAC_U01-Set004_CAMHB_Control_1,6.620767055
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_1,6.6042462968999995
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_1,6.7211174466
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_1,7.2108268088
USA300_LAC_U01-Set004_CAMHB_Control_2,6.5340588452
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_2,6.7926262668
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_2,6.6253636496
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_2,7.2198588435
USA300_LAC_U01-Set004_R10LB_Control_1,7.8089390678
USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_1,7.7625599039
USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_1,7.9417392588
USA300_LAC_U01-Set004_R10LB_Control_2,7.9909814215
USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_2,7.7896725867
USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_2,7.8757735811
USA300_TCH1516_U01-Set003_CAMHB_Control_2,6.1316657339
USA300_TCH1516_U01-Set003_CAMHB_0.45ug/mLVancomycin_2,6.0568777585
USA300_TCH1516_U01-Set003_CAMHB_0.65ug/mLVancomycin_2,5.7366472807
USA300_TCH1516_U01-Set003_CAMHB_0.7ug/mLVancomycin_2,4.9430000801
USA300_TCH1516_U01-Set003_CAMHB_Control_3,6.0107623184
USA300_TCH1516_U01-Set003_CAMHB_0.45ug/mLVancomycin_3,6.0898535779
USA300_TCH1516_U01-Set003_CAMHB_0.65ug/mLVancomycin_3,5.3782989417
USA300_TCH1516_U01-Set003_CAMHB_0.7ug/mLVancomycin_3,4.9058711892
USA300_LAC_ICA-Set001_R10LB_Control_1,6.9367811996
USA300_LAC_ICA-Set001_R10LB_Control_2,6.892486261
USA300_LAC_ICA-Set001_R10LB_1.5mMIle_1,6.836937445
USA300_LAC_ICA-Set001_R10LB_1.5mMIle_2,6.6070110968
USA300_LAC_ICA-Set001_R10LB_4percentNaCl_1,6.8128150414
USA300_LAC_ICA-Set001_R10LB_4percentNaCl_2,6.8943628195
USA300_LAC_ICA-Set001_R10LB_5.5pH_1,6.6715048577000005
USA300_LAC_ICA-Set001_R10LB_5.5pH_2,6.5360652162
USA300_TCH1516_BK-Set001_THB_Control_1,5.7627492919000005
USA300_TCH1516_BK-Set001_THB_Control_2,6.3220000089
USA300_TCH1516_BK-Set001_THB_0.25ug/mLLinezolid_1,6.7060728601
USA300_TCH1516_BK-Set001_THB_0.25ug/mLLinezolid_2,6.3777669184
USA300_TCH1516_BK-Set001_THB_2.5ug/mLNafcillin_1,7.2182224108
USA300_TCH1516_BK-Set001_THB_2.5ug/mLNafcillin_2,6.5096653326
USA300_TCH1516_BK-Set001_THB_0.5ug/mLVancomycin_1,6.5131315561
USA300_TCH1516_BK-Set001_THB_0.5ug/mLVancomycin_2,6.4459187454
USA300_LAC_ICA-Set002_CAMHB_25mMNaCHO3_1,6.8061526488
USA300_LAC_ICA-Set002_CAMHB_25mMNaCHO3_2,6.8434918342
USA300_LAC_ICA-Set002_CAMHB_2gLglucose_1,6.3636943337
USA300_LAC_ICA-Set002_CAMHB_2gLglucose_2,6.4561285563
USA300_LAC_ICA-Set002_CAMHB_Control_1,5.6429545115
USA300_LAC_ICA-Set002_CAMHB_Control_2,5.8169445643
USA300_LAC_ICA-Set002_R10LB_25ugmLadenine_1,7.2683695297
USA300_LAC_ICA-Set002_R10LB_25ugmLadenine_2,7.2209770972
USA300_LAC_ICA-Set002_R10LB_25ugmLguanine_1,6.7349748562
USA300_LAC_ICA-Set002_R10LB_25ugmLguanine_2,6.7924907141
USA300_SNFM1_ICA-Set002_CAMHB_Control_1,5.9546687859
USA300_SNFM1_ICA-Set002_CAMHB_Control_2,5.8496295219
USA300_SNFM1_ICA-Set002_R10LB_Control_1,7.1531754902
USA300_SNFM1_ICA-Set002_R10LB_Control_2,7.1296483666
USA300_SNFR19_ICA-Set002_CAMHB_Control_1,6.2096313751
USA300_SNFR19_ICA-Set002_CAMHB_Control_2,6.1111786161
USA300_SNFR19_ICA-Set002_R10LB_Control_1,6.8597826073
USA300_SNFR19_ICA-Set002_R10LB_Control_2,6.7252553368
USA300_TCH1516_ICA-Set002_CAMHB_Control_1,6.0867023558
USA300_TCH1516_ICA-Set002_CAMHB_Control_2,5.8581561793
USA300_TCH1516_ICA-Set002_R10LB_Control_1,7.131565168
USA300_TCH1516_ICA-Set002_R10LB_Control_2,7.1860180931
USA300_LAC_ICA-Set002_R10LBnoGlu_1gLmaltose_2,7.0056335808
USA300_LAC_ICA-Set002_CAMHB_0.0195ug/mLMupirocin_1,6.6826038778
USA300_LAC_ICA-Set002_R10LBnoGlu_1gLmaltose_1,6.883319671
USA300_LAC_ICA-Set002_CAMHB_0.0195ug/mLMupirocin_2,6.8951207106
USA300_TCH1516_ICA-Set003_250nMParaquat_1,6.3937842973
USA300_TCH1516_ICA-Set003_250nMParaquat_2,6.184218701
USA300_TCH1516_ICA-Set003_2gLGalactose_1,6.0845518213
USA300_TCH1516_ICA-Set003_2gLGalactose_2,6.1227790431
USA300_TCH1516_ICA-Set003_2gLPyruvate_1,6.3544517446
USA300_TCH1516_ICA-Set003_2gLPyruvate_2,6.4537806697
USA300_TCH1516_ICA-Set003_Control_1,6.6908004017
USA300_TCH1516_ICA-Set003_Control_2,6.502693875
USA300_TCH1516_ICA-Set003_StationaryPhase_1,6.5408168914
USA300_TCH1516_ICA-Set003_StationaryPhase_2,6.4795571078
