,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X
0,Control__wt_glc,4.54020246455,0.2599058367699568,2.0,0.0,4.7239836442000005,1.0,4.3564212849,,,,,,,,
1,Fur__wt_dpd,5.2884163226,0.10923256862335604,2.0,2.0,5.2111772326,3.0,5.3656554126,,,,,,,,
2,Fur__wt_fe,4.734494629349999,0.0691887128672481,2.0,4.0,4.7834184374,5.0,4.6855708213,,,,,,,,
3,Fur__delfur_dpd,5.24496433675,0.1962003262324808,2.0,6.0,5.1062297556,7.0,5.3836989179,,,,,,,,
4,Fur__delfur_fe2,4.65258730215,0.1776077301072684,2.0,8.0,4.5269996718000005,9.0,4.7781749325,,,,,,,,
5,Acid__wt_ph5,5.0926205903,0.09885289741205194,2.0,10.0,5.0227210362,11.0,5.1625201444,,,,,,,,
6,Acid__delgadx_ph5,4.08636103075,0.14840383877228833,2.0,12.0,3.98142367,13.0,4.1912983915,,,,,,,,
7,Acid__delgadw_ph5,4.76271770255,0.17748527872891454,2.0,14.0,4.6372166584,15.0,4.8882187467,,,,,,,,
8,Acid__delgade_ph5,5.5670531875,0.02291062061774559,2.0,16.0,5.5832534427,17.0,5.5508529323,,,,,,,,
9,Oxidative__wt_pq,3.78101179155,0.06949207129302923,2.0,18.0,3.7318734767,19.0,3.8301501064,,,,,,,,
10,Oxidative__deloxyr_pq,3.9405035227000003,0.31608030250389585,2.0,20.0,4.164006048,21.0,3.7170009974,,,,,,,,
11,Oxidative__delsoxr_pq,4.2304569580999996,0.20357759086745755,2.0,22.0,4.0865058631,23.0,4.3744080531,,,,,,,,
12,Oxidative__delsoxs_pq,4.415638168999999,0.13055000440682565,2.0,24.0,4.3233253756,25.0,4.5079509624,,,,,,,,
13,Nac/NtrC__wt_csn,5.58056030065,0.1970957451661492,2.0,26.0,5.4411925627,27.0,5.7199280386,,,,,,,,
14,Nac/NtrC__wt_cytd,2.78731911485,0.41981614057196304,2.0,28.0,3.0841739546999998,29.0,2.490464275,,,,,,,,
15,Nac/NtrC__wt_gln,4.27767004715,0.18724761305190907,2.0,30.0,4.1452659902,31.0,4.4100741041,,,,,,,,
16,Nac/NtrC__bw_delnac_csn,5.37447380895,0.9110428601306927,2.0,32.0,6.0186783933,33.0,4.7302692246,,,,,,,,
17,Nac/NtrC__bw_delnac_cytd,3.83425345795,0.2776752147964486,2.0,34.0,4.0305994853,35.0,3.6379074306,,,,,,,,
18,Nac/NtrC__bw_delnac_gln,5.0942382025,0.21815846333865546,2.0,36.0,4.9399768737,37.0,5.2484995313,,,,,,,,
19,Nac/NtrC__bw_delnac_nh4,3.7566794878499996,0.6093788951181357,2.0,38.0,3.3257835388,39.0,4.1875754369,,,,,,,,
20,Misc__wt_no_te,5.697654028,0.9002552358949301,2.0,40.0,6.3342306101,41.0,5.0610774459,,,,,,,,
21,Misc__bw_delcbl,4.840581757400001,0.24306573317199848,2.0,42.0,4.6687083292,43.0,5.0124551856,,,,,,,,
22,Misc__bw_delfabr,3.7321437730500002,0.5189016800748235,2.0,44.0,3.3652248763,45.0,4.0990626698,,,,,,,,
23,Misc__bw_delfadr,4.3382880583,0.18290572236200836,2.0,46.0,4.2089541817,47.0,4.4676219349,,,,,,,,
24,Misc__nitr_031,5.1950420209,,1.0,48.0,5.1950420209,,,,,,,,,,
25,Omics__wt_glu,4.5735141022,0.2857867713570789,2.0,49.0,4.7755958662,50.0,4.3714323382,,,,,,,,
26,Omics__wt_gly,3.50121197995,0.4237002413514682,2.0,51.0,3.2016106661,52.0,3.8008132938,,,,,,,,
27,Omics__wt_thr,3.1641685389000003,0.3039090413464818,2.0,53.0,2.9492723949,54.0,3.3790646829,,,,,,,,
28,Omics__bw_ac,3.9915354533,0.1384048664273532,2.0,55.0,4.0894024729,56.0,3.8936684337000003,,,,,,,,
29,Omics__bw_fum,2.2501463982,0.03850959759473164,2.0,57.0,2.2229160006,58.0,2.2773767958,,,,,,,,
30,Omics__bw_glc,5.09265736455,0.06640169957246216,2.0,59.0,5.0457042725,60.0,5.1396104566,,,,,,,,
