,PP_3983
SRX8894563,0.35805066025
SRX8894564,0.1639827732499998
SRX8894565,-0.6562801937499998
SRX8894566,-0.7240198197499996
SRX8894567,-0.0041678977499994
SRX8894568,0.0673172692500001
SRX8245718,-0.1381664437500003
SRX8245719,-0.0015700497499997
SRX8245720,-0.08544734075
SRX8245721,0.2251838342500001
SRX8245722,0.1627977542500005
SRX8245723,0.3816770072500004
SRX8245724,-0.16563183375
SRX8245725,0.2401644272499998
SBRG_IL__IL3__1,0.5978814322500003
SBRG_IL__IL3__2,0.6123794482500005
SRX8245728,-0.3884358897500002
SRX8245729,-0.32000892775
SRX8245730,0.2298524202500003
SRX8245731,0.0670311372499998
SRX8245732,0.2412395482500002
SRX8245733,0.2873533852500003
SBRG_IL__wt__1,0.2947263182500004
SBRG_IL__wt__2,0.4196873562499998
SRX8245726,0.0137924762499999
SRX8245727,0.3173644962499997
SRX8894553,0.1095750002500004
SRX8894554,-0.1735804647499996
SRX8894555,0.2149726712499999
SRX8894556,0.1078979552500003
SRX8894557,0.3010977762499998
SRX8894558,0.12036659425
SRX8894559,0.25480933525
SRX8894560,0.2193103772500002
SBRG_UNeb__coum__1,0.1952507836666663
SBRG_UNeb__coum__2,0.3886191686666658
SBRG_UNeb__coum__3,0.5297775756666665
SBRG_UNeb__coumferul__1,0.771090613666666
SBRG_UNeb__coumferul__2,0.6192006746666658
SBRG_UNeb__coumferul__3,0.7053017286666661
SBRG_UNeb__ferulate__1,0.5546309386666657
SBRG_UNeb__ferulate__2,0.3583430456666665
SBRG_UNeb__ferulate__3,0.1982800156666657
SBRG_UNeb__glc__1,0.045442438666666
SBRG_UNeb__glc__2,-0.3162445723333338
SBRG_UNeb__glc__3,0.2708021336666659
SRX5659920,-0.1677498479999997
SRX5659925,0.1677498479999997
SRX5704140,0.3929624903333328
SRX5704141,-0.5379447846666663
SRX5704142,-0.524861019666667
SRX5704143,-0.1768167316666664
SRX5704144,-0.0970052416666664
SRX5704145,0.0715804433333335
SRX5704146,-0.4671374836666668
SRX5704147,0.1828844603333337
SRX5704148,0.1415864043333332
SRX5704149,0.0940474253333336
SRX5704150,-0.2513133566666665
SRX5704151,-0.895189000666667
SRX5704152,-0.836359445666667
SRX5704153,-1.1999046886666669
SRX5704154,-0.3589426356666667
SRX5704155,-1.0726483306666663
SRX5704156,-0.6448727886666665
SRX5704157,0.2957027373333334
SRX5704158,0.1543857153333334
SRX5704159,0.060829146333333
SRX5704160,-0.4168611376666664
SRX5704161,-0.1184052346666666
SRX5704162,0.1097515133333333
SRX5704163,-0.3043551786666665
SRX5704164,0.4433969553333332
SRX5704165,-0.3912197996666666
SRX5704166,-0.0719583166666666
SRX5704167,-0.7642322976666671
SRX5704168,-0.6388846076666663
SRX5704169,-0.0896589216666665
SRX5704170,-0.2461587386666668
SRX5704171,-0.0638463156666668
SRX5704172,0.4764907353333329
SRX5704173,-0.6572892226666669
SRX5704174,0.1277123513333329
SRX5704175,0.2900512923333336
SRX4552613,-0.0022072765000009
SRX4552614,0.0379877084999993
SRX4552615,-0.0242809415000007
SRX4552616,-0.2798657165000007
SRX4552617,-0.6330059475000009
SRX4552618,-0.6637431255000008
SRX4552619,-0.0688444705000002
SRX4552621,0.0688444704999993
SRX4552622,0.1691859654999996
SRX4552623,0.1299892494999994
SRX4552624,-0.5201630655000002
SRX7195897,0.1802149366666663
SRX7195898,0.0004377006666667
SRX7195899,-0.180652637333333
SRX7195900,0.0739346566666663
SRX7195901,0.2187343926666667
SRX7195902,0.0352358556666665
SRX801088,-0.1282945435
SRX801089,0.1282945435
SRX801090,0.1519245924999994
SRX801091,0.1640624634999996
