,A,Zur
codY:codYF71Y:2,17.934135657782207,-0.2544740789555364
decay:wt:1,0.5091040255692139,0.3261714818512642
decay:wt:2,-0.019230709654581842,0.028536637509794183
decay:wt:3,-0.4898733159145883,-0.3547081193610566
decay:delpnpA:1,3.2568240182134414,-1.5029742942298894
decay:delpnpA:2,3.112244767522981,-1.027396788067457
decay:delpnpA:3,2.5619655331610063,-0.7295037363637559
ecm_tasA:deltasA:1,0.11878455383829252,0.2188697732683078
ecm_tasA:deltasA:2,0.5039470523901164,0.11261564594741726
ecm_tasA:deltasA:3,-0.04063353118075125,0.07247956540772726
ecm_tasA:delcssRS:1,0.2409150686832252,0.30399046945324226
ecm_tasA:delcssRS:2,0.31750871084395776,0.4916059769623367
ecm_tasA:delcssRS:3,0.3322412362226028,0.35433879170252336
ecm_tasA:wt:1,0.11430052115289745,0.0524259780605405
ecm_tasA:wt:2,-0.11430052115289087,-0.05242597806053961
heatshock:wt_37C:1,0.9915298404245436,0.100196247885199
heatshock:wt_37C:2,0.5990971953295915,-0.07656900029774505
heatshock:wt_37C:3,-1.5906270357541468,-0.023627247587453937
heatshock:wt_48C:1,-2.1266980082432987,0.3523462499449748
heatshock:wt_48C:2,-0.4631480928113706,0.4508301665298946
heatshock:wt_48C:3,-2.273737244515014,0.3633291817181581
heatshock:wt_53C:1,-0.5317314046887229,0.6820274979709824
heatshock:wt_53C:2,1.0258134072516891,0.8075833926776843
heatshock:wt_48_53C:1,-1.0538181345736048,0.9726102111523796
heatshock:wt_48_53C:2,-1.0806349085664373,1.0081433872580865
heatshock:wt_48_53C:3,-1.2482129082772782,1.1462576967094238
heatshock:delrelA_37C:1,-2.3210333586127945,0.2249496482417106
heatshock:delrelA_37C:2,-4.021373588181056,0.2224842389497708
heatshock:delrelA_48C:1,-1.4206603250236989,0.2657923752638558
heatshock:delrelA_48C:2,-1.7131253719991708,-0.24849260043296614
heatshock:delrelA_48C:3,0.020439211012540717,0.17653562475501428
heatshock:ppGpp_null_37C:1,-0.9056842311077009,0.4538562501046277
heatshock:ppGpp_null_37C:2,1.6707325209625228,0.2512878911256804
heatshock:ppGpp_null_37C:3,-0.2878726119262592,0.20798097663251536
heatshock:ppGpp_null_48C:1,-1.029692105442462,0.7207684225533884
heatshock:ppGpp_null_48C:2,-1.0968420210032523,0.8806049727884444
heatshock:ppGpp_null_48C:3,-0.16639901927510606,0.4970885736200055
ldar:yfiJKplus:1,-4.119269493660236,-0.5256749916247436
ldar:yfiJKplus:2,-5.267265994284711,-0.9026192284345608
ldar:yfiJ_A152E:1,-5.185694429905019,-0.3081251515212564
ldar:yfiJ_A152E:2,-4.388378245417133,-1.0126908046586909
ldar:wt:1,0.09959484706646657,0.09672277581022737
ldar:wt:2,-0.18962608685590368,-0.027063243602015064
ldar:wt:3,0.0900312397894319,-0.06965953220820964
mk7:shake:1,-0.08658170539236544,0.031541765423713564
mk7:shake:2,0.026425552911904196,0.004709645820582864
mk7:shake:3,0.2189509156916324,0.02845427830733005
mk7:shake:4,-0.1587947632111971,-0.06470568955162648
mk7:static:1,1.4068317572389883,-2.005331986158738
mk7:static:2,0.7304084236482672,-2.0282030566697467
mk7:static:3,4.14552144876858,-1.5901637981514174
mk7:static:4,4.316554565207459,-1.6172689073350277
nusA:nusA_induced:1,-0.09237725189394967,-0.15142759315715448
nusA:nusA_induced:2,-0.3625672535405379,-0.36866730694656535
nusA:nusA_induced:3,0.07324543962332855,-0.5784642079801037
nusA:nusA_induced:4,0.9961696760774948,-0.031867129465863016
nusA:nusA_induced:5,-0.15771805202714534,-0.03045124158084533
nusA:nusA_induced:6,0.9574650424764046,0.11848223475482288
nusA:no_nusA:1,-0.1274891488395042,0.1449712476033156
nusA:no_nusA:2,-0.1593497349024159,-0.3884498123962201
nusA:no_nusA:3,-0.44048373858481216,0.11616846304719974
nusA:no_nusA:4,0.8904790487605279,-0.015164361479574671
nusA:no_nusA:5,-0.2989387148876783,0.04541851174385503
nusA:no_nusA:6,0.1357822884539263,0.09705595148142088
pamR:wt_exp:1,0.08426550093949993,0.08116178475313518
pamR:wt_exp:2,-0.08426550093948787,-0.08116178475313429
pamR:delydhC_exp:1,3.086159262513571,-0.8388433130698258
pamR:delydhC_exp:2,1.7132157029866426,0.4051398510631321
pamR:delydhC_exp:3,0.8011277795737421,0.4167085004260471
pamR:wt_stat:1,-6.114101462004983,-0.9323503086801984
pamR:wt_stat:2,-6.088357561792692,-1.1810588271318654
pamR:wt_stat:3,-5.094673854841774,-0.8167780096561845
pamR:delydhC_stat:1,-4.843183750131369,-1.0370175959113208
pamR:delydhC_stat:2,-4.462276963919288,-1.395032150269648
rho_strains:ncib3610:1,-0.05991219060529587,0.027866488886536974
rho_strains:ncib3610:2,0.059912190605291925,-0.027866488886537862
rho_strains:ncib3610_delrho:1,0.06405620043530462,0.1298528665628531
rho_strains:ncib3610_delrho:2,0.9125274786222959,0.19990774870527786
rnase_j1:delrnjA:1,-0.21118627744906115,-0.10986009416960664
rnase_j1:delrnjA:2,-0.071991948430935,-0.6813092623158674
rnase_j1:delrnjA:3,-0.2854523237282028,-0.9601435454494354
rnase_j1:wt:1,-0.08055713410717442,0.0017658802277260575
rnase_j1:wt:2,-0.0437563979726694,0.11114062544632476
rnase_j1:wt:3,0.12431353207983405,-0.1129065056740508
sigI:delrsgI_37C:1,0.3395155285721538,-0.05661675028511936
sigI:delrsgI_37C:2,-0.5001258631551789,-0.37462514729487584
sigI:delrsgI_37C:3,-0.058132199281725326,0.08492897440288605
sigI:delrsgI_52C:1,-0.024155041505637232,0.9668434673506489
sigI:delrsgI_52C:2,-0.9416023123424097,0.6147879848467186
sigI:delrsgI_52C:3,0.5429399520123596,0.32143548732279825
sigI:delrsgI_sigI_37C:1,0.1528160276230338,0.1045031545037931
sigI:delrsgI_sigI_37C:2,-0.7393157903545999,0.03151226474962865
sigI:delrsgI_sigI_37C:3,0.46509697621507,0.2565812862843
sigI:delrsgI_sigI_52C:1,-0.28049292071756105,0.5949785342577512
sigI:delrsgI_sigI_52C:2,0.922831966016096,0.3255706426185085
sigI:delrsgI_sigI_52C:3,0.3205780926752183,0.5386485784357351
sigI:wt_37C:1,-0.13197071445617886,-0.15624134682207735
sigI:wt_37C:2,0.5600832712581164,0.4158297965920097
sigI:wt_37C:3,-0.4281125568019308,-0.25958844976993056
sigI:wt_52C:1,-0.2299493816692508,0.2481130691067737
sigI:wt_52C:2,0.360002178055565,0.5432036195073859
sigI:wt_52C:3,-1.5867648518145976,0.389821764688322
spbeta:spbeta_nopep_20m:1,-1.4240041957664022,1.3901064297983992
spbeta:spbeta_pep_20m:1,-2.0165796291354807,1.5031328354624502
spbeta:spbeta_nopep_20m:2,-0.9096280796286828,1.6818037017435472
spbeta:spbeta_pep_20m:2,-0.527986228003571,1.8009428179891458
spbeta:phi3T_pep_10m:1,0.023554686312010957,-0.282639681083797
spbeta:phi3T_pep_20m:1,0.5744525740887663,-0.19235104411456927
spbeta:phi3T_nopep_10m:1,0.5784991466830809,-0.4155108713042699
spbeta:phi3T_nopep_20m:1,0.6645143793150716,-0.2915595407675644
spbeta:phi3T_pep_10m:2,-0.4000468849761949,0.12436870341404747
spbeta:phi3T_pep_20m:2,-0.40833563892921576,-0.3843566329450061
spbeta:phi3T_nopep_10m:2,0.4287912662079005,0.22736443113296545
spbeta:phi3T_nopep_20m:2,0.6297507246970394,-0.1731255796132798
spbeta:phi3T_pep_10m:3,0.3764921986641946,0.15827097766974774
spbeta:phi3T_pep_20m:3,0.5557212367535633,-0.4401714621974042
spbeta:phi3T_nopep_10m:3,0.5807711701735421,0.09498054402859336
spbeta:phi3T_nopep_20m:3,-0.9223861156029884,-0.5058318402034852
spore_genes:wt_0h:1,-0.6964238264568666,0.05685715136667203
spore_genes:delyphF_0h:1,1.1840221648294469,-0.5516390101900583
spore_genes:delyphF_0h:2,-0.34559828323996816,-0.5157182599140224
spore_genes:delyphF_0h:3,1.1167066306385487,0.031819661785903015
spore_genes:delygaB_0h:1,-0.9990420943435916,-0.2221424876353764
spore_genes:delygaB_0h:2,-1.3034735097682293,-0.309986330034703
spore_genes:delygaB_0h:3,-0.7158746311586203,-0.27347877580717306
spore_genes:wt_3h:1,-3.2921835552266097,-0.40867912190368827
spore_genes:wt_3h:2,-4.094242691177638,-0.25278447011664706
spore_genes:wt_3h:3,-4.279563835187291,-0.6176145668475446
spore_genes:delyizD_3h:1,-2.8351909856614124,-0.27894310898266905
spore_genes:wt_0h:2,0.3998649138669321,0.15151594301996596
spore_genes:delyizD_3h:2,-3.4561686302990706,-0.3728887413790361
spore_genes:delyizD_3h:3,-2.7825205529904258,-0.326390066706443
spore_genes:delykzB_3h:1,-2.8127413733052142,-1.1188297659027515
spore_genes:delykzB_3h:2,-1.5712138422176607,-1.2163608272040969
spore_genes:delykzB_3h:3,-2.727359149900565,-1.1911758251182682
spore_genes:delyphF_3h:1,-2.6772204754057367,0.429114817639606
spore_genes:delyphF_3h:2,-3.0652592722990577,-0.06603187741888128
spore_genes:delyphF_3h:3,-3.2262453663654065,0.3265582972813146
spore_genes:delygaB_3h:1,-2.2469228254744302,0.03133549195281216
spore_genes:delygaB_3h:2,-3.1989829142268853,0.2361295353395283
spore_genes:wt_0h:3,0.2965589125899353,-0.2083730943866371
spore_genes:delygaB_3h:3,-2.4500184037267463,0.21799770010083108
spore_genes:delyizD_0h:1,-0.6293077245528348,-0.4064640939965721
spore_genes:delyizD_0h:2,-0.9465334608366378,-0.13609150863289002
spore_genes:delyizD_0h:3,-0.3465348287471748,-0.619378144537345
spore_genes:delykzB_0h:1,0.5841527514607164,-0.2158667957675071
spore_genes:delykzB_0h:2,-1.7096747959881955,-0.935440632213174
spore_genes:delykzB_0h:3,0.4112680242108977,-0.302192436039916
swarming:comIQ12L:1,0.9641615914390709,0.134758395765056
swarming:comIQ12L:2,0.05309088813482359,0.04474327141864709
swarming:comIQ12L:3,-1.0172524795739026,-0.17950166718370042
swarming:comIQ12L_delefp:1,-1.1166099160246583,0.6361909078351635
swarming:comIQ12L_delefp:2,-0.9035501039586592,0.4346974305325171
swarming:comIQ12L_delefp:3,-1.1908201775939788,0.17444133861809785
swarming:comIQ12L_delefp_fliYS164A:1,-0.8508864203353419,0.4871185106303662
swarming:comIQ12L_delefp_fliYS164A:2,-0.8134121249928967,0.6019647803469885
swarming:comIQ12L_delefp_fliYS164A:3,-0.9204635273674442,0.4477587307375401
swarming:comIQ12L_delefp_nusGN21S:1,-1.1016579500380717,0.4746562264910619
swarming:comIQ12L_delefp_nusGN21S:2,-0.7531554707940713,0.4656291540000162
swarming:comIQ12L_delefp_nusGN21S:3,-1.0366928332944507,0.2496957757348701
synant49:ctrl:1,0.7561734312108606,-0.07006299315906439
synant49:ctrl:2,-0.5923024019137505,0.09618622924206477
synant49:ctrl:3,-0.1638710292971102,-0.0261232360829986
synant49:synant49:1,-1.2205602266664333,0.06745860255606573
synant49:synant49:2,-0.8059551724560602,-0.2783317210046237
synant49:synant49:3,-0.08312085439210988,-0.2070364130970912
tasA:wt_72h:1,-4.904358458567712,-0.06657188866048003
tasA:wt_72h:2,-3.3070487917673588,0.4326674009834957
tasA:deltasA_72h:1,-1.6563972891623502,0.3023156531613722
tasA:deltasA_72h:2,-2.827114019771088,-0.047033515588265296
tasA:wt_24h:1,0.3099691502425184,0.05708003901239511
tasA:wt_24h:2,-0.3099691502425277,-0.05708003901239511
tasA:wt_48h:1,-7.286662334539875,-0.10549412159172801
tasA:wt_48h:2,-7.71028520631944,0.2210469468471752
tasA:deltasA_24h:1,-2.3776959733667877,-0.15650893792885334
tasA:deltasA_24h:2,-2.0849905041893075,0.05224146778005512
tasA:deltasA_48h:1,-0.6942538846173473,-0.2752908143064694
tasA:deltasA_48h:2,-1.403239166138522,-0.4739192326137101
yacP:wt:1,-0.02444263040193197,-0.02508307800160736
yacP:delyacP:1,-0.37988624969406665,-0.2315226008420961
yacP:yacP_induced:1,-0.8078224382774387,0.30227819750834417
yacP:yacP_no_induce:1,-1.398648170076945,0.5298351062296051
yacP:wt:2,-0.0332836094987648,-0.04359504089664501
yacP:delyacP:2,-0.030463732208644918,-0.02224891878310764
yacP:yacP_induced:2,-0.5384411361308954,0.4183045421589311
yacP:yacP_no_induce:2,-1.377440386991162,0.5378737540048126
yacP:wt:3,0.057726239900704975,0.0686781188982506
yacP:delyacP:3,-0.18684491312996854,-0.08897419134087238
yacP:yacP_induced:3,-1.4674129489360332,0.2359778378633281
yacP:yacP_no_induce:3,-0.6255877170703548,0.22401181734565068
yonO:wt:1,0.07117095823188965,0.431890864333079
yonO:wt:2,0.4071246103991904,-0.3746226937570487
yonO:wt:3,-0.4782955686310658,-0.057268170576030286
yonO:wt_mmc:1,2.0761663137975868,-2.9271280613843595
yonO:wt_mmc:2,2.359899543882249,-3.085685662455652
yonO:wt_mmc:3,1.940809662729737,-2.38224407118169
yonO:delyonO:1,0.6089604888790199,-0.09742975635608353
yonO:delyonO:2,-0.15667025491288986,-0.11176558658146972
yonO:delyonO:3,-0.15865410944340658,0.9026356546901616
yonO:delyonO_mmc:1,2.114949968942363,-1.7053715363470188
yonO:delyonO_mmc:2,2.5838068890308223,-2.609333019311542
yonO:delyonO_mmc:3,1.5105557846874562,-2.5111372377708867
yydF:ctrl:1,0.4838808188031104,-0.02390357224563377
yydF:ctrl:2,0.7470258714172844,-0.1097987506319784
yydF:ctrl:3,-1.230906690220398,0.1337023228776113
yydF:yydF:1,0.14235010149488747,0.01704021390844623
yydF:yydF:2,0.16789623703055287,0.08549325035745703
yydF:yydF:3,-0.055886130857576564,-0.12523880101121154
