,Value,list
TF,Zur,
reg_genes,0,[]
comp_genes,15,['ydzQ' 'BSU_03385' 'BSU_26827']
both_genes,0,"['zinU' 'folEB' 'znuB' 'yczL' 'znuC' 'zinT' 'rpsNB' 'rpmEB' 'znuA'
 'rpmGCc' 'yciB' 'rpmGCn']"
reg_genes2,12,
comp_genes2,0,
both_genes2,0,
