,ABUW_3347
SRX3737100,1.1367826531
SRX3737101,0.6853878315
SRX3737103,0.34993000560000004
SRX3737104,0.040647592
SRX3737105,-0.0200397388
SRX3737106,0.020905419300000002
SRX3737107,-0.0415132724
SRX3737108,-0.7408006671
SRX3737109,-1.1338502729
SRX3737110,0.1297014179
SRX3737111,-0.7012413257
Abaum_0017,-5.60902e-05
Abaum_0018,0.1879941022
Abaum_0019,0.1600002637
Abaum_0020,-1.3068136402000001
Abaum_0021,-0.4304780299
Abaum_0022,-0.20420262800000002
Abaum_0023,5.60902e-05
Abaum_0024,-1.3544267155
Abaum_0025,0.0970885194
Abaum_0026,-0.2230644833
SRX3141471,-0.22168950480000002
SRX3141472,-0.4807706
SRX3141473,0.10721854530000001
SRX3141474,0.3735520547
SRX3141475,-0.6557244298
SRX3141476,-0.5289421316
SRX3141477,-0.3549659529
SRX3141478,-0.3693872756
SRX3141479,-0.7640374069
SRX8944518,0.0609796285
SRX8944519,-0.1118647438
SRX8944520,-0.3934234755
SRX8944521,-0.5773158535
SRX8944522,0.332443847
SRX8944523,0.4309072551
SRX5930997,0.2251285059
SRX5930998,-0.5445550138
SRX5930999,0.3194265079
SRX5931001,1.5083280484000001
SRX5931002,1.2680624924
SRX4488546,1.367632804
SRX4488547,-0.4764988667
SRX4488548,1.8945662079
SRX4488549,-0.8911339373
SRX4488550,2.1032978621
SRX4488551,2.4086777507
SRX4488552,1.9925019523
SRX4488553,1.9200454382
SRX4488554,1.050278271
SRX4488555,2.2946660098000002
SRX4488556,0.7556799567
SRX4488557,1.5466295708
SRX2568047,-2.180849231
SRX2568048,-2.5360806431
SRX2568049,-0.976532731
SRX2568050,-1.3910865304
SRX2568051,-1.528342249
SRX2568052,-1.4702781488
SRX2568053,-0.5673268486
SRX2568054,-2.3024262365
SRX2568055,-2.8349434153
SRX2568056,-1.6549213804
SRX2568057,-1.8474831203000002
SRX2568058,-1.5865070824
SRX2568059,-0.3407738326
SRX2568060,0.1118310389
SRX2568061,0.2029516597
SRX2568062,-0.1329087198
SRX2568063,0.2659987807
SRX2568064,-0.1330900609
Abaum_0001,0.1062715944
Abaum_0002,0.6339943529000001
Abaum_0003,-0.2440551554
Abaum_0004,-0.078931637
Abaum_0005,-0.0182983679
Abaum_0006,0.2787818979
Abaum_0007,0.1328022637
Abaum_0008,0.3063205177
Abaum_0009,0.2320180461
Abaum_0010,0.5648697930000001
Abaum_0011,-0.06309084570000001
Abaum_0012,0.06309084570000001
Abaum_0013,0.2353998675
Abaum_0014,0.22694966490000001
Abaum_0015,0.1942956637
Abaum_0016,0.2207077378
ERX1221046,-0.4148556732
ERX1221048,0.1513632664
ERX1221049,0.26349240690000003
ERX1221050,-0.19108137700000002
ERX1221052,0.44540382040000004
ERX1221053,0.7429707265000001
ABNM035,-0.44608438450000004
ABNM036,0.44608438450000004
ABNM037,0.7229002505000001
ABNM038,0.9276328065
ABNM041,0.3524258785
ABNM042,-0.0677638795
ABNM019,0.1646423096
ABNM020,-0.1646423096
ABNM021,0.9783596117000001
ABNM022,0.2309694602
ABNM023,0.5463471461
ABNM024,0.1039523655
ABNM025,0.6198525428
ABNM026,0.3176020268
ABNM027,0.0590058517
ABNM028,-0.0590058517
ABNM029,0.23776468480000001
ABNM030,-0.1935245766
ABNM031,-0.27463840910000004
ABNM032,-0.4897909923
ABNM033,-0.0337237966
ABNM034,0.030529174500000002
ABNM001,-0.12077480700000001
ABNM002,0.12077480700000001
ABNM003,0.2139365313
ABNM004,1.0934018454
ABNM005,-1.399658216
ABNM006,0.11101781520000001
ABNM007,0.2626207045
ABNM008,-0.3604207192
ABNM009,0.45648289870000003
ABNM010,0.06698411680000001
ABNM043,-0.139160252
ABNM044,0.139160252
ABNM045,-0.965696796
ABNM046,-0.263426958
ABNM047,-0.15082313900000002
ABNM048,-0.008023095000000001
ABNM011,0.0586737789
ABNM012,-0.0586737789
ABNM013,-0.5977580689
ABNM014,-0.42033941410000003
ABNM015,-0.14999967150000001
ABNM016,-0.5230161756
ABNM017,-0.7087039521
ABNM018,-0.1400656962
