,A,Fnr,NarL
biocide__h2o2_12h__3,-1.0483783719,0.1760932673,0.3044311927
biocide__2ppoh_12h__1,-2.0236414526,0.5466445614000001,0.1822358449
biocide__2ppoh_12h__2,-2.0408488265,0.5152025342000001,0.0535449426
biocide__2ppoh_12h__3,-1.6104056737999999,0.400732146,0.2558837536
biocide__paa_12h__1,0.6780704012000001,0.1717214819,0.18541963890000002
biocide__paa_12h__2,1.6403301922,0.0191047924,0.1349630105
biocide__paa_12h__3,0.8665882305,0.3088587501,0.49897937740000003
biocide__phe_12h__1,1.0099194754,0.2009671556,0.3168235304
biocide__phe_12h__2,0.5472994171000001,0.0443876464,0.1677739245
biocide__phe_12h__3,-0.20687487240000002,0.2179832945,0.3481023629
biocide__pvp-i_12h__1,2.0323967997,0.332161076,0.444073221
biocide__pvp-i_12h__2,3.2347503693,-0.0487828519,0.10183590470000001
biocide__pvp-i_12h__3,1.5043243232,0.22229229550000001,0.47273016640000004
biocide__bleach_12h__1,-0.571462223,-0.13260173050000001,0.2039648051
biocide__bleach_12h__2,-0.7753436335,0.0773141388,0.3068144353
biocide__bleach_12h__3,-0.0497895904,-0.0241015952,0.273390248
biocide__chx_12h__1,-0.9858079857000001,0.5893290409,0.6227708765000001
biocide__chx_12h__2,-1.2919127996,0.3070388345,0.4498681463
biocide__chx_12h__3,-2.0483835090999998,0.2197501316,0.5932307085
biocide__bzcl_30m__1,-2.4768819365,0.287546719,-0.0905297466
biocide__bzcl_30m__2,-2.4955642321,0.40118421330000004,-0.1073991004
biocide__bzcl_30m__3,-3.3199526597,0.388749069,0.08224232740000001
biocide__phe_30m__1,-2.3645149489,0.20197490540000002,-0.4226474783
biocide__phe_30m__2,-1.6834551101000002,0.17172482890000001,-0.4264807337
biocide__phe_30m__3,-2.1045986851,0.2927978321,-0.5035591189
biocide__pvp-i_30m__1,-1.686152262,0.2198247872,0.11594816520000001
biocide__pvp-i_30m__2,-0.9678968246,0.0283784921,0.2125716054
biocide__pvp-i_30m__3,-1.8295402357000001,0.1787224295,-0.070068188
biocide__ctrl_12h__1,-3.3003074299,0.35757155150000003,0.0523293393
biocide__ctrl_12h__2,-2.8872316427999998,0.32179454960000003,-0.1738765959
biocide__ctrl_12h__3,-1.3520175502,0.2417419562,-0.057941677100000005
biocide__ctrl_30m__1,0.1408236717,0.014165511200000001,0.1486953376
biocide__ctrl_30m__2,-0.8576370942,0.052952773200000004,-0.2620426246
biocide__ctrl_30m__3,0.7168134225,-0.0671182844,0.1133472871
clpP__wt__1,-0.0178428359,-0.0865634136,0.2789825371
clpP__wt_DPTA__1,3.5728423668,1.4925420012,1.4755404416
clpP__wt__2,-0.7130835839,0.0187624909,-0.36825642550000004
clpP__wt_DPTA__2,4.0973948151,1.3185055078,1.325373016
clpP__wt__3,0.7309264198000001,0.0678009227,0.0892738884
clpP__wt_DPTA__3,3.2965080094,1.2534834047,1.1104033187
clpP__delclpP__1,-0.7087354969,0.0170366385,-0.5326562676000001
clpP__delclpP_DPTA__1,3.5732980018,1.3079558571,0.44409615280000003
clpP__delclpP__2,-0.4989365774,-0.0336556815,-0.49370340430000004
clpP__delclpP_DPTA__2,3.3104587006,1.0205551288,0.5576681859
clpP__delclpP__3,-0.3647078321,0.0949490676,-0.16748494730000002
clpP__delclpP_DPTA__3,3.449084605,1.441513244,0.6420409116
colombos2__delydcR__1,0.0452084901,-0.1323695671,0.23243146320000002
colombos2__delydcR__2,0.41631614380000004,-0.2324718932,0.5674476937
colombos2__delydcR__3,0.029311194500000002,-0.10928785190000001,0.8659897947
colombos2__delyjiR__1,0.7443228657000001,-0.32368347410000003,-0.2877400536
colombos2__delyjiR__2,0.5506485444,-0.11529488510000001,0.5829394090000001
colombos2__delyjiR__3,0.7620487352,-0.22967213860000002,0.32177951050000003
colombos2__wt__1,0.2501024704,0.2338020884,-0.0768455401
colombos2__wt__2,1.0211128578,-0.3037351931,-0.4263542628
colombos2__wt__3,-1.2712153282,0.0699331047,0.5031998029
crp_k100__ar1_ar2__1,-13.8321620065,1.1604539591,-0.308143314
crp_k100__ar1_ar2__2,-13.7833275215,0.4299474667,0.0373377806
crp_k100__ar1_ar2__3,-12.8143727422,0.3209733046,0.18208399120000002
crp_k100__wt__1,-2.0191476631,0.3724001926,-0.44144615190000003
crp_k100__wt__2,1.5353383794000002,-0.1817715842,0.2104517336
crp_k100__wt__3,0.48380928360000003,-0.1906286084,0.2309944184
crp_k100__K100Q__1,0.08634434740000001,-0.37520259570000003,0.515368787
crp_k100__K100Q__2,0.893063896,0.0849805542,0.6484192367
crp_k100__K100R__1,-0.8115413823000001,0.2663450693,0.1659008684
crp_k100__K100R__2,-3.4775402807,-0.4927120686,-0.5087278795
crp_k100__K100R__3,0.8782565651,-0.0509766252,0.1533787933
csrA__wt_t00__1,0.1301624662,-0.0513239485,-0.0318319626
csrA__wt_t02_30__1,0.8186201828,-2.3506769454,0.7612013160000001
csrA__wt_t05__1,2.9416178934,-5.1327364186,1.3319620447
csrA__wt_t10__1,3.7083719799,-5.1188929344,1.8808941942000001
csrA__wt_t15__1,3.7417732393,-4.3981483095,1.6230001279000001
csrA__delcsrA_t00__1,-1.6905682786,-0.1353633723,0.2882104387
csrA__delcsrA_t02_30__1,-0.0456820049,-3.5406721412,0.8355320716
csrA__delcsrA_t05__1,2.2400291321,-5.2387007732,1.1536723843
csrA__delcsrA_t10__1,1.6777887761999999,-4.5451895689,1.2612470446000001
csrA__delcsrA_t15__1,3.1588709392,-4.1218901623,0.7085316708
csrA__wt_t00__2,-0.1301624662,0.0513239485,0.0318319626
csrA__wt_t02_30__2,1.6531462427,-2.7297899689,0.7714504123
csrA__wt_t05__2,3.2755556664,-5.6583522764000005,1.3286149502
csrA__wt_t10__2,2.5451194562,-5.0748165103,1.8153573551000002
csrA__wt_t15__2,3.2953211734,-3.9025083213,1.6194477199000001
csrA__delcsrA_t00__2,-1.957489494,-0.0606556909,0.3875227331
csrA__delcsrA_t02_30__2,0.675809344,-3.6474522219,0.4367369922
csrA__delcsrA_t05__2,1.5556382456,-5.2328087462,1.1435023707
csrA__delcsrA_t10__2,1.2827185795,-4.6032559245,1.2988495549
csrA__delcsrA_t15__2,2.5957974788,-3.272672501,0.8683165677
cstr_pfr__str_0005m__1,0.9404716542,0.2888071605,0.161336844
cstr_pfr__str_0010m__1,0.2669251251,0.1720216361,-0.1497549017
cstr_pfr__str_0025m__1,0.12430378060000001,0.2293302324,0.020618348
cstr_pfr__str_0045m__1,0.8386223429,0.21523521,0.1021815826
cstr_pfr__str_0075m__1,0.1083427036,0.11560876120000001,0.1230124979
cstr_pfr__str_0120m__1,0.341341487,0.1209232236,-0.0216603483
cstr_pfr__str_0210m__1,0.4209475371,0.19522726210000002,0.18370033160000002
cstr_pfr__str_0330m__1,0.7907854081,0.1179972345,0.19931002150000002
cstr_pfr__str_1500m__1,0.3859475295,0.1502372341,0.0975494581
cstr_pfr__str_1560m__1,0.4670518716,0.14022645620000002,0.0362442179
cstr_pfr__str_1680m__1,-0.4288975995,0.11782350750000001,0.0182376896
cstr_pfr__str_ref1__1,-0.0165533489,-0.014069373100000001,-0.00043602200000000005
cstr_pfr__str_ref2__1,1.6544718644,-0.0315630531,0.0665312611
cstr_pfr__str_ref3__1,-0.0513371929,-0.0141549879,-0.057538842300000004
cstr_pfr__pfr_P5_0005m__1,0.3212937241,-0.1106713146,0.164669164
cstr_pfr__pfr_P5_0010m__1,0.7837062208000001,-0.2344536919,0.012752025600000001
cstr_pfr__pfr_P5_0025m__1,0.9558738526,-0.0826404376,0.10650203870000001
cstr_pfr__pfr_P3_0025m__1,0.3483910311,-0.0256008087,-0.1344711113
cstr_pfr__pfr_P1_0025m__1,0.0293247428,0.0782023473,-0.0234104083
cstr_pfr__pfr_P5_0045m__1,1.1000159281,-0.061452792000000006,0.1155470234
cstr_pfr__pfr_P5_0120m__1,1.3243178637,-0.1692250595,0.1907248333
cstr_pfr__pfr_P3_0120m__1,0.43163833560000003,-0.041461468200000004,0.1370135902
cstr_pfr__pfr_P1_0120m__1,6.0946486062,-0.1137485844,0.1090688742
cstr_pfr__pfr_P5_0210m__1,1.0075428272,-0.0317671671,0.1568457091
cstr_pfr__pfr_P5_1500m__1,0.06808510450000001,0.1322023543,0.0821505596
cstr_pfr__pfr_P3_1680m__1,-0.0042828784000000005,0.1073992975,0.0617843458
cstr_pfr__pfr_P5_1680m__1,0.5123800797,0.1209936897,-0.0327660216
cstr_pfr__pfr_P1_1680m__1,-0.11233894380000001,0.0865760295,0.0576043545
cstr_pfr__str_0005m__2,1.0964146346,0.0869610324,-0.1018990825
cstr_pfr__str_0010m__2,-0.29665993500000004,0.14327588460000001,-0.1296229603
cstr_pfr__str_0025m__2,-0.0901069486,0.2261574416,-0.0031785693
cstr_pfr__str_0045m__2,0.22187217310000001,0.20080978970000002,0.1120271981
cstr_pfr__str_0075m__2,0.23606548230000002,0.16720264440000002,0.1554664126
cstr_pfr__str_0120m__2,-0.09698929290000001,0.105850789,0.0869716888
cstr_pfr__str_0210m__2,0.2878794729,0.09419939840000001,0.0395658513
cstr_pfr__str_0330m__2,0.9085472825,0.1618353592,0.1620586929
cstr_pfr__str_1500m__2,-0.5358761635,0.16753480240000002,0.0175127079
cstr_pfr__str_1560m__2,0.27691265800000003,0.2065221516,0.0092416341
cstr_pfr__str_1680m__2,-0.20538235330000001,0.16651981030000002,0.1139285237
cstr_pfr__str_ref1__2,0.0165533489,0.014069373100000001,0.00043602200000000005
cstr_pfr__str_ref2__2,-0.17734564390000002,0.0089584777,0.0219017582
cstr_pfr__str_ref3__2,-0.3785012938,-0.0235427967,-0.0127370664
cstr_pfr__pfr_P5_0005m__2,0.4914289846,-0.2587817019,-0.0649560279
cstr_pfr__pfr_P5_0010m__2,0.5109971432,-0.24644766410000002,0.029570828700000003
cstr_pfr__pfr_P5_0025m__2,0.1793580229,-0.09211287180000001,0.11365745490000001
cstr_pfr__pfr_P3_0025m__2,-0.34947556500000004,0.017315400800000002,0.0553188192
cstr_pfr__pfr_P1_0025m__2,-0.39954490400000003,0.10647242130000001,-0.030395658500000002
cstr_pfr__pfr_P5_0045m__2,1.8614704652,-0.0916118039,0.0906059725
cstr_pfr__pfr_P5_0120m__2,0.44753653060000004,-0.0331110313,0.1483538805
cstr_pfr__pfr_P3_0120m__2,0.49745773050000003,-0.0461462572,0.10071487820000001
cstr_pfr__pfr_P1_0120m__2,2.0618509325,0.1472780603,0.20215588180000002
cstr_pfr__pfr_P5_0210m__2,0.0871632752,-0.0815733439,-0.08376810380000001
cstr_pfr__pfr_P5_1500m__2,0.13227887430000002,0.1628644928,0.0862120646
cstr_pfr__pfr_P3_1680m__2,1.0839179305,0.0778987927,0.0241249348
cstr_pfr__pfr_P5_1680m__2,0.0039150759,0.0352389719,0.0850111279
cstr_pfr__pfr_P1_1680m__2,-0.1982506837,0.0666002566,0.060204776200000004
darobactin__daro_30m__1,1.8741418729000001,-0.21927705500000003,0.7284092859
darobactin__daro_30m__2,1.4630340911,0.0068389657000000005,0.4246301596
darobactin__solv_1h__1,3.9074360502000003,-0.39919583750000004,1.0373981939
darobactin__solv_1h__2,5.6727173868000005,-0.15292812990000001,1.2576795023
darobactin__daro_1h__1,6.6681695143,-0.5413516662,1.4009456965
darobactin__solv_1h__3,3.6391270169,-0.5255719177,1.2853268692
darobactin__daro_1h__2,4.7307277411,-0.4380107324,1.3244833698
darobactin__daro_1h__3,4.0324729442,-0.6924116879000001,1.3857240534
darobactin__daro_30m__3,1.6572844289000002,-0.023623925,0.7652728165
darobactin__solv_30m__1,1.3288809117,-0.2769247087,0.500861994
darobactin__solv_15m__1,0.0253133875,0.022569228400000002,-0.3044582545
darobactin__solv_15m__2,-0.3332395072,-0.0149231714,0.30226830450000003
darobactin__daro_15m__1,-0.8966655021000001,-0.059067987700000005,0.1665464679
darobactin__solv_15m__3,0.3079261196,-0.007646057,0.00218995
darobactin__daro_15m__2,0.0044962374,-0.3998425611,0.1625546682
darobactin__daro_15m__3,-0.9914702874,-0.2961707172,-0.0420865568
darobactin__solv_30m__2,1.2592776185,-0.0197029371,0.2689682221
darobactin__solv_30m__3,2.2328103497,-0.2057315476,0.382244295
ddp__pNT3_aroP__1,0.9995043051,0.0648785776,0.5979051968
ddp__pNT3_aroP__2,0.7276037978000001,0.1318960147,-0.0199559407
ddp__pNT3_bamC__1,0.9778421081,-0.18930506100000002,1.2818083355
ddp__pNT3_bamC__2,0.0675077381,0.048734282000000004,1.0522916616
ddp__pNT3_cusA__1,0.9304810201,-0.1222527779,1.0320046949
ddp__pNT3_cusA__2,1.1815266879,0.2651479138,0.7609959868
ddp__pNT3_hemX__1,0.10410388450000001,-0.18178306500000002,0.5856344474
ddp__pNT3_hemX__2,-0.4702459671,-0.0481881923,0.2921182026
ddp__pNT3_empty__1,0.2391808678,0.0035004484000000003,0.0626236352
ddp__pNT3_empty__2,-0.2391808678,-0.0035004484000000003,-0.0626236352
ddp__pNT3_topA__1,0.8315737764000001,0.2884841145,0.5306601487
ddp__pNT3_topA__2,0.067318867,0.6061379563,0.0063539721
ddp__pNT3_yicR__1,-0.0645145058,-0.6059054221,0.25629960960000003
ddp__pNT3_yicR__2,-0.5248681366,-0.4301566023,-0.2211240432
ddp__pNT3_yqjD__1,0.6477050568,-0.2255559323,0.7782545998
ddp__pNT3_yqjD__2,-0.4115150115,-0.1661942998,0.4418493845
ecomics__del_gabT__1,-0.5331533291,0.0654297724,-0.2558356651
ecomics__del_gabT__2,0.5331533291,-0.0654297724,0.2558356651
ecomics__del_putP__1,-0.0945839262,0.0394489063,0.0252704775
ecomics__del_putP__2,0.95558423,0.2651847274,0.0533145967
ecomics__del_entF__1,1.7458081303,-0.1274267449,0.35173000730000004
ecomics__del_entF__2,0.34345153300000003,-0.0156335277,0.187345971
ecomics__del_entF__3,0.2079211917,-0.0681908374,0.3538666499
ecomics__del_cysA__1,-0.28063653110000003,-0.3039509496,0.8789809757
ecomics__del_cysA__2,0.2921515993,-0.18626809560000002,0.7735650338000001
elyC__wt_21C__1,-1.5395021269,-0.0019092608000000001,-0.17239399390000001
elyC__wt_21C__2,-1.4219070641,0.0184901467,-0.039473231000000004
elyC__wt_21C__3,-1.737107865,0.0880267361,-0.16596388850000002
elyC__wt_37C__1,-0.0345345415,0.0063945471,0.15780662110000002
elyC__wt_37C__2,-0.1290397371,-0.0357761938,-0.0722310566
elyC__wt_37C__3,0.1635742786,0.0293816467,-0.0855755645
elyC__delelyC_21C__1,-1.5875646584,0.0098731567,-0.1654629797
elyC__delelyC_21C__2,-1.4177765024,-0.1897870955,-0.258966122
elyC__delelyC_21C__3,-1.7985527137,-0.0409235603,-0.20104031860000002
elyC__delelyC_37C__1,0.0457627075,-0.0254851513,-0.0865105382
elyC__delelyC_37C__2,0.1006785428,0.0355440585,0.07553486050000001
elyC__delelyC_37C__3,0.3744670893,0.0057575253,0.061852098800000005
evo_acid_w__F9_2__1,-6.9252711524,-7.3552758056,-0.0888399111
evo_acid_w__F11_1__1,6.4725332448,0.7139563072,0.7065790823
evo_acid_w__F11_1__2,6.0492161857,0.9185294265,0.7386335782
evo_acid_w__F11_1__3,-3.7328648392,0.7798311562,0.8138956489
evo_acid_w__wt__1,-3.1512104129,0.0845328856,-0.0839775374
evo_acid_w__F11_2__1,-3.5487198263,0.196271321,0.7062556104000001
evo_acid_w__B11_2__1,-3.4704891865,-0.21254939720000002,0.6953554794
evo_acid_w__F11_2__2,1.2133514808,0.45666608210000004,1.6437094670999999
evo_acid_w__wt__2,-2.2387203739,0.0023046192,-0.043374079
evo_acid_w__B11_1__1,-0.4669496508,0.030882746500000002,0.3553058173
evo_acid_w__H9_1__1,-4.5016564399,0.9365946801,-0.3280518362
evo_acid_w__H9_2__1,-3.0710476287,0.39447972600000003,0.4331012071
evo_acid_w__B11_2__2,-3.9103854084,-0.2747681118,0.6206496690000001
evo_acid_w__wt__3,-2.1491214865,0.1197434681,-0.29263095580000004
evo_acid_w__H9_2__2,-3.2397523272,0.4314267907,0.5051565148
evo_acid_w__B11_2__3,-3.3267872990000003,-0.2345901954,0.6962143766000001
evo_acid_w__F11_2__3,0.13447775080000002,0.456708999,1.6755633808
evo_acid_w__F9_2__2,-7.0281008819,-7.8525940196,0.1400424825
evo_acid_w__wt__4,0.8349508879,0.2973060844,0.6123452586
evo_acid_w__wt__5,0.6635588348,0.3124097697,0.7063927401
evo_acid_w__wt__6,1.9432097254,-0.1751172912,-0.4659502613
evo_acid_w__H9_1__2,-4.3555118892,0.9036193136,-0.38384030410000003
evo_acid_w__F9_1__1,-8.3404737732,-7.5369515417,-0.1033873485
evo_acid_w__F9_1__2,-8.6509118533,-7.0361766568,-0.010538875100000001
evo_acid_w__B11_1__2,1.8916438784,-0.0131986588,0.5218018408
evo_acid_w__H9_2__3,-2.6055349913,0.1964461357,0.6081714487000001
evo_acid_w__wt__7,-0.3677950064,0.1707039968,0.0180629813
evo_acid_w__F9_1__3,-8.5399706743,-7.7499151628,0.046942355500000005
evo_acid_w__F9_2__3,-6.7180306603,-7.0926670476,-0.0829499602
evo_acid_w__wt__8,1.6445491535999999,-0.22741367480000002,-0.2819431939
evo_acid_w__B11_1__3,2.1328804567,-0.0619256138,0.5324068082
evo_acid_w__wt__9,2.8205786781,-0.5844698577,-0.16892495270000002
evo_bz__c3_1_bz__1,0.8571079709,1.2617788521,0.5762343186000001
evo_bz__c3_1_bz__2,8.4740466406,0.013602002200000001,1.2983206766
evo_bz__c3_1_bz__3,-0.009525264700000001,-0.011886655900000001,0.7465112118
evo_bz__c3_1_bz__4,0.4912480789,0.0928465604,0.8942923287000001
evo_bz__g5_1_bz__1,-3.6323580042,1.4522089644,0.25686588790000003
evo_bz__g5_1_bz__2,0.42636267040000003,1.4799556311,0.5486288687
evo_bz__g5_1_bz__3,-2.8039183416,1.2878835212,0.3260326055
evo_bz__g5_1_bz__4,5.3810560201,0.5038059594000001,0.7897283174
evo_bz__g5_1_bz__5,-0.4587031589,0.360903352,0.49558195120000004
evo_bz__g5_1_bz__6,-1.0068735128,0.5015165093,0.4566782632
evo_bz__w3110d13__1,0.4828831116,-0.2848580515,0.1724557368
evo_bz__w3110d13__2,0.6428609203,-0.061697307900000005,-0.030635029900000003
evo_bz__w3110d13__3,-0.2406459857,0.1678169173,-0.0722359716
evo_bz__w3110d13__4,0.4978244826,-0.3500729039,0.0013491506000000001
evo_bz__w3110d13__5,-1.1949185375,0.2581440398,-0.26139924600000003
evo_bz__w3110d13__6,-0.1880039912,0.2706673062,0.19046536020000002
evo_bz__w3110d13_bz__1,4.3539843904,0.4075951256,0.7234735221
evo_bz__w3110d13_bz__2,4.3634781697000005,0.4723477928,0.8461263958
evo_bz__w3110d13_bz__3,0.0062808740000000005,0.0966315491,0.9141561881
evo_bz__w3110d13_bz__4,5.014817056,0.4559032226,0.664258193
evo_bz__c3_1_bz__5,0.8659800652,1.3849591353,0.7452993698
evo_bz__c3_1_bz__6,0.7597347433,1.4019401177,0.5785401985
evo_bz__g5_2_bz__1,-0.6128612193,0.032233089300000003,0.4802957195
evo_bz__g5_2_bz__2,-2.5111498126000003,-0.0453090219,0.49381386400000005
evo_bz__g5_2_bz__3,-0.9301283594,0.0014162464,0.5898432175
evo_bz__g5_2_bz__4,3.5207976471,0.2852736966,0.9554701996
evo_bz__g5_2_bz__5,3.8013238074,0.2818975743,0.7713469477
evo_bz__g5_2_bz__6,4.5354526476,0.9043918405,0.657317507
evo_bz__w3110d13_bz__5,0.7960710406,0.2892210988,0.8135768659
evo_bz__w3110d13_bz__6,0.5296370588,0.2841031,0.8840772914
evo_bz__a1_1_bz__1,-4.1999595186,-0.4692650607,0.2345764287
evo_bz__a1_1_bz__2,-1.8036032564000002,0.359532976,0.6899307175
evo_bz__a1_1_bz__3,-3.4949071506,1.0300605526,0.4485482959
evo_bz__a1_1_bz__4,-1.7934597753000001,0.06453909170000001,0.478671245
evo_bz__a1_1_bz__5,-4.0240503703,1.0883072748,0.1767654194
evo_bz__a1_1_bz__6,-3.2471002854,0.9656259972000001,0.4141056352
evo_metab__wt__1,-0.7309786331,0.1288576417,0.3706986647
evo_metab__del_zwf__1,0.7664893303,-0.0383819357,0.39092617890000003
evo_metab__zwf_ale1__1,0.35473528660000003,0.1318576497,0.5842403459000001
evo_metab__zwf_ale2__1,-0.2110390301,0.019056687000000003,0.5959497501000001
evo_metab__del_ppk__1,-1.6582726240999999,-0.0419896674,-0.8026795525
evo_metab__ppk_ale1__1,-2.5897203213999997,0.23862317660000001,-1.1079643948
evo_metab__ppk_ale2__1,0.7229750119,0.1611058857,0.7774519143
evo_metab__ppk_ale3__1,0.1720932342,0.4581252995,0.3939165264
evo_metab__del_dapF__1,-1.134743754,0.3172238424,0.243656734
evo_metab__dapF_ale1__1,-0.3348958408,0.1383090976,0.5492736877000001
evo_metab__dapF_ale3__1,-1.1562346603,-0.3716839181,-0.7256898118
evo_metab__del_entC__1,-2.0768481004,-0.2415756215,-0.1402465632
evo_metab__entC_ale1__1,-2.9753564446,-0.15906388330000001,-0.3618465671
evo_metab__entC_ale2__1,0.422893314,0.007812727200000001,0.6184222671
evo_metab__del_dgk__1,1.9014716451,-0.12566082550000002,-0.6088164535
evo_metab__dgk_ale1__1,5.1278725697,0.0504878854,-0.4372946351
evo_metab__dgk_ale2__1,3.0212342622,0.5392612067,0.21005723110000002
evo_metab__dgk_ale3__1,-1.5525199509,-0.1771450645,0.3298116539
evo_metab__wt__2,-0.31414161300000004,-0.0641102801,-0.147708369
evo_metab__del_zwf__2,0.8545491092,0.4335230942,0.1776874777
evo_metab__zwf_ale1__2,1.4641381761,-0.1511554798,-0.6758762535
evo_metab__zwf_ale2__2,0.1574593681,-0.0774772219,-0.3830104012
evo_metab__del_ppk__2,1.2692950562,-0.1502114202,-0.6258374279000001
evo_metab__ppk_ale1__2,0.3059800495,0.1315080696,-0.8211100075000001
evo_metab__ppk_ale2__2,-0.7475947539000001,-0.0719380109,-1.323253442
evo_metab__ppk_ale3__2,-1.0067498548,0.12563758,-0.9410560172
evo_metab__del_dapF__2,1.1419898214,0.9592729955,0.0507837041
evo_metab__dapF_ale1__2,1.5546381388000001,0.8334966567000001,-0.36151505040000004
evo_metab__dapF_ale3__2,1.4401572057,1.0963381317,0.015682493000000002
evo_metab__del_entC__2,-0.6994509827000001,-0.09922067500000001,-0.8430240657
evo_metab__entC_ale1__2,-0.1033727826,-0.1683037611,-0.7095500967
evo_metab__entC_ale2__2,1.0637990672,0.12045115120000001,-0.9011111180000001
evo_metab__entC_ale3__1,-0.4123505595,-0.10618114270000001,-0.9978276163
evo_metab__del_dgk__2,3.2849044057,-0.4606796238,-0.5477391271000001
evo_metab__dgk_ale1__2,4.633177254,-0.2463820843,-0.3795001022
evo_metab__dgk_ale2__2,1.2971227387,0.3616560525,-0.8229495654000001
evo_metab__dgk_ale3__2,3.9924972813,-1.0284903831,-0.49900804390000003
evo_metab__wt__3,1.0451202461,-0.0647473615,-0.2229902957
evo_metab__del_zwf__3,-0.26847941470000003,-0.0761053958,-1.050438918
evo_metab__zwf_ale1__3,1.007381733,-0.09697300660000001,-0.9253455741000001
evo_metab__zwf_ale2__3,-0.7485440682000001,-0.2615945059,-1.143631335
evo_metab__del_ppk__3,1.2979752714,-0.162388314,-0.6899662739
evo_metab__ppk_ale1__3,0.0205681674,0.06995235600000001,-0.431709809
evo_metab__ppk_ale2__3,-2.0108184266,0.16927389210000002,-0.8646589433
evo_metab__ppk_ale3__3,-1.2212459293,-0.21989089520000002,-0.45853898340000004
evo_metab__del_dapF__3,1.0129273735,0.8976741623000001,-0.2640806834
evo_metab__dapF_ale1__3,1.352542255,0.7015805322,-0.5786324041
evo_metab__dapF_ale3__3,0.9001516969000001,0.8552512050000001,-0.680639905
evo_metab__del_entC__3,-1.6473592628,-0.3455777802,-0.9313440660000001
evo_metab__entC_ale1__3,0.360270213,-0.3496650475,-0.8045448596
evo_metab__entC_ale2__3,-1.2362683681,-0.3209950742,-0.9736267228000001
evo_metab__entC_ale3__2,-2.1380941071,0.10337487640000001,-1.7514730810999999
evo_metab__del_dgk__3,-0.0535834731,-0.1810282464,-0.9426322646
evo_metab__dgk_ale1__3,-0.0050079551,-0.1042635281,-0.9324803580000001
evo_metab__dgk_ale2__3,-1.0353971634,0.17177478340000002,-1.1485021186
evo_metab__dgk_ale3__3,0.4536921964,-0.3989806461,-0.5130261229
flag_reg__wt__1,-0.0506676562,0.0,0.027978306
flag_reg__del_fliA__1,0.4931762805,0.1430180401,-0.28426126290000003
flag_reg__del_flhC__1,0.22531577330000002,0.0,-0.40835610370000003
flag_reg__del_flhD__1,0.1385422011,0.0,-0.18742537580000002
flag_reg__wt__2,0.0506676562,0.0,-0.027978306
flag_reg__del_fliA__2,0.2900663278,0.1810243454,-0.12312843670000001
flag_reg__del_flhC__2,0.2566601678,0.0,-0.2665569219
flag_reg__del_flhD__2,0.1454456601,0.3016847958,-0.3419932559
flgM__27C__1,-0.0388001501,-0.5190136381,0.4951291902
flgM__27C__2,-0.0929992815,-0.3222420219,0.5282612775000001
flgM__27C__3,-0.3800998968,-0.4530709885,0.5388327452
flgM__32C__1,0.9502469162,-0.2782649171,0.0733341685
flgM__32C__2,-0.0872837232,-0.2806686959,0.23331332970000002
flgM__32C__3,-0.16902463480000002,-0.4037237883,0.2936524889
flgM__37C__1,-0.0110971611,-0.0037651177,0.0053444871
flgM__37C__2,0.1670296541,-0.0090358951,-0.0380483048
flgM__37C__3,-0.1559324931,0.0128010128,0.0327038177
flgM__42C__1,0.6027333970000001,-0.093188196,-0.1505166587
flgM__42C__2,0.0743279781,-0.0238553789,-0.1406825428
flgM__42C__3,0.34998703800000003,-0.0313487078,0.19901135550000001
histone__untreated__1,0.2682312033,0.0095465275,-0.0307052643
histone__untreated__2,-0.3305207403,0.0232059397,-0.29837836030000003
histone__untreated__3,0.062289537000000006,-0.032752467300000004,0.3290836246
histone__10ug_H2A__1,0.26335232540000003,-0.15256787230000002,0.1228972319
histone__10ug_H2A__2,-0.5840495449,-0.12441594560000001,-0.1692551499
histone__10ug_H2A__3,0.2713637176,-0.10435943240000001,0.3676494218
histone__50ug_H2A__1,0.11723992570000001,-0.4254753164,0.3538193458
histone__50ug_H2A__2,0.0155205992,-0.3196076483,0.41197237610000004
histone__50ug_H2A__3,0.20923614140000002,-0.3156598178,0.27205525880000003
histone__100ug_H2A__1,0.31180473210000004,-0.5449668212000001,0.1546633298
histone__100ug_H2A__2,0.2158160262,-0.523218044,0.181779925
histone__100ug_H2A__3,0.2304766077,-0.5631612565,0.241015746
hns__del_hns_spike__1,-3.9512558145,-1.8529613086,0.1025900143
hns__del_hns_spike__2,3.8639685461,4.4171410107,0.0325783359
hns__del_hns__1,-4.1540643047,-1.9114182228,0.2102891741
hns__del_hns__2,4.9640626693000005,4.1511978614,0.1220451763
hns__wt_spike__1,-3.1080785822,-1.9114182228,0.4081639314
hns__wt_spike__2,2.6038872465000003,1.5058805974,-0.4645212761
hns__wt__1,-3.1878577781,-1.8065297164,0.18506455360000001
hns__wt__2,3.1878577781,1.8065297164,-0.18506455360000001
hns_stpA__evo100G4_delhns_delstpA__1,0.3697920685,-1.6696986845000001,-1.1222129359
hns_stpA__evo100G4_delhns_delstpA__2,-0.2702000399,-1.4652493593,-1.0371567741
hns_stpA__evo100G12_delhns_delstpA__1,0.961672873,-0.35889479760000004,-1.1150671133
hns_stpA__evo100G12_delhns_delstpA__2,0.8827358435,-0.8014556473000001,-1.2359529551
hns_stpA__delhns_delstpA_delrpoS__1,6.2135302197,-0.8388314320000001,-1.1514785621
hns_stpA__delhns_delstpA_delrpoS__2,3.9750421909,-0.4152274681,-0.9487566627
