k,name,in_iM,gene_weight,regulator,function,category
10,Copper,False,-0.0070091903069987894,,,
5,Lead,False,0.006725043938495219,,,
14,UC-7,False,-0.006006232229992747,,,
3,Cadmium,False,-0.005243205730803311,,,
13,UC-6,False,0.003521443116478622,,,
7,Zinc - Steady,False,0.003406015476211905,,,
11,Chromium,False,0.002822148569393903,,,
4,UC-4,False,0.0027000493905507033,,,
0,UC-1,False,0.0020434043323621152,,,
12,Zinc - Intermediate,False,-0.0014482771301731823,,,
2,UC-3,False,0.0008782634080853314,,,
8,Zinc - Fast,False,-0.0007949534000363201,,,
6,Iron,False,0.000676790926954709,,,
9,UC-5,False,-0.00034401300664800387,,,
1,UC-2,False,2.563982350423544e-05,,,
