,0
gene_id,rpoS
name,rpoS
operon,nlpD-rpoS
gene_product,Amino acid transport and metabolism
cog,<i>Not Available</i>
regulator,"['arcA', 'crp', 'fur', 'gadX', 'mqsA', 'rpoD']"
link,<i>Not Available</i>
