,48
control__wt_glc__1,-0.1257175325
control__wt_glc__2,0.1257175325
fur__wt_dpd__1,-0.22993825650000002
fur__wt_dpd__2,-1.2197999993
fur__wt_fe__1,0.4631779628
fur__wt_fe__2,0.1670445964
fur__delfur_dpd__1,-0.4880808448
fur__delfur_dpd__2,0.26718299560000003
fur__delfur_fe2__1,0.7702987851
fur__delfur_fe2__2,0.6232486964
acid__wt_ph5__1,-0.3412436112
acid__wt_ph5__2,-0.5294955439
acid__delgadx_ph5__2,-0.3305171723
acid__delgadw_ph5__1,-0.2743823161
acid__delgadw_ph5__2,-0.45787064650000003
acid__delgade_ph5__1,0.27124566380000004
acid__delgade_ph5__2,0.6410945903
oxidative__wt_pq__1,-4.3950138404
oxidative__wt_pq__2,-4.0279740494
oxidative__deloxyr_pq__1,-2.8570719091
oxidative__deloxyr_pq__2,-2.7940844634
oxidative__delsoxr_pq__1,-4.6746468431
oxidative__delsoxr_pq__2,-4.737518252
oxidative__delsoxs_pq__1,-4.5960367525
oxidative__delsoxs_pq__2,-4.3836860461
nac_ntrc__wt_csn__1,-0.22027706560000002
nac_ntrc__wt_csn__2,-0.5187215190000001
nac_ntrc__wt_cytd__1,-0.8893370936
nac_ntrc__wt_cytd__2,-1.2944548209
nac_ntrc__wt_gln__1,-1.5807285265000002
nac_ntrc__wt_gln__2,-1.4373273907000002
nac_ntrc__bw_delnac_csn__1,2.2660533882
nac_ntrc__bw_delnac_csn__2,2.1817419942
nac_ntrc__bw_delnac_cytd__1,1.2769061581
nac_ntrc__bw_delnac_cytd__2,1.5496314757
nac_ntrc__bw_delnac_gln__1,0.0561907004
nac_ntrc__bw_delnac_gln__2,-0.1950556535
nac_ntrc__bw_delnac_nh4__1,0.6898084332000001
nac_ntrc__bw_delnac_nh4__2,1.3659013199
misc__wt_no_te__1,2.0387836035
misc__wt_no_te__2,0.3212451388
misc__bw_delcbl__1,2.4779323904
misc__bw_delcbl__2,2.2388843497
misc__bw_delfabr__1,2.8723135728
misc__bw_delfabr__2,2.8423029017
misc__bw_delfadr__1,2.02702067
misc__bw_delfadr__2,1.6117490055
misc__nitr_031__1,0.052283112400000005
omics__wt_glu__1,0.2892060067
omics__wt_glu__2,0.08469076440000001
omics__wt_gly__1,0.8278796807000001
omics__wt_gly__2,0.6035925383
omics__wt_thr__1,1.7026768111
omics__wt_thr__2,1.3488484789
omics__bw_ac__1,-2.3422558895
