,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X
0,algU_regulon__empty_vector,6.938893903907228e-18,0.1908672002676001,3.0,0.0,0.15630711860000002,2.0,-0.2127134034,4.0,0.056406284800000005,,,,,,,,,,,,,,,,,,,,,,
1,algU_regulon__algU_overexpression,-0.2589190567,0.22230114215371946,3.0,1.0,-0.16051083500000002,3.0,-0.5134391782000001,5.0,-0.1028071569,,,,,,,,,,,,,,,,,,,,,,
2,co_culture__c_viol_40,0.3381056318,0.21041691533034027,4.0,6.0,0.6383172605,20.0,0.1594875305,40.0,0.318551405,63.0,0.2360663312,,,,,,,,,,,,,,,,,,,,
3,co_culture__c_viol_12.5,0.217427408275,0.1494360823387885,4.0,7.0,0.3569303776,33.0,0.31904141080000004,81.0,0.0330792402,82.0,0.1606586045,,,,,,,,,,,,,,,,,,,,
4,co_culture__b_thai_30,-0.268422716125,0.25330564986972454,4.0,8.0,-0.2939274076,51.0,-0.054901286,65.0,-0.1088820573,76.0,-0.6159801136,,,,,,,,,,,,,,,,,,,,
5,co_culture__b_thai_25,0.18339007763333334,0.3954005759469411,3.0,9.0,-0.0323173589,22.0,-0.0572448579,49.0,0.6397324497,,,,,,,,,,,,,,,,,,,,,,
6,co_culture__mono_30,0.34152842925000004,0.01289653513815504,2.0,10.0,0.35064765670000003,26.0,0.3324092018,,,,,,,,,,,,,,,,,,,,,,,,
7,co_culture__b_thai_12.5,0.3463315355,0.026500258896019462,3.0,11.0,0.3713653494,54.0,0.34905421000000003,83.0,0.3185750471,,,,,,,,,,,,,,,,,,,,,,
8,co_culture__b_thai_35,-0.297511567875,0.21635057029951044,4.0,12.0,-0.4514617386,48.0,0.0047241195,64.0,-0.4564521587,78.0,-0.2868564937,,,,,,,,,,,,,,,,,,,,
9,co_culture__mono_25,0.282003725275,0.08697415370144555,4.0,13.0,0.3156487069,38.0,0.37099453330000004,67.0,0.1653577495,72.0,0.27601391140000003,,,,,,,,,,,,,,,,,,,,
10,co_culture__c_viol_30,0.2918611044666667,0.14247107807458906,3.0,14.0,0.2154568923,41.0,0.4562369216,85.0,0.20388949950000002,,,,,,,,,,,,,,,,,,,,,,
11,co_culture__c_viol_35,0.46416145504999995,0.0871597288377677,4.0,15.0,0.558697423,52.0,0.4724064793,71.0,0.4779762469,80.0,0.347565671,,,,,,,,,,,,,,,,,,,,
12,co_culture__b_thai_40,-0.4133135880666667,0.05685487782106145,3.0,16.0,-0.4605581208,53.0,-0.4291684382,77.0,-0.3502142052,,,,,,,,,,,,,,,,,,,,,,
13,co_culture__b_thai_45,-0.3956649495333333,0.31851460501752277,3.0,17.0,-0.2454262572,50.0,-0.1800562353,66.0,-0.7615123561,,,,,,,,,,,,,,,,,,,,,,
14,co_culture__b_thai_c_viol_40,-0.10455450380000002,0.25007469789274045,3.0,18.0,0.015723460300000002,25.0,-0.3920418156,62.0,0.0626548439,,,,,,,,,,,,,,,,,,,,,,
15,co_culture__mono_35,0.303444215725,0.2345429356637828,4.0,19.0,0.308303594,28.0,0.0186870222,56.0,0.5929750402,73.0,0.29381120650000003,,,,,,,,,,,,,,,,,,,,
16,co_culture__b_thai_c_viol_45,-0.31067064595000005,0.06776451857136816,4.0,21.0,-0.30640929110000004,34.0,-0.4016555983,45.0,-0.2966275959,58.0,-0.2379900985,,,,,,,,,,,,,,,,,,,,
